date,FITB,SRE,CTL,JWN,DIS,PMCS,PGR,SWK,GE,CMA,CL,HPQ,PH,COL,MDP,KMB,F,Q,AXP,MIL,DVN,MHS,HSY,RAI,AGN,CAG,BDK,PLD,IP,WMT
2005-01-18,0.05924642444206047,0.007529766361428365,0.004627898654310742,-0.009235841882954695,0.013259197513861475,0.025296964667972106,0.02985202005157306,-0.001912569005607144,0.013173734151760751,0.0130711693254029,0.0006105989322121819,0.014353302812715392,-0.0997427354321888,0.0028109537847637945,0.015102168979791343,-0.0033427964183923545,0.00047355259277594315,0.05748724657673081,-6.499062429494301e-05,0.00886699213002327,0.018528031039177526,0.006603018639543086,0.0175554884027639,0.01470540257637231,0.011469133764429259,0.019141852815346673,-0.0012808491893920798,-0.0007441935506643264,-0.013463195082514739,0.00768723126283951
2005-01-19,0.009532471701103487,0.009539060626340462,0.011512283720738384,0.0023431386813232407,0.007181365879257134,-0.03369253788041746,0.0023370576482366658,0.003392136944783457,-0.008791682398837864,0.003659975351785444,0.005665849604576834,-0.007858850002452324,0.01740266816672126,0.014860031667961064,0.004539681249818862,0.0038012524090081886,0.012867670383607931,0.03283276410475443,0.016665982653220203,0.001137150376040381,0.017001210320365966,-0.0008216394217868562,0.008495264722941064,0.0036568843239152184,-0.0020785771102847916,0.004662413604094256,0.0037966320239124496,0.04484765695672214,-0.014110383237493588,-0.0014391264455501703
2005-01-20,-0.004329028268886659,-0.0040074856373653895,-0.015884899929501803,0.0020611809829617182,0.0003389606313512698,0.00624123015391222,-0.021304680207817225,-0.00636705629629177,-0.0005168482516088222,0.006184336635790091,0.0009170739238914133,-0.011589622121253454,-0.020000526574583087,-0.0002758095023992059,-0.005244573481045053,0.008163197684469782,-0.032459065514608296,-0.02107716065304374,-0.012299655271368387,0.00045935106000304224,-0.006347031088870338,0.0028514536517352624,0.006980030807288223,-0.01429746572676075,-0.011139319252986276,-0.0016159071917967072,0.0045574885818673765,-0.008480269948974512,0.00031097555312070333,-0.008399559343462395
2005-01-21,-0.004519984594132276,-0.00953416620480796,-0.012431425100836344,-0.014960582258412817,-0.011340681190626882,-0.015787633250021502,-0.007424851198046913,0.017112778294501002,-0.007176205702558162,-0.01854428978256932,-0.007573888605326513,-0.006185210639546045,-0.01251061992651049,0.009057233654490448,0.00937084492933129,-0.010237175087530448,-0.018820480015008557,-0.0058749021725043316,-0.006662298585086785,-0.0003560337808430217,0.0028369829665722095,-0.01635243363116195,-0.00646328201675596,-0.011166510202374224,-0.014557983305743436,0.0028390706843145694,-0.005579459529359643,0.001177606063901937,-0.009818886560478026,-0.006768323420307201
2005-01-24,0.028608417292634525,0.005704599190676415,0.004493234338975636,-0.008785154856996574,-0.003223520611259984,-0.029891041692857643,0.014706349272266628,-0.00122054413751173,0.0032965447863135136,0.008449863492815887,-0.004877249390281283,-0.004197503608087212,-0.015178335175668117,0.0058496870916998085,-0.000856333737847716,0.009664536240511105,-0.005215243057175798,0.014413552551514502,0.017708705333445405,-0.017862211665611496,0.009193640709701703,-0.0026700429958863136,-0.01089507092412273,0.00277384138219745,-0.0017010762310727618,-0.011550741254805064,0.0021233948484561515,-0.008234390962953768,-0.005212061645955015,0.003446200919443132
2005-01-25,0.001700999279820094,0.0034403705977831597,0.00442401847546124,0.031813226182390235,0.03328026462956736,0.038105726802637505,0.0025105819132535674,0.003329239845609735,0.01599006591635112,-0.014209502150799498,0.012355970384233472,-0.012185916615424392,0.0020554228998170636,-0.012692518637195113,-0.01326596633581222,0.007131670779374568,0.017410430180205216,-0.06395925923335333,0.021323069130228196,0.00012530446254998,0.009587475565701447,-0.006979057471784296,0.01971977334946901,0.005377082370938126,-0.013683016897431307,-0.0067567804080298655,0.012179899753433993,-0.017858878412047398,0.0026645739839348337,0.00576560880145213
2005-01-26,-0.018695786104627195,0.007329116601243221,-0.002322934556431671,-0.016043977991473488,-0.012612743300929714,0.015938677490336197,-0.002217393625033714,-0.01206600619172114,-0.013686552648700855,-0.006386492530665953,-0.0016515102910318023,-0.010537630123767253,-0.0046987419865789255,0.03620977352747152,-0.055628123006620345,-0.00759254409500326,0.021191405001230394,-0.01262811866992919,-0.026360024641723042,0.002737714965530485,0.007863344468751709,0.019180908703850086,0.009473963959016757,-0.013418847424395228,-0.0066393134630817864,0.0021344763716343875,-0.056268816082085865,-0.022078430380985545,0.003605850953693028,-0.002742526252518596
2005-01-27,0.0053096271339575256,0.01390091668331612,0.0013266656991425202,0.008535259004320624,0.0028066255212047236,0.038638127895500855,-0.00928852133028013,0.018950303061913434,0.013826321708067121,-0.0008898222440603251,0.061715279319981504,0.005312065813875897,0.024242695309251484,0.019549919274577342,-0.0033443579583572105,0.013120554005573845,-0.009280798287967906,0.015618637539704295,0.010601346845744472,0.008783705767168101,0.02394901288893593,0.010109360403405872,0.026234941475143478,0.0018564530668250317,0.01460766627758511,0.0009384158538461576,0.0132339451518134,-0.0007666353463870509,0.020606066335948855,0.005532951502453016
2005-01-28,-0.024801221547977717,-0.003067271906527772,-0.0034261427752089084,-0.006359270905821101,-0.0018635400635416833,0.0536769025006276,-0.0001995410606979712,0.013386818963643651,0.0045004747810623675,-0.007084800835554744,-0.017745772137307998,-0.003463342009278856,-0.004845694060307414,-0.007113552983245196,0.007116076581695265,0.00416372506725613,0.001842865895281133,0.027289895093172697,-0.0023060025956954666,-0.0793488248227621,-0.01879179789126578,-0.0015879309142619261,-0.0023118166835556543,0.0073898035881881955,-0.007273983229434867,-0.0017576552386025972,0.024229172458086083,-0.0020533106433685564,0.004557603441932903,-0.012894280502430218
2005-01-31,0.03028415374903601,0.0057711569457742536,0.0055323379236598275,0.012767286954436753,0.0077702710864494574,-0.01470506030991255,0.008599242460179964,0.003483478939771114,0.010653677882857386,0.023466660795172796,0.015406086449540418,0.006013268779259315,0.016191703605690753,0.007369937637635788,0.014003524838950034,0.0028099908026786263,-0.006043639368909811,-0.007042136276028904,0.006783937099487302,-0.003468628782881883,0.012302162415222816,0.01759781749569128,0.013869788549032574,0.004507916233982533,-0.006204462903040606,0.007685420269420907,0.011630963245561394,0.004281255097962307,-0.0021746795980751568,-0.004477588308391275
2005-02-01,0.0047957456483606695,-0.0005426157766892196,0.008606828212331961,0.004429156391893164,0.0025104644317205807,0.005082897029513152,0.018546352417096262,-0.011948748797566775,0.002449890221068631,-0.0107574004929529,0.010777321923721979,0.009900471079905814,-0.004420114410072587,0.0060073062927692164,-0.015733616949800956,-0.005832804505076977,-0.005179028860331384,0.0021362434163601247,0.05586742698681202,0.02648181732169234,0.014027726607440338,0.012996245350816272,0.011821072428923107,0.004368887202095285,-0.008959310154222458,-0.018504685795031478,0.006677290231372533,-0.00576629227717714,0.003521166480316397,0.001579509866218173
2005-02-02,-0.00037842593920391597,0.014073520746906406,0.034257385251295694,0.0167157126724915,0.00959014127311101,0.005792612672475536,-0.008915766301227838,-0.0016483500578635443,0.003261678205883888,0.0007576330614851171,0.025775812916340825,-0.007165488965979056,0.0259108726449464,0.011832950721144327,0.0056409170059837435,0.014842640024617097,0.023702958016696127,-0.002550082510177163,-0.009816700126617168,-0.0026642357513263154,0.029813396876961065,-0.0023232541334827963,0.015593670621422294,0.005808798407247022,0.021078425454195547,0.00558367681345171,0.013580504229781496,0.026526815356448553,0.015055747512353248,0.012497553581079457
2005-02-03,-0.015931409929408096,0.005495086579908221,-0.017653037253673533,0.014255189455718336,-0.005292810356054172,-0.050460767949784026,0.001350090160947788,-0.0021163657684763614,-0.00949114146143687,-0.003124499275901667,0.00822374459445231,0.015226506883517092,-0.014806175066552222,-0.017634488271851503,0.001795227186631363,0.008504799287848738,-0.021024603872627397,0.03900935275085769,-0.010907073645547582,-0.005959901553861084,-0.025306525152602483,-0.0019066927973515019,0.0041527436087388575,0.009138832222775416,-0.010885428056379008,-0.016958306366741067,-0.008727220636566852,-0.009151953730571045,-0.024649855143112354,0.006283556636243094
2005-02-04,0.025186551393849607,0.02153547097307884,0.00615515483646765,-0.006058397214672361,0.016757098169157773,0.042163517085640756,0.008184369243930406,0.021585362132901027,0.01039700400564001,0.011647703479979152,0.0005818748979184334,0.02894248473558387,0.021753928345646434,0.02431146020119446,0.0013324500947905502,0.0037141975633139513,0.013006212685400871,0.10642848574196834,0.004658903976122522,0.007510485861421831,-0.023277859976358332,0.019732700928601844,0.006949774454158796,0.039078819948676714,0.021453710972393805,0.006018223904256761,0.026612092110293466,0.02348328092339856,0.006147728097718231,-0.0036959137762756686
2005-02-07,0.014287094576224933,0.005229235476925464,0.008273231796051148,0.00930664891934241,0.02082313492667807,-0.0102824182041778,-0.00012965037104368778,-0.012282954339597963,0.004852446034541796,0.005350569373238202,0.007486541940081305,-0.00259885502349878,0.004764435095867514,-0.001085330454960787,0.0024869507463609404,-0.0017360045714582104,0.01492226987054932,-0.07377782628385934,-0.0010261586783940528,0.0013635993844399326,-0.014921301784279892,-0.015555511427854688,0.010305065856006067,-0.01613565085235485,-0.056318021587032405,-0.004588553784583222,0.007127471137009072,0.014947335416147551,-0.029954706399074802,-0.0006365278067468563
2005-02-08,-0.023533223292859597,0.0016381998598396855,-0.01785894066896098,-0.018547383805918315,-0.011102098658411186,0.004152260054016303,-0.00797041394846549,-0.0077809475785613575,-0.008938091901628725,-0.014765188738388767,-0.01300583101218414,-0.01843108537847135,-0.002000092168471553,-0.002768019418044654,-0.005412490417126103,-0.005559852512094814,-0.028155919649039,-0.021379785280774773,-0.028066935195121327,-0.01587758718915048,-0.012780584922780218,-0.020269729156330157,-0.002985261368054927,-0.002900542980772771,-0.0028249703485525787,-0.007917148836748997,-0.006801440292991315,-0.02847144890587248,-0.036079431174018975,-0.009689471402200936
2005-02-09,0.0001451207375332197,0.0020518867176484946,-0.013308870578714901,-0.01917374075329909,-0.020726549432666594,-0.04824210206632266,-0.020088280296157373,-0.02394220585199089,-0.008513916164131307,-0.006316231233594447,-0.00926864725353025,0.06570528320008298,-0.02639802783298816,0.001989414888455279,-0.012160764814316966,-0.0034005583310461186,-0.012260944644036133,-0.026505268816982626,-0.012270093987395654,-0.012963014095969314,0.0005569117127131079,-0.020910079418075957,-0.008568347034796432,-0.00843413978528003,-0.019374413434592116,-0.006833978769465803,-0.03869852440870553,0.00959376090948484,-0.017706156285478985,-0.014301856423500977
2005-02-10,0.03216993917051206,0.01097275822798923,0.01323855602804298,0.020620639036357767,0.006304374801904088,-0.00019668590585265823,0.018966223376772774,0.0222139363663462,0.002445176315586609,0.01784008398120431,-0.008586911300314623,0.0023023403397625414,0.009862041031480489,0.025655406443000624,0.011395483699652924,0.004732794994102365,0.017434614974054626,-0.015297107797216786,0.020997590259424596,-0.0019087120514262963,0.0350792298933636,7.948649936539596e-05,0.011052772549516364,0.01080867941924985,0.005513061386617582,-0.004180548381249472,0.02109801732527991,0.029666140969341056,0.005299166152447548,-0.0025035965305476816
2005-02-11,0.0013497603469781322,0.008857440747913151,0.012090701961463888,0.017442240224417007,0.0020765303787204405,0.06184444478097037,0.015875730818506868,0.009549204559352646,0.005281781372758811,0.007533342799812542,0.014105574765099615,-0.010727122643422638,0.016450844185477858,0.019882318644765352,0.0009744476845461117,0.013900882961547147,-0.00376458882710568,-0.002432991913454824,-0.000962533046308399,0.00837744156462001,0.011592672873299084,0.019821919314526388,0.00586143617476304,0.0025365505516068637,0.006417567619653525,0.008698984570990886,0.004660956502229582,0.008863876703933456,-0.002774504078860606,0.00040727046167123287
2005-02-14,-0.005061505716224136,0.007711852512885857,-0.002720645233555499,0.00689885714361282,0.003863228610886802,0.013651167603319352,0.013354160097096446,-0.0022942536060353803,0.0058524289389051375,0.00011187943133531388,-0.0013785595744284752,-0.02449319272412594,-0.003469590802855324,-0.004516761987670549,0.01357426777418239,0.008988543225500556,-0.0005825852606935853,-0.04541094935580324,-0.006799053980363094,-0.0001075380030208569,-0.003677059936310981,0.025230326611911543,0.009685002368546478,0.0038679427543502204,0.011107301615076774,0.0010038598661618297,0.0022319671751091213,-0.0029811379286385016,0.00559837231871776,0.0027198997756462907
2005-02-15,-0.02223368102760773,-0.01389623015082601,-0.0042959834317143186,0.007382286927449005,-0.00040687932025493777,0.0058442272009269925,-0.007347680048157009,-0.006409124748697365,0.0011269864775798775,-0.002433307104013213,-0.0141644807482338,0.009416000203878226,-0.000902471247358037,0.008272938760069652,-0.005693570112504043,-0.017895016675587308,-0.0014069728145830263,-0.001610486360614954,-0.01365462223339492,-0.002665990736312254,-0.006846211482311048,0.013256246119027471,0.008546872715894327,-0.026333058222308744,-0.008012575013271135,0.019997900205477474,-0.007190971150030983,-0.018094210786427613,-0.011640268620111114,0.008247671262086462
2005-02-16,-0.007281311241153937,0.007939956443270196,0.0019746997793541003,0.011528761518746312,-0.006288297865503254,-0.005890677135331269,-0.008117306640395715,-0.011236094037275613,-0.0026213566178357114,-0.006542873146040424,0.0015049671248561754,-0.0006816935210842774,-0.006235124288655428,0.009037371782756747,-0.002172131077543168,-0.016275616629216373,0.0028901486719061543,-0.017239466707426328,0.005004367982332227,-0.006439595248577707,0.036171777600607385,0.00330472415614116,-0.007327211985049057,9.594360272873327e-05,0.0014939295289090394,-0.00994419352844438,-0.0020743008009377287,-0.006548810043961867,0.021170478346355527,0.0010308955345124924
2005-02-17,-0.014426184756099731,-0.00906478638477345,-0.0022068422527495323,0.023373963942144055,0.001894543158884706,-0.047220934580020024,0.013601242428298382,-0.014027255103175703,-0.010481539362203304,-0.00503499083068635,-0.0006765756367468625,-0.009107770007325754,-0.020381642647556066,0.0031243250619757013,0.0024371235245048335,-0.0035757849386186735,-0.028842291555203,-0.0312090268822008,-0.0016196569570228747,-0.00837471493418534,-0.02113202407997643,0.004211247037677728,-0.005882464551578394,-0.014215329457577714,0.004940948433419266,-0.015684798914587454,-0.011915953805753197,-0.0011095090402553716,0.011545585755640055,0.0034067159907991366
2005-02-18,-0.022208606702572048,-0.011414064523257045,-0.0011471651673061185,-0.023303533646141485,-0.009249278999252037,0.004848624512373577,-0.011167286648594189,0.002368866825159206,-0.00804859316138212,-0.01985059350776128,-0.011969445708781709,0.006995665956111229,-6.197696848696515e-05,-0.008176036140637034,-0.007770335858752926,0.0022910175886613005,-0.004460496515615254,0.024082029968569545,-0.01047900408284073,-0.005020092042623828,0.02530309650596543,0.006213964281507351,0.0002524550336554848,-0.0013975018523052331,0.0036332070159036415,0.006305513298547183,-0.004468863180175675,-0.023744303539818167,0.014028548291339227,0.0009881244105291525
2005-02-22,-0.0068632345027203785,-0.004657720319050705,-0.006730621836069253,-0.001848122265371203,-0.01811802065923499,-0.01922545536752318,-0.004326445632205797,-0.0011755100623767594,-0.006550518312823914,-0.008054640964524701,-0.013848418047158936,-0.019910005363620056,-0.009838155035412577,-0.013832864415371474,-0.01196394737899262,-0.011336846273679304,-0.008182128242698903,0.004203722596532003,0.0032987095380449657,-0.003347494607875517,0.013283923855861711,-0.033756986819484226,0.007345895836809628,-0.017209972849764377,-0.0022227251422132005,-0.03526887291267572,-0.00933928500496051,-0.01186715749681316,-0.019946581417904004,-0.010761169572392638
2005-02-23,-0.005950709840570976,0.007416822775143295,0.005401136626878701,0.0013832570433566782,0.01017402921283887,-0.02358614119032572,0.011356633258100312,-0.005378982693025144,-0.001917364647848216,0.009694396657089219,0.005558218820213302,-0.008367650674491047,0.00892742589789777,0.0020162176586897636,0.005394466980950767,0.014613101614410007,0.0004910337614574913,0.028891185283967096,0.0011328095200263213,0.0168274281886536,0.018398416015666826,-0.008716588415992786,-0.0027278696646360276,0.023244462072834995,-0.0006075289524445221,-0.03167139556230436,0.013655706050157656,0.001417790335945697,0.022492569063172457,-0.006226101697095611
2005-02-24,0.007515873728790593,-0.004377354421297644,-0.004324960167589078,0.008764822228570142,-0.01946346641534407,0.013410959122602588,0.005172712641688422,0.00016798020569341326,0.012931224529081279,-0.00894668836819525,0.0035947387590403394,0.0027256652946757,0.005379907778470356,0.02106261258367971,-0.0022206659484980272,0.012907420143000326,-0.00320092765362209,0.03802667341316815,0.0021213907266894125,0.008776525291183628,0.02368176189627259,0.015314034445105741,0.013779784189188009,0.01052803177285718,0.003707918641131932,0.02732901650030795,-0.0027020094970556857,0.01844057474001109,-0.0060451640333583755,-0.004442876432259369
2005-02-25,0.01070773630987808,0.00558281335595851,0.009764476013700873,0.019931686860402212,-0.0037237594862722934,0.001096769157029896,0.0023161676896468805,0.007327174959138642,0.010772046530200629,0.02128720111510907,-0.0012883532881180263,0.013224194134626204,0.011567103087074872,0.01176182479521818,-0.009776673721626366,-0.00020247896881150657,0.02443803507877663,-0.07041689506481852,0.015919288839736038,0.030253880655714296,0.03996061365332934,0.014359713362965874,0.013528294659609575,0.005562213557643643,0.014366428031743865,0.003757484343390939,0.02153182437739633,0.036964223955827887,0.012368961372581151,0.005283515875460569
2005-02-28,-0.020923201424072453,0.004816885166196829,0.0011093580050841752,0.009157250482387816,0.0006484126402610789,-0.01532446280039879,-0.006876827859053423,-0.004922978099691614,-0.013793782370035661,-0.012249474801410547,0.004377610421182351,0.0019151255173599632,0.002314285233175888,-0.021546244641858628,-0.008983749691233191,-0.004486400098775012,-0.026153711293729395,8.958824069112831e-05,-0.010547170931182268,-0.002803379157984935,-0.020589045519396887,-0.005263113062741297,0.0012006048113262493,-0.009368044500127853,-0.01109877012786152,-0.005868579988462978,-0.009250142378252519,-0.014384914900495153,-0.028219554621209446,0.003309452170183765
2005-03-01,-0.0020700429835874236,0.010888706961804672,0.016146580948193146,0.009055359050773973,0.018668111604514495,0.02459093327282254,0.002450256093702145,0.0020375285437524925,0.0033875432891776794,0.003002935836234431,-0.0013671613591610449,-0.002921887627287249,0.025461841981092796,0.007394130929904559,0.013078763678464408,0.005225070533530485,0.001172144319779631,0.03562821168142551,0.006603005863690654,0.004892767975160884,-0.03491754745186395,0.03213542979333557,0.014409052934143279,0.007567586415257951,-0.0012304047800252883,0.027608835763808348,0.01709592623449877,0.008833159682783998,0.0233332941392699,0.004878886798250213
2005-03-02,-0.0029656073737761818,-0.0011607992832524316,-0.006986872340490084,-0.011010374860647444,0.003777486066689809,-0.021556142163729804,0.002567751304922828,-0.0023316382095288114,0.012544323330475225,-0.015976845796724686,-0.0057484031049806275,-0.003777222333971595,-0.008895895481037055,0.0014327755076425654,0.03661804470616011,-0.001535472100355264,-0.02043012386775006,-0.028460817675528993,-0.001413541149365006,-0.00913835556695065,0.02288372173959255,-0.010577983219672762,-4.18022881748456e-05,0.0007478685247977681,0.001147747969508185,-0.00042967830433962703,-0.010914869949135158,-0.02022657933599565,-0.005931365724073784,-0.004484429031846444
2005-03-03,0.0006571710433656234,-0.005866697824169896,-0.003035363211836633,-0.004517165057999272,-0.005049887088319133,-0.01705197577260987,-0.004516138521955126,-0.0022621462682737817,-0.005848493290798456,0.008526497582331928,-0.001586530903760366,0.0033281937670191055,0.02036490642501568,-0.0025405075473263154,-0.023546859914494,-0.0021262998567531115,-0.0006333246998476592,-2.733547022279459e-07,-0.0049716434645847895,-0.005464592863213031,0.02836592534233715,0.02663049621161835,0.007237205824020312,0.013102604154457461,-0.001972916967083392,-0.007452867464219352,-0.00187583286901628,-0.004368043078736791,-0.0013094092244353905,0.01967578484969957
2005-03-04,0.02542053043171745,0.01259716250559833,0.008056148899857998,0.0013356227640821108,0.009052493510554004,-0.018990418559693557,0.014568714459794537,0.01825790786251423,0.02399442547193613,0.01653772811552985,0.002317597511425766,-0.010462177820792442,0.009944754615114359,0.023842972141062468,0.015349919440947492,0.002622376784327439,-0.009798906840444273,-0.017997140452113314,0.005234641554278101,-0.0030798648511434546,0.00950792231157947,0.013963158294123434,0.007829665129823788,0.013949659897721204,-0.0039963307922377955,0.016449062827770738,0.01380030379604797,0.02958822442739227,0.031675245239992066,0.003845295104821697
2005-03-07,0.0180392795155936,0.03443693519183017,0.0014513136437957173,0.015121469175000134,0.004591921401852312,0.05802184604767192,0.016007416796977154,0.0019475039492478142,-0.002337960867183024,0.006227881074149141,0.0014902373001488196,0.013018609985822141,-0.0033524559014556886,0.00583199941049217,-0.0061258052437766575,-0.003054035766208284,0.006313099195474384,0.01611963567880171,-0.0020658189432793623,0.006527808623073067,0.0022273902326985727,0.015375156079247752,-0.002154376219718466,0.0017219102320117697,0.00685624935817099,-0.00011265997791084408,-0.0008439231383303158,0.008396812055410442,-0.01655331061992501,-0.0032143350656812573
2005-03-08,-0.015173903795168595,-0.005403886016237786,0.01113989914892398,-0.010795488717028512,-0.01346883696989739,-0.04134175186268832,-0.014241282238340819,0.0064488324839320965,-0.00047312566399688115,-0.00015569393723051644,-0.0028541788270246603,0.0020648577449602036,-0.012273390649059508,-0.004372976783050901,-0.005155697354841412,0.0013949610008785374,-0.011169595574622696,-0.003224413099738214,-0.007670431931304741,-0.0020872469587402435,-0.0021046944902851604,-0.011507365266282502,-0.0075454328183498735,-0.008964384658108254,-0.0017878020427844156,-0.007731832600740331,-0.0020292782715959677,-0.012140548137192004,-0.0022450085765347025,-0.008098479959132938
2005-03-09,-0.01247186751752161,-0.024514090879351726,-0.0013435197367757386,-0.0013521568665101182,-0.01435319293449367,-0.0010720687227241095,-0.002447355212260721,-0.0067663199782008665,-0.005912971018975218,0.0008199572949611844,-0.01889021626519273,-0.011544024983042493,-0.012848253978482514,0.004618314231622784,-0.009130112447907646,-0.005251768343360146,0.00040619677462532325,-0.0053357698716229454,-0.0068119243483461215,-0.0017099334937909364,-0.012435659910837019,-0.017883936462926093,-0.0026945162971254806,-0.008797898484892734,0.0011612996141928812,-0.0035372805298343798,-0.006675624601421769,-0.031610475536647045,-0.001251096964601025,0.002513700496422969
