,AA,AAPL,ABS,ABT,ABX,ACV,ADBE,ADCT,ADI,ADM,ADPT,ADSK,AEE,AEP,AES,AFL,AGN,AHC,AIG,AL,ALL,AM,AMAT,AMD,AMGN,AMR,ANDW,AOC,APA,APC,APD,ASH,ASO,AT,ATI,AVP,AVY,AW,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCC,BCR,BDK,BDX,BEN,BF,BGG,BHI,BK,BLL,BLS,BMET,BMS,BMY,BNI,BOL,BR,BSC,BSX,BUD,C,CA,CAG,CAH,CAT,CB,CBE,CC,CCE,CCK,CCL,CCU,CD,CEG,CEN,CI,CIN,CINF,CL,CLX,CMA,CMS,CMVT,COF,COMS,COST,CPB,CPWR,CR,CSC,CSCO,CSX,CTB,CTL,CTX,CTXS,CVS,D,DAL,DCN,DD,DDS,DE,DELL,DG,DHR,DIS,DJ,DLX,DOV,DOW,DPH,DRI,DTE,DUK,EC,ECL,ED,EDS,EFX,EIX,EK,EMC,EMN,EMR,ETN,ETR,F,FCX,FD,FDC,FDX,FE,FITB,FLE,FMC,FNM,FO,FON,FPL,FRE,G,GAP,GAS,GCI,GD,GDT,GDW,GE,GIS,GLK,GLW,GM,GP,GPC,GPS,GR,GRA,GT,GTW,GWW,HAL,HAS,HBAN,HCR,HD,HET,HIG,HLT,HNZ,HON,HPC,HRB,HSY,HUM,IBM,IFF,IKN,INTC,IP,IPG,IR,ITW,JCI,JCP,JNJ,JP,JPM,JWN,K,KBH,KEY,KLAC,KMB,KMG,KO,KR,KRB,KRI,KSS,KSU,LDG,LEG,LEH,LIZ,LLY,LMT,LNC,LOW,LPX,LSI,LTD,LTR,LU,LUV,LXK,MAR,MAS,MAT,MAY,MBI,MCD,MCK,MDP,MDR,MDT,MEL,MER,MHP,MIL,MMC,MMM,MO,MOLX,MOT,MRK,MRO,MSFT,MTG,MU,MWD,MYG,MZ,N,NAV,NC,NCC,NEM,NKE,NOC,NOVL,NSC,NSM,NT,NTAP,NTRS,NUE,NWL,NXTL,NYT,ODP,OI,OKE,OMC,ORCL,OXY,PAYX,PBI,PBY,PCAR,PCG,PCH,PD,PDG,PEG,PEP,PFE,PG,PGL,PGR,PH,PHM,PKI,PLL,PMTC,PNC,PNW,PPG,PPL,PSFT,PTV,PVN,PX,QCOM,R,RAD,RBK,RD,RDC,RIG,RKY,RML,ROH,ROK,RTN,RX,S,SAFC,SBC,SCH,SEE,SFA,SGI,SGP,SHW,SIAL,SLB,SLE,SLM,SLR,SNA,SNV,SO,SOTR,SPLS,SRE,STI,STJ,STT,SUN,SUNW,SVU,SWK,SWY,SYY,T,TEK,TER,TGT,THC,TIN,TJX,TKR,TLAB,TMK,TMO,TNB,TOY,TRB,TROW,TUP,TXN,TXT,TXU,TYC,UCL,UIS,UN,UNH,UNM,UNP,USB,UST,UTX,VFC,VIA,VMC,WAG,WB,WEN,WFC,WHR,WIN,WLP,WM,WMB,WMI,WMT,WPI,WWY,WY,X,XLNX,XOM,XRX,YHOO,YUM
AA,0.0006380524315149476,0.0001633049498344707,0.00013415327300608413,0.00010823855570151986,4.856491925111588e-05,9.005563536702557e-05,0.0002740287493936173,0.00042070461985335743,0.00029597167141405414,0.00010827673955344173,0.0002360408144302827,0.00015798582211392828,7.136152782436295e-05,0.00013165544344026362,0.0002717888223347047,0.00015422208147556008,0.00010876974008875753,0.0001259410119316742,0.00020728597550936332,0.0003969448620508107,0.00013001340336334894,0.0001581913502137768,0.0002627740468850708,0.0003120392695057191,0.00017682151848811005,0.00043776534647671733,0.00026429573767800473,0.0001899202703766569,0.00011917923040940356,0.00013496434007175976,0.0002575198067299018,0.00014743305790499063,0.00017983184775611683,0.00014595577030371211,0.000364761996302211,7.641661974256087e-05,0.00021459534225651993,0.0001901838562372038,0.00025078629463862965,0.00017567348199588211,0.0001974067241534746,0.00018070142019107496,0.00011275483716335222,0.00026704796446441476,0.00016668524671195547,0.0002898676068096742,0.00022934270877187631,0.00033922075280536546,0.00010363187777808868,0.0002162493269424948,0.00010925699404639927,0.0002194614268085981,7.692430132997883e-05,0.00018263012750374276,0.00015608399062851133,0.00025946023373654394,0.00020168790800966004,0.00016233504792350045,0.00011938455078617754,0.00021045224806520978,0.0001336054127807348,0.00017688479401485176,0.0001313769016461167,0.00010971155532098834,0.00021701029536397445,0.00013665704126821578,4.858999762048579e-05,0.0002622431265988835,0.0002708751417302727,6.553236036371388e-05,0.00010432635271426194,0.0002728281481492017,0.00016876647922915513,0.00021786742568248967,0.0002811453470432498,0.00010126204847337257,0.00031055825582701284,0.0002521470676521165,0.0002889730590855432,0.00024309261395761924,0.00010498873353228502,0.00020678347141941022,0.0001337378166338398,9.011046854993014e-05,0.00014301588365237718,8.891498275930516e-05,8.787725385861356e-05,0.00018200089770296048,0.00018528105009708477,0.00025921990204700847,0.00028371631470778386,0.0001816396547135556,0.00021091254295868176,0.000103322184504709,0.00027732084679586326,0.00021980506223290711,0.0001893360671118606,0.00025548932325542955,0.00022872149775062184,0.00025404320357615053,0.00015022797588678892,0.00024629836167496986,0.00025509148276858654,0.00014434586137068275,9.908688246077011e-05,0.0003989028031136983,0.0003172571554259009,0.0002796758668839343,0.00023317965429228875,0.00024796436953894056,0.00019592897515990253,0.00018302630542594127,0.00019566843755653066,0.00024069996540538498,0.00017176789530937655,0.00012205847207508288,0.00021848410480526046,0.000334550528269721,0.00020394003212214728,0.00011950224660094519,8.012805027089541e-05,0.00013959594532322867,0.0002728608853164486,0.0002023456854720069,7.3327030867616e-05,0.0002154586441467459,0.00018309296941222266,0.00018056809890866894,0.00018260098819464102,0.0003116027612353047,0.00026342321304963006,0.00021793563351591675,0.00020308195458335862,7.233186037293182e-05,0.0002654657922070507,0.00027169121187013516,0.0002557526432225577,0.00015175372925708988,0.00019191573485604282,7.459261205315292e-05,0.00014120481984061968,0.0001846495577270263,0.0002419598006912296,0.00010353496404800744,0.0001493609047563748,0.00017118751857193447,7.559873677737407e-05,0.00010634597645257071,8.833851915682119e-05,0.00019733093025110557,0.0001210176973995967,0.00013424169218026705,0.0001201546671425121,0.00010468360048485685,0.0001354608709841462,0.0002682107987170892,5.590911374720389e-05,0.0002731824920010252,0.0003254074753729186,0.00024183157882477443,0.0003968427822794481,0.0001605100840961509,0.00021071132189263072,0.0002443436857944855,0.00025344921543066587,0.0003077975400603,0.00023937272251988546,0.00019981127059405068,0.00019444541120550214,0.0001750375347930592,0.0001549448433116735,0.00011013383965527552,0.0002609902824123219,0.00018029828253649852,0.00021850623346507308,0.00020472402121187285,6.997070489771954e-05,0.0003064301940689735,0.0002536317950776014,0.00015411217684007793,5.253720949749413e-05,0.00016279554878024,0.00017816597689629626,0.00014524661046167193,0.00014787577929036767,0.0002504365573775503,0.0003117436019811389,0.00024378843772355629,0.00033462722701527094,0.000249533218741949,0.000192448895801335,0.00024295516578089245,7.191500234400767e-05,0.0001522337111861945,0.00029999557245587324,0.00025833051473237774,8.03412275912716e-05,0.0002394956104505384,0.00017558065236884186,0.00025527699271401963,0.00010814340505414541,0.00013872957946802161,7.827690912127695e-05,0.00013602065128879337,0.0002754670811770209,0.00013464283612597895,0.00020828926972816833,0.0002465287761688708,0.00013801882388503006,0.0002173300414211247,0.00028008234251482414,0.00019101294909542628,0.00010476191673892816,6.94251752659927e-05,0.0002174861286512898,0.0002400208190606278,0.0003772481413669503,0.0003285338736704571,0.0002289271140306996,0.0001458465096746754,0.0002720519892670114,0.00025238266292850435,0.00013002676114045667,0.00020759674391215412,0.00024590584435122195,0.00011652922422830511,0.0002453351275336705,0.0001687354291286884,0.00014363522422433233,0.00012267374256236987,0.0001301263526204629,0.00027039543011754655,0.00012326870779352567,0.00023811474291887612,0.0002669033967924064,0.00012924991142139523,0.0001517395543415307,0.00019941060579525295,0.00018776283184119042,8.855507700802442e-05,0.00026476749992770834,0.00022592149051060126,0.00010928447603884842,0.0001297404603740518,0.0001844218981388748,0.00019683688626386897,0.0002643514154877675,0.000294340154931423,0.00024438189516595515,0.00024438648117966493,0.0003501648830561368,0.0002931466600170659,0.00018799280214275497,0.0001764468261343231,2.7749011064961814e-05,0.00017998421004101548,4.970026352104517e-05,0.0002945486250769664,0.00023872536959924825,0.0002680040874685896,0.0002954837504341438,0.00033469026840568305,0.00024472009333208444,0.0003450225043321702,0.00013065594709234506,0.0003108050163070804,0.00014151715194572352,0.00020813265632557172,0.00024351412814256783,0.00014516310621239475,0.00022108513099740218,0.00025598626744413063,0.00012554804575455044,0.00019259984991996403,0.000147411906838466,0.00026691800646010865,0.0002861487989609011,0.00015195608568569188,0.0002694900143337303,0.00039481184839262597,2.8693570135032282e-05,9.206157408689288e-05,7.588325131127686e-05,0.0001497283188684162,7.251047832023353e-05,8.358712554602923e-05,0.0001364322711004667,0.00028464352589863823,0.0002416488546003344,0.00022355263646694438,0.00018664163788314095,0.0002877709556561326,0.00019360454599865276,0.00010953919649934698,0.0003039950026870154,0.00010148986953455658,0.0003104623261144818,0.0001815098122190878,0.00030651701023050684,0.0002692082290453896,0.0002717830341425417,0.00019492245651182895,0.0001842460649637954,0.0001872425576115107,0.00017245463436636114,0.00017303721738732393,0.0001716552808784503,6.011355119160735e-05,0.00014788477817246642,0.0003057167345829998,0.00022408013627924652,8.040272945852267e-05,0.0001543827127580892,0.00022070511101784164,0.0001376706002584874,0.00015344409226892194,0.00036735535211570626,0.00023083202519314476,0.00024524036171155353,0.0003369762752884355,0.00015923174008887153,0.0002234051953783939,0.00018222211172994155,0.00017290228827160502,9.702399845470477e-05,9.390932514292795e-05,0.00027218103581446785,0.00019270667533248355,0.00021749341092003693,7.351719424224231e-05,0.0001641861516271317,0.00024583602081153797,0.00010088282022213843,0.00017361816450027257,0.00011629805154662692,0.00024753002580799646,0.00013810659316989497,0.00028735641482526,0.00012385112614894027,0.00022348181212349745,0.00012916378613643577,0.00012069277580868654,0.00016102378208615237,0.0002594790752621627,0.0003531231287460392,0.00024277530784688414,0.0001261907172844744,0.0002988984340736233,0.00019863791728729708,0.00022145492157580194,0.00031766101458414965,0.00014630083219672712,0.00018694501463086216,0.00025365225456434973,0.00025426664317374853,0.00014994905834970934,0.0002580250363955005,0.00014913558299455265,0.0002877783459293615,0.00026468211989504796,0.00011874815026784471,0.0002676721478950332,0.0001440969373493067,0.0002468359228312889,0.0001082722654403468,0.00010098424182088095,0.0002001653422071186,0.0001632194732781777,0.00018732175549395023,9.966028528765743e-05,0.0002564035625275832,0.0001955889980906973,0.00023975403425500368,0.00021959411951535902,0.00011402664885149679,0.00019696494523886387,0.00012093274514559673,0.00014990965101032626,0.0002603857661128822,0.00014156168918357857,0.00011126802898289435,0.00012958148469950797,0.000354052473402411,0.0001363772604183534,0.00016461055333198002,0.00011330182956402005,7.567269059361778e-05,0.00031401541521035986,0.00035854931342072465,0.00030986245062726174,0.00014311274690787096,0.00018840920160206087,0.0003071921257918498,0.00013782074134354702
AAPL,0.0001633049498344707,0.001339833197914152,4.284628321378311e-05,6.209544348897717e-05,-3.4877563106223974e-05,6.057263407300158e-05,0.0005874227007882323,0.0007347771934194689,0.0006444928708447707,4.3468560670970464e-05,0.0006201692747921279,0.00037654497006667584,2.479962369029144e-05,8.001643747750621e-05,0.00023420995587088237,8.185592286603791e-05,0.00010602166032298744,5.842421484843129e-05,0.00011425969410414366,0.00012629563075473066,8.920653792667175e-05,0.00011626840625303416,0.0006789419471036123,0.0006999993945191927,0.0002636443763399033,0.0003264958375679328,0.0004580425671200323,0.00011723914435236252,1.9474243548856823e-05,5.351119439982632e-06,0.00011020875170450469,6.1646565458968e-05,0.0001242935816525609,0.0001273779466923854,0.00019343559040044318,3.181620697804888e-05,9.321952004648862e-05,0.0001598413715063645,0.00024331230018339252,0.0001177750136670434,0.00013919024696555036,0.00018557191880405355,7.126868185989733e-05,0.00025389383585471486,0.0001260522260296358,0.0003929281687665117,0.00019013014486015759,0.00012167266820045879,6.029419442433199e-05,0.00015090248503997556,7.88176511281622e-05,0.0002144083536553606,2.945298865454816e-05,0.00015718862258734043,6.920029112421988e-05,0.00019142051276293954,0.00012032169742071995,0.00010977884637517279,0.00021767707063569233,8.918864926875993e-05,8.483552763577047e-05,0.00014138418074790797,6.799801834818229e-05,1.5425538021439963e-05,0.00018858235692949596,0.0001498187804418132,-1.1040478273284737e-05,0.00023067321974394342,0.00043337902778217794,6.764372717549207e-06,9.131408513690049e-05,0.0001877659334921113,9.68345125087598e-05,0.00017268610452958678,0.00029356537099936586,4.615006167067085e-05,0.000316759986644377,0.00014587673494533224,0.0002760198674842306,0.0002427689466898933,4.19133806223249e-05,0.00020789845021690974,4.585192856100568e-05,2.9849439575790594e-05,0.00012086067638171453,5.0239593903152295e-05,7.207528299951787e-05,0.00013669369668078399,9.739327547300943e-05,0.0005639313859046892,0.00032890436428202217,0.000410777148041339,0.0002518406024602952,3.230478491511952e-05,0.0005557153779734643,0.00015091717597127253,0.00021684544421435645,0.000615177725797388,0.0001570860272583355,0.00019948619259129924,0.00016165961353725933,0.00015525204418024384,0.0006371239722684417,8.043543506058658e-05,3.306320217221341e-05,0.0002925628098690591,0.000256805979949007,8.685700451787553e-05,0.00020388256538275945,0.0001652609589439082,0.0005881762065072738,0.0001753926077612845,0.00019163717120029237,0.00023498403972570277,0.0001530664109091702,7.519842314067801e-05,0.00024086881910631333,0.00011195792787173824,0.00021195758136394077,9.719348409049217e-05,2.0654020452419017e-05,4.369055770482185e-05,0.00010677243470000821,0.00011393849873670361,8.084925922252617e-06,0.0002203719319928127,0.0001268857755186158,8.283454623225288e-05,0.00018117499866673284,0.000653572840598122,0.00011123881613365543,0.0001427832521702392,0.0001597272881638682,-6.280777779018311e-06,0.00017008784213699252,0.00011219433453222935,0.00018996500340687635,0.0001707261062408018,0.00015667905083483383,3.9765292883911266e-05,0.00012666798167620995,0.00018721744521618246,9.858545448664803e-05,4.1321889725117826e-05,7.538225710168531e-05,0.00020189048281644433,4.7271149822534165e-06,6.297542399849328e-05,2.9767585964759903e-05,0.00018964660973554953,6.693463132108415e-05,0.00010459920674596291,9.292091894884243e-05,8.488455020647601e-05,7.304194766756437e-05,0.00024997728680147186,2.1276779946458347e-05,0.000134184374148957,0.000604060104887974,0.0002176456291873374,0.00019679109081348803,0.00010191224937697833,0.00018386038900209547,0.00017677909336075392,0.0002470294960926424,0.00025168546032986117,0.0006268466426439671,0.00015088879647685703,0.00012498645039540023,0.00014429798044575227,0.0001788997211232055,5.7408175892390574e-05,0.00019881842938047285,0.00015301433455966438,0.00015028514686816108,0.0001682205956155056,1.7772496014204575e-05,0.0002474344564752078,9.420552837259551e-05,0.00012023893174149308,-1.0251902402060475e-05,8.111878181383087e-05,0.0003208443629560527,9.469856866990416e-05,0.00030479701787465335,0.000646642156189727,0.00012344189839457354,0.00023461302200299212,0.00022549789637115513,0.0001633637525113279,0.0001795211857315242,0.00024904887399127587,4.7207916082875475e-05,9.743414857033796e-05,0.0002671419947131516,0.00018702722504909317,1.2402193134770542e-05,0.00018463440282504107,0.00014650520088875844,0.0007415696202083464,8.354233212964685e-06,3.853279101615408e-05,5.067834391578942e-05,4.9048006237513925e-05,0.000257419337680941,0.00011127125535511211,0.00019700347979705995,0.00027142835391427315,0.00011970234599422372,8.653290514762144e-05,0.000329896273599712,0.00016143918911300454,7.794951701744927e-05,3.1775704874889735e-06,0.0001389427819256544,0.0002127401407887618,0.0002266345757002652,0.0007139574558708436,0.0001780063452932829,7.050543677798134e-05,0.0005203318781434352,0.00014710978971966345,0.0004217511105966889,0.00018489561588108612,0.00013275537633602116,9.63640081963785e-05,0.0001596387922502857,9.999435816974625e-05,7.809654593586522e-05,7.786262757860544e-05,0.0001164616517451794,0.00026134536438049964,8.868531911563975e-05,0.00020332076104768827,0.00029774028679399215,0.00012696737187113465,0.00025076693506151073,0.00012763182216122187,0.00010479548189201498,-4.3488766849760095e-06,0.000444915203461147,0.0004994942709937963,6.725727784190858e-05,4.482305153444784e-05,0.0003802588733718026,0.00011792803773993505,0.0006567685707457036,0.0003736079380912049,0.00017716868152334908,0.00022526669563045423,9.448640880097035e-05,0.0002335321871122067,0.00016319990924239534,0.00012166145164787921,-6.0970582272692885e-05,0.0001390980212675133,4.94072909832481e-05,0.0005579284551581219,0.00018816868555911003,0.0006522885277123649,0.0005566434595812203,0.0009586101503909275,0.00022350780154326827,0.000130943480512495,0.00010214366231595337,0.0006328918928472702,0.00013952774287209361,0.00020643540494502766,0.00019020821703490993,8.093441886218395e-05,0.00024004509504568729,0.0005455269371476584,6.622686233955724e-05,0.0003132787881949414,0.00018182319236868713,0.00022872861524013722,0.0003048301428351096,7.871711018136024e-05,0.00015238317392094974,0.00017238323958938532,-3.7983737018101516e-05,2.512151512954923e-05,-4.16899840924672e-06,5.88217643401809e-05,1.2637359754566578e-05,6.556161885768744e-05,9.70218422702329e-05,0.00021195140138969635,0.00018964312648064876,0.00033102918908988545,0.0001505439929414618,0.0005243890066879412,0.00017530258134972594,1.8667944241077264e-05,0.00011226134406547431,3.163507269730329e-05,0.0006089404552814649,0.00012682148284063797,0.0003019663592444498,0.0001098525169548121,0.0005306023583876354,0.0001906119773919243,0.0001693075020373478,0.00010804112511774383,8.180519473729695e-05,8.827177740759649e-05,9.322525808930228e-05,3.47400345762771e-05,9.248533483100117e-05,0.00011947996740069917,0.00016249181640087785,3.859284803643253e-05,0.00011779677890510569,0.00022823635395780853,8.78540673512569e-05,0.00012654632719820473,0.0004369502140957086,0.0001413241640918421,0.0005404404964083342,0.0004639660661867142,0.00010034463867881371,0.0001262907848709497,0.00013858193817245035,0.00010024034803732955,6.151690686056922e-06,5.796284786479873e-05,0.0005157009449286716,0.00015344890616416856,0.00014529251319582112,1.5502832603360733e-05,0.000138228455518664,0.0002654414580123349,2.4944504832308752e-05,0.00014501508952692363,9.064414962390666e-05,0.0002109057694808112,5.386511314515703e-05,0.0006947773553367458,0.000107003927799635,0.000168986263038593,6.119133628349047e-05,5.39956766820219e-05,0.00018962136694836284,0.0003867621072093851,0.0007376188344604594,0.00018675132748119266,-1.2374517293075485e-05,0.0001316674868901056,0.00013858066843339893,0.00018551789868516362,0.0005002252996992125,8.577273626001473e-05,0.00022194095673871173,0.00025018866818663757,0.0002416006335857986,0.00012225037102354028,0.00024725530976654574,0.00015473187891035397,0.0005853094903582027,0.00018227521441575783,2.5489725255566536e-05,0.00025804612962849045,5.1491580518737355e-05,0.0003874558019759143,4.266178977397989e-05,5.959039607363566e-05,9.673988441176028e-05,0.00011551884365374089,0.00013620734174299326,7.254962213436364e-05,0.00015797001973315435,9.491607645551334e-05,0.00028913580800439553,0.00010928074716186958,7.171512808810718e-05,0.00015870926349157672,9.311279665081316e-05,0.00013027258541347506,0.00017493061768596038,7.461154188317221e-05,8.4695994806539e-06,8.42886649403249e-05,0.00026595158005545213,0.00010967549722705464,0.00014615626268109962,0.00012919110954261642,2.0360427066340413e-05,0.0001189645424203435,0.00017081825484091027,0.000778864888386468,6.764016099780231e-05,0.00031616297183128183,0.0006913115969213816,6.9092832670246e-05
ABS,0.00013415327300608413,4.284628321378311e-05,0.000494585313080444,8.593029892458371e-05,-3.0026289046650466e-05,8.854227233246218e-05,7.078832758033666e-05,7.45598635554109e-05,9.236980291996293e-05,9.207090675272853e-05,0.0001015510657573178,1.078248386638821e-05,5.478571200047617e-05,0.00010423055335456715,8.477233922606577e-05,9.658866805535442e-05,8.342200983743636e-05,3.565779975250008e-05,0.00014696472137999377,0.00010375737963228847,9.819039643515688e-05,7.647738764333501e-05,6.199344692620893e-05,0.00011394879018487547,9.476913004859667e-05,0.00019939202993558714,8.34954021684108e-05,0.00015144326720473918,4.693263419129425e-05,5.406121655902345e-05,0.00011254027692825256,8.529431771353497e-05,0.00010485986093744896,8.294599577668501e-05,0.00015602639091144487,0.00011185847508462856,0.00010406815814133497,0.00010006608804263415,0.00013726877971151398,9.938929167924886e-05,0.00011437955446102926,0.00011172994529055582,0.00011263558594770555,0.00010433708814969329,0.00010936846658199738,0.00010055620280197812,0.0001022335060369233,0.00014155961989670293,8.900455071631061e-05,0.00011165725754629627,5.806567491733413e-05,0.000125347456189676,7.548720591103588e-05,8.953149777694379e-05,7.086248770933447e-05,0.00014552724785751707,8.922792928900751e-05,0.00010365867058769216,9.817354676195221e-05,0.00011066705525199545,9.930086768337906e-05,0.00010127261173332689,9.876836338743484e-05,4.629545550400278e-05,0.00010206621857110384,8.171537789551119e-05,8.142705644036716e-05,0.00012490308911968398,7.727686585809603e-05,8.808808526606905e-05,0.0001129151551954782,0.00012610575588227905,0.0001360480274809329,0.000124335407539757,0.00011094326765655084,7.321438460713758e-05,0.00015783226746542747,0.00012808492842345483,0.00011659295756118793,0.00010305548625419005,9.217795405569748e-05,8.593002405143528e-05,8.042277943466019e-05,8.180244900478705e-05,9.634218751763421e-05,8.57168977712712e-05,8.973520891733045e-05,0.00011598894894811956,0.00012249492703887328,5.905202829257456e-05,0.00016320642527982887,8.528642844268572e-05,0.0001069468098486302,0.00011927132865571204,8.600129442423749e-05,0.00011656227042406544,5.497852044774107e-05,3.415716100760153e-05,0.00010436685033056106,0.00012459272417115244,7.344698788972643e-05,0.0001312267060463671,9.860495862055049e-05,0.00014088577130963123,7.394902520367796e-05,0.00019387237592377856,0.00017412953043232128,0.00013323166124087815,0.00011776761973485436,0.00013227113204008283,5.494876534516841e-05,8.466682281809613e-05,9.84358920000447e-05,9.731972839724929e-05,9.781082223538883e-05,8.828706421845787e-05,9.722454754121238e-05,0.00013404432562999169,0.00011031879205591983,0.00012787666757831012,6.111916290835187e-05,9.308303435952951e-05,0.00011928394053027519,0.00010451009882477231,6.825003603993038e-05,0.00010317315693535173,9.795528165377934e-05,0.00013343755382184256,0.00011644897815873872,3.764809875860512e-05,0.00012545781718711777,0.00011185468883197128,0.00010880529844185914,5.898445918831671e-05,0.00014047158344573558,4.4888467398524996e-05,0.00012948404806487095,9.237965897261567e-05,9.192368470543624e-05,6.659144022476803e-05,0.00010879156574991685,0.000131348672503994,0.00010855308968868175,0.00010992125833738665,9.09900955673746e-05,6.387842456958454e-05,6.807750425433765e-05,0.00010896611425247024,0.0001060563119101864,0.00024684177700550646,8.45150690443283e-05,7.337731898128737e-05,7.611797907113633e-05,4.179035577077761e-05,8.709943110438025e-05,0.0001029439165254322,7.698816881525731e-05,0.00011764229906076622,8.450904755607103e-05,0.0001103900946676339,0.00016664013527987938,9.933011653556447e-05,9.956556471368402e-05,0.000138705653808525,9.345229327676268e-05,0.0001745829546552946,1.874854410778469e-05,8.382194741347619e-05,7.542893952669067e-05,6.491909430503642e-05,0.00010017470385476285,9.070130948204707e-05,0.00013148568197807238,7.028348257950384e-05,0.0001430656280295317,0.00010417894113240416,9.162885692409747e-05,0.00014624320223827382,0.00012080929246863505,0.00010618626864750023,9.157029364527623e-05,0.00014435806628081705,7.176486734848828e-05,0.00010096583222384789,6.902771202596537e-05,8.70271898667178e-05,0.000134227188784157,0.00011567889884191606,0.00015150023645192284,0.00013156256523038802,9.262724802544586e-05,0.00011150274409944285,8.124380445435114e-05,0.00010540389127525182,0.00013493585128612748,0.00012328350919889414,9.790390425301863e-05,0.0001254353106463514,0.00011055961138287047,4.501353066326953e-05,0.00010547215116071659,6.397021819680782e-05,9.467374719168638e-05,0.0002690816758988606,0.00016704976711744767,7.202132190593745e-05,8.839123191542613e-05,8.075537803601626e-05,9.479869994060389e-05,0.00010495781112191308,0.00011159724084753587,9.12367801741856e-05,0.00010696407674528473,6.920873978496422e-05,0.00013306608557233892,0.00011182573566526911,0.00014614618584365762,7.649177557050319e-05,0.00011613116667498405,0.00011201038932579714,8.914327266214275e-05,0.000111860856735149,9.025183568023267e-06,0.00012520057552689153,0.00010708500865828357,6.93801324641001e-05,0.00013532880262525667,0.00011825318331194734,0.00010669304688010986,7.673001286530673e-05,6.92973973051756e-05,4.200276846469001e-05,6.298272390769831e-05,0.0001301598951797473,0.00010976532035279117,7.260286722756776e-05,3.352587050059729e-05,0.00011606480559869624,0.00010290817799398569,9.40612201227224e-05,8.676810666967225e-05,5.803613128292078e-05,0.00010092436694708518,6.272812124949852e-05,7.031971084784965e-05,0.00013730057685227613,7.760082335084263e-05,0.00010193107902873799,0.00014145645516695747,8.547767843163748e-05,0.00011656574226424278,0.0001678094655601322,0.00011866164208465004,0.00011468224067584671,-5.871260633086876e-05,0.000111882874704849,5.0764943789639326e-05,5.7382764595195656e-05,0.00014077432266732372,8.343476558000463e-05,7.461112481270366e-05,5.897749559328239e-05,0.00013727710519359954,0.00013221571678952997,0.00011183864632499749,8.025739562934191e-05,7.401240596023205e-05,8.329534755740618e-05,0.00012852296831218141,8.167195660049597e-05,9.994895085183066e-05,6.509511601756563e-05,5.787071516628619e-05,0.00013425826081505532,6.925040917835136e-05,9.443050858033676e-05,0.0001482788464844976,0.00012174609521348922,0.00011051062878250653,0.00013238216129680104,-5.158698062050312e-05,7.482300368516408e-05,7.606597209552448e-05,0.0001025095094370928,0.00010229626995230553,6.970676928350188e-05,0.0001149381048101516,0.00012908945941789485,0.00014058567313662092,6.110101222074957e-05,0.00010026324281269305,9.804118880014933e-05,0.00012881025930855646,9.627755132413958e-05,0.0001226948046718717,7.212987946105212e-05,8.731240385501901e-05,7.835300560574653e-05,0.00015693193585393576,0.00012112888631146875,9.714824425745896e-05,0.00012711147768382797,7.977316440270417e-05,7.578661414478327e-05,7.555236860427948e-05,4.8209378375536766e-05,3.3323643314293233e-05,8.12593938249369e-05,6.567591683798141e-05,0.0001304297330208869,0.00011830279285547316,6.591379653086765e-05,7.839289235071073e-05,0.00013528553893597816,0.00010147711347744667,0.00011337619948888532,0.00012881061024129744,0.00012261364763785064,4.48817845254715e-05,0.00010184599388375092,0.00012097316438473306,0.00010107033035756238,0.00010254462661106017,5.641940680924684e-05,9.096066870254548e-05,6.943047125310114e-05,6.55695128527023e-05,9.863916823172308e-05,0.00010982209454592227,6.597888664886756e-05,0.00011242921658115846,0.00014528401179179774,8.90353130832827e-05,0.00011351012001855693,7.735748545631825e-05,0.00013654208949380502,4.5011839418767494e-05,4.384008010142445e-05,0.0001794787648645449,0.00010539381354744089,0.0002623884910293074,0.00011769156945492554,6.853425193787157e-05,4.4329152197581444e-05,9.982758844197114e-05,0.0001434614281243565,0.00014169693972762598,0.00012765255121085226,0.00010082508675337114,9.140335473850209e-05,0.00010670174068730438,0.00011679113807926383,0.00010029057148842954,0.0001381203236977872,0.0001283301371174439,7.947673191286455e-05,0.00013426029736391285,0.00011923457415857304,7.022865520842829e-05,0.0001334330447137624,8.352835490651018e-05,9.6284792171685e-05,6.224689269994863e-05,8.605099007774848e-05,8.68208411721627e-05,9.077637559432885e-05,0.0001430969524852838,0.00010019956864312848,0.00010851939780449472,6.61908915555604e-05,0.00012658424921007118,0.00010793386796497062,7.931936728053871e-05,9.542597530891122e-05,0.00010553543680243907,0.00012308398067090157,0.00010543127963906805,0.00010276621934574788,0.00012832105469644738,0.0002711391251548326,9.621663518148029e-05,9.586216279603507e-05,7.503617898873391e-05,0.00010160322528352966,0.00010693744035641799,7.956071528357649e-05,0.00010234264894194864,0.00013926192804463195,0.00014538094567329314,9.524426842979315e-05,7.998475049307406e-05,0.00010252820547405158,8.112241814656594e-05,0.00011656865025847109
