,A,AA,AAPL,ABC,ABT,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,AKS,ALL,ALTR,AMAT,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,AON,APA,APC,APD,APH,APOL,ARG,ATI,AVB,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEN,BF,BHI,BIG,BIIB,BK,BLL,BMS,BMY,BRCM,BSX,BTU,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBG,CBS,CCE,CCL,CELG,CF,CFN,CHK,CHRW,CI,CINF,CL,CLF,CLX,CMA,CMCSA,CME,CMI,CMS,CNP,CNX,COF,COG,COH,COL,COP,COST,CPB,CPWR,CRM,CSC,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,D,DD,DE,DF,DFS,DGX,DHI,DHR,DIS,DNB,DNR,DO,DOV,DOW,DPS,DRI,DTE,DTV,DUK,DV,DVA,DVN,EBAY,ECL,ED,EFX,EIX,EL,EMC,EMN,EMR,EOG,EQR,EQT,ESRX,ETFC,ETN,ETR,EXC,EXPD,EXPE,F,FAST,FCX,FDO,FDX,FE,FHN,FII,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FSLR,FTI,FTR,GCI,GD,GE,GILD,GIS,GLW,GME,GNW,GPC,GPS,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HCN,HCP,HD,HES,HIG,HOG,HON,HOT,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,IGT,INTC,INTU,IP,IPG,IRM,ISRG,ITT,ITW,IVZ,JBL,JCI,JCP,JDSU,JEC,JNJ,JNPR,JNS,JPM,JWN,K,KEY,KIM,KLAC,KMB,KO,KR,KSS,L,LEG,LEN,LH,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LUK,LUV,LXK,M,MA,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDP,MDT,MET,MJN,MKC,MMC,MMM,MO,MON,MRK,MRO,MS,MSFT,MTB,MU,MUR,MWV,MWW,MYL,NBL,NBR,NDAQ,NEM,NI,NKE,NOC,NOV,NSC,NTAP,NTRS,NU,NUE,NVDA,NWL,NYT,ODP,OI,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCG,PCL,PCLN,PCP,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLL,PM,PNC,PNW,POM,PPG,PPL,PRU,PSA,PWR,PX,PXD,QCOM,QLGC,R,RAI,RDC,RF,RHI,RHT,RL,ROK,ROP,ROST,RRC,RRD,RSG,RSH,RTN,SBUX,SCG,SCHW,SE,SEE,SHLD,SHW,SIAL,SJM,SLB,SLM,SNA,SNDK,SNI,SO,SPG,SPLS,SRCL,SRE,STI,STJ,STR,STT,STZ,SVU,SWK,SWN,SWY,SYK,SYMC,SYY,T,TAP,TDC,TE,TEG,TER,TGT,THC,TIF,TJX,TMK,TMO,TROW,TRV,TSN,TSO,TSS,TWC,TWX,TXN,TXT,UNH,UNM,UNP,UPS,USB,UTX,V,VAR,VFC,VLO,VMC,VNO,VRSN,VTR,VZ,WAG,WAT,WDC,WEC,WFC,WHR,WIN,WLP,WM,WMB,WMT,WU,WY,WYN,WYNN,X,XEL,XL,XLNX,XOM,XRAY,XRX,YHOO,YUM,ZION,ZMH
A,1.0,0.7972033670957057,0.6682308762619609,0.6566577725227365,0.4902525488513344,0.7781018811280375,0.7875165144595079,0.6941329892329474,0.782969071592727,0.822222792865226,0.21436259082548323,0.13999857125994494,0.6216880908321409,0.6456126673874447,0.8112094394001828,0.6530234878967199,0.7744511144128322,0.623898719805289,0.734918578363768,0.7084785791084492,0.7096484385476592,0.7486271032740408,0.7446180389079236,0.7970576916016042,0.7245868368820847,0.46168956839333886,0.8325472210059577,0.6051471476869418,0.6775075626293005,0.7250463534015877,0.6302770696109903,0.7712232774995439,0.7035143693178229,0.6862159676936803,0.8080433426392171,0.8358408799878746,0.4464174412798745,0.693713928745732,0.77890348782719,0.550030069308501,0.539481087478587,0.8144595765943391,0.7865367684721073,0.44211440232311405,0.7939109003780092,0.7482208123554199,0.6538808022385832,0.7051933560950947,0.734907246963411,0.46998676368750997,0.6938008619828933,0.7157110113216989,0.8278856412305949,0.5511469581337753,0.7029526572563568,0.4992714233688954,0.573133161891554,0.7826636525212004,0.7850192453554257,0.7634495259000766,0.3989642106326033,0.7621368722311351,0.7153458370974548,0.6575495069895143,0.6277627378199133,0.7731521477742349,0.8098392411531667,0.4135256109300991,0.6852930523442095,0.7051592365119342,0.8141132902307238,0.6603466230675588,0.8055280691126868,0.8033738840935017,0.6516850846420286,0.7840185944312211,0.6042783288698209,0.6913795138895621,0.6838125144567694,0.5782072859862679,0.7474544327508329,0.7106520226777623,0.7536175004888996,0.2623565163131497,0.6664592098138001,0.28196834715491814,0.7529068987938093,0.7382497693992964,0.780062602070318,0.8343535575260705,0.22261204195191348,0.36866897242031804,0.6542357466956706,0.7746619438908631,0.5696647919599048,0.7233680061940599,0.8030867581830156,0.697535590349155,0.48321131602732914,0.17938092604816372,0.7898146928420641,0.7265281771182448,0.7832607770561253,0.7468989560184146,0.8117072909838512,0.7931762071156329,0.4378808761379922,0.8022801617970106,0.7622712053356014,0.6748606769578868,0.7131302148888344,0.18466617325345155,0.8174128527679559,0.8129793314216227,0.3590068671339367,0.7965376861323735,0.6092538169200588,0.6615146609957324,0.852991243434264,0.7846814860128608,0.7487273750309243,0.6855409799486731,0.6203627835263335,0.8316438460193365,0.8219017204907033,0.29749889958876896,0.6473967096769796,0.2524157244651655,0.6888079555064267,0.04309474614690393,0.4818977874179285,0.6584656100790911,0.6689331930492991,0.7454625545516509,0.7832523452672133,0.05318608504885055,0.8152248072542366,0.19615805074056622,0.7150273928421499,0.7979939065023692,0.8279728152083384,0.8318793230517899,0.7010119693914206,0.5742160426125712,0.6142839778053623,0.6998258600958209,0.8214678184504016,0.8425256273524168,0.17810810115340722,0.10429120836056599,0.8115092433189824,0.6590685962174746,0.8002469116753662,0.7990942594747555,0.7342082844871602,0.2496477383548266,0.8139024494451649,0.12444691815980734,0.721488002891869,0.7893480087366987,0.7894880065146346,0.8205287444542619,0.7455299259742098,0.8205010076615532,0.8205351885350446,0.8264960532368618,0.8330951837386381,0.6392091564079742,0.7236746121338177,0.4530668812973154,0.7781292014563004,0.7935564152669535,0.8055472196458933,0.534249149073191,0.13957337358789354,0.807516092135377,0.536918245484538,0.7579896210416134,0.7903229394332739,0.6516358132029602,0.7661397992347767,0.8152318912511015,0.7963777131540088,0.7041806697069772,0.7894329883432777,0.70405327012918,0.7532997697910248,0.7209842622478306,0.4562297678630473,0.47369021021300806,0.6649014229784113,0.7243058161917156,0.8028549757058894,0.8151177420961557,0.8440914005142254,0.8302218930312185,0.7043291154149063,0.6876776128568601,0.4488381824768527,0.8383001552001013,0.6882463818348915,0.7826262704284761,0.22873954784279246,0.5450394720080629,0.7485481428446216,0.7728718111612409,0.7997570296076522,0.7276951337339096,0.7572674162926202,0.7766358031339579,0.7998562676895847,0.8195697617696008,0.5888128374554243,0.6571003600020843,0.8113046717366729,0.8508120730316163,0.8337617415327866,0.8204054255099271,0.8492043421808291,0.41555425921517797,0.7850357236583151,0.8315556869688943,0.5494515826011201,0.742971048534194,0.8205712155979469,0.7605480494498147,0.7111538542700448,0.23378832194713134,0.7425163212609213,0.6735970830975543,0.7935372052856166,0.1741218138766493,0.40533271306243635,0.4263242872256937,0.5808163134162908,0.8007493825251554,0.8026662591317522,0.6893203636205156,0.6492934890490423,0.7531396310743845,0.7790257359707307,0.45223945468683147,0.8156281019082892,0.6557383635075381,0.8224738536604387,0.2520396205659863,0.6495964670567034,0.8260617805057902,0.7187371675487342,0.6718320197737185,0.6849560898724555,0.7476823250790944,0.8246814741204564,0.7902509625299704,0.7176599662585669,0.5280244906388022,0.7688170385319896,0.6689830129662055,0.8003246914011803,0.7629600033069756,0.7059007682171622,0.8114572402966631,0.4906651543742468,0.49295728579171955,0.7674295844944843,0.8308587809012341,0.2846182272154496,0.7514402732092517,0.5326395985233473,0.7084222955729658,0.7641763813028412,0.7302965122533763,0.7419176877602396,0.7620108735834424,0.7220624241199544,0.8076747694527194,0.7522811811696399,0.7660728696404949,0.6988355309802832,0.6864032504134353,0.7959295668620504,0.24473492696142757,0.3691316303922785,0.7104566999224835,0.7521630380165616,0.726824867792414,0.7957694309987301,0.7498038841397657,0.7808081444713925,0.24083642304356143,0.7955596432088434,0.7391830483497268,0.7936706542148753,0.7641486514277402,0.7447210273937153,0.8075994001539226,0.8373771466439366,0.8110342052656188,0.5396787587172406,0.7337061622062093,0.7810908353720327,0.7393616844847449,0.7137327916834257,0.8431966224782166,0.1280588181367461,0.6836501161317596,0.716892712954004,0.8108984537983666,0.7900628266439709,0.17233928873023913,0.3241067391629995,0.6199509143752318,0.8114887130374187,0.27486461758921515,0.751247886297626,0.8411255723965142,0.7058506350644449,0.8567279617360848,0.8319599893629728,0.4523666586700869,0.7535392788215599,0.23931165286660172,0.2917762731668272,0.8097078438020238,0.07897579767559625,0.8195101294276558,0.619396184062159,0.7899861317691755,0.8145850046310478,0.7040281102699706,0.7929590601944844,0.7444324616220177,0.8257746906481999,0.32954865533382555,0.7152374872647932,0.7482557641566436,0.8242580860477378,0.7311914770167146,0.7390453061002034,0.8429012729359988,0.8417831299279496,0.4895624324499255,0.5492032617964024,0.742229194346441,0.7014988967786763,0.2834803798959359,0.7016754136290202,0.7079260190824588,0.23502228008075265,0.8173238044542369,0.6520287300531523,0.7996050055167353,0.5924308380562311,0.6817777535929931,0.7951459073293081,0.444158360189692,0.7396051569689992,0.7693296112090863,0.8441982680493892,0.7637858098368706,0.7734071184512665,-0.0013280495062222076,0.6179706940580514,0.6428957136153475,0.7049326992202051,0.3268853250909346,0.7543134285017785,0.7478409804141998,0.5664285092303831,0.8016121132402105,0.5831837254403932,0.4132105089140639,0.8366502800459872,0.5679101158501495,0.48491723804680753,0.7769661817683075,0.7442777543141949,0.5624968542286974,0.4730751562279906,0.5450990663079881,0.7526862109168111,0.3905438454428908,0.3052597957098787,0.8112208336181316,0.537768425084122,0.6536035281034912,0.7660144437575653,0.5760130964100881,0.7908857913665979,0.8441463090206628,0.8349099283237384,0.6786878445482882,0.48647014557965296,0.6965185118761132,0.7973244500483134,0.6477622594106515,0.763582846313462,0.7880589664207863,0.818920787307429,0.5817095401684832,0.8037334496028277,0.820782407179625,0.7909765927042941,0.7472074697603699,0.8226742903167024,0.7160250465636671,0.778613062037892,0.7304012630486908,0.7285003176917082,0.7834041564080284,0.6571744470312809,0.7338204599152585,0.48577910597124246,0.38975990375717373,0.5144818003003874,0.8521658732620956,0.7182260012651065,0.17107369351075774,0.756732603632132,0.7676219636719227,0.5442596354604698,0.6163356382458498,0.7048456615238201,0.6936949219413288,0.2516205895625521,0.752880691927558,0.7688982490303043,0.8120336612787019,0.7822364028351874,0.7429409838770535,0.15455856210323093,0.7909318638127458,0.7375703028840301,0.7059096177743326,0.8490335580571124,0.8157843452230321,0.7011314413516546,0.7151228403324926,0.7567934534842445,0.7444991520466987
AA,0.7972033670957057,1.0,0.6596525045328112,0.540749389588538,0.3897704588815444,0.698211906356016,0.7216960046656554,0.6845094933838161,0.686014099102301,0.7504726354583651,0.2406163914863901,0.17263070318161136,0.6653880763829476,0.5753671557032237,0.7902079992014271,0.5660769207901112,0.7515905113320023,0.642153105758442,0.7076680737401552,0.6550284566849099,0.8285843532118389,0.729865079505819,0.6696355394787422,0.7522975820717225,0.720937115085093,0.3342819611613757,0.8002554005929506,0.5677925344550072,0.5645630762606331,0.6757337219511531,0.5920946119748697,0.7154258792775171,0.8081973243380633,0.7787002622589245,0.8058022107035678,0.7802598468575097,0.4097615406461665,0.6847764079062226,0.8636765493550734,0.5545953151447639,0.5509613031608128,0.7832805802633132,0.739094657828661,0.3087993066969254,0.7515603689134989,0.7547466607553474,0.5704561449728245,0.619791949577686,0.7009973087921982,0.43335302108720397,0.5765782384356386,0.6016145866067185,0.8080487659309221,0.46890192051248125,0.8057368530981477,0.43363090893636536,0.45781181167595825,0.7640625590455288,0.7696135992140863,0.7112872454943536,0.31133285562947294,0.7171066804040717,0.6328779603860362,0.8093744687625863,0.6397279850325575,0.7736661947618048,0.7471783615437838,0.3273713947482783,0.6010407291189349,0.7921835429182339,0.8498815831791494,0.6364762987169885,0.8162159751310519,0.7718333943822839,0.6260908034854272,0.7299174177275388,0.4989814837536556,0.7658670383357359,0.5962183485716462,0.7158824970530536,0.7007524680487853,0.6424550291092141,0.7153148978524936,0.1807283297594485,0.7976929776969748,0.20639586313068042,0.7226128485303062,0.6660657931013985,0.7378016390717373,0.834948460710102,0.25334825757274465,0.3967856524046774,0.8050071604315994,0.7521980873533985,0.6893979172310326,0.6226479234458937,0.7439270684246616,0.7834443316029904,0.37686655115919454,0.12552229864831566,0.723094522600605,0.6553435125936403,0.745285747778259,0.6961704544312598,0.8114800478443382,0.749019195743616,0.4155368115854749,0.7523743377885359,0.6795891898494599,0.6030525680810007,0.7868530652384398,0.1966235836564247,0.8312791971893246,0.8397350065654016,0.33937848270279797,0.7660238564311975,0.5144568494491915,0.6523746384122303,0.7972098992246963,0.7188980737262217,0.672046618295441,0.7943462460994708,0.7386918723907961,0.8275361938121598,0.8531389517081575,0.2211079019094066,0.557152796400865,0.2746052464985753,0.6335745824822135,0.06182209554828645,0.4493916970951343,0.5781986160979565,0.7832570650119096,0.6706113488988711,0.7518245416684702,0.08118047207520862,0.7578347811837651,0.22639214806394795,0.6358106107106126,0.7344344691951552,0.8340226439055604,0.8176236001469466,0.7901947290476747,0.5768727178380187,0.7207757568284459,0.6637986539054087,0.802152428643907,0.8275555695813691,0.2080546218634162,0.1744088674104567,0.7566233048348766,0.5587347152228378,0.7769562108055998,0.7395173543013671,0.8494856101557342,0.20365944203024033,0.7610505835459271,0.18065418187798155,0.7018652391828355,0.7384154494945849,0.7221198382324328,0.7479445397444424,0.720614077159232,0.7525219155864645,0.8447143104329345,0.8403662899376683,0.8269962186222491,0.690930362155432,0.8013960648639719,0.4736677657288506,0.7473080602250862,0.7447521955628515,0.7888070430275056,0.4314565530337543,0.06350663996238479,0.7898635229318927,0.49826881665372014,0.7692226151247592,0.7211820065157863,0.5793153979572087,0.7646024901312544,0.8099145785359226,0.7329979234802156,0.8059294365341547,0.7674167585250322,0.6431414206017279,0.7289763167784122,0.6943767413781367,0.4684218040365846,0.4907200248956976,0.5601176054590228,0.8154980219653467,0.7857968101747653,0.7553336506938492,0.8038416932856874,0.7898045675999148,0.7091834256438757,0.6426795217039423,0.3367448784663752,0.7935085059732863,0.5727262515797032,0.7770747784081808,0.13845724641044926,0.48754994926906275,0.6953439912990115,0.728970193561429,0.7779404946626799,0.7206104523817803,0.6866704263579196,0.686840850352243,0.8009859085981944,0.7831014954100329,0.5822502102099567,0.5642422866513052,0.7727313285095408,0.8120416225508275,0.8044898721371398,0.7822370568182291,0.8056208114036696,0.4279666302287441,0.7355711594953698,0.8261580888368105,0.46495274055924196,0.6987228140003323,0.8033103079363145,0.7675049903225275,0.6191412511206502,0.1510104758794802,0.7262965425971812,0.6864922583060806,0.7281455949044892,0.10410796283310662,0.3588887541098311,0.35101597091097014,0.501547103723074,0.8093989294475729,0.7507456868599459,0.6741550157925823,0.5648443495581292,0.689305986930225,0.7108301227732328,0.38449667796590953,0.7895057333559968,0.5712812399003767,0.8062563435138561,0.20341385301872614,0.5577915892835187,0.8441832744802042,0.6240931335737325,0.6839402824886429,0.5963245768774358,0.6845281971923579,0.772318606172542,0.7446401056687995,0.6284575374066791,0.46011773206263035,0.6889138000073585,0.5880609960549987,0.7606439758544639,0.7173848640384671,0.6048142597013232,0.790086643969935,0.43087946353220835,0.39833725992741764,0.7247265548489044,0.7914580681279421,0.21893083343813785,0.7732876611186733,0.4837339775778148,0.805760729284645,0.7768649613719464,0.6864623509531995,0.715114027192448,0.7139109590632895,0.8169819960070241,0.7982748060505721,0.707465778006069,0.7053247205846107,0.788961291255394,0.7987993617420386,0.7729200940044205,0.4705725065661354,0.39168408919389697,0.5929851288127985,0.6851859291817995,0.8168029055535933,0.7876470560646214,0.7191533270345764,0.7477073017327802,0.2588045101708184,0.8673565253094067,0.7200040037889347,0.7274820228323625,0.7520833242239467,0.7263890738852684,0.8193889502434976,0.7693687439674382,0.7427579118971422,0.3980944812600791,0.8207128375233117,0.6760140598131142,0.7134556587201768,0.6858286979880167,0.809266634296549,0.13028702837637876,0.6860655256926652,0.6389810147841742,0.7526341556712677,0.6972561166094524,0.199011724802361,0.25241111022494805,0.5804609675709708,0.7936137175632422,0.20555066289735252,0.7119868705948968,0.8249417054285125,0.6934216631801977,0.7705291732132344,0.7902403221751079,0.4279588585666653,0.7337774039709078,0.2559675493373191,0.3242436980046618,0.8142387233708527,0.1446430949412888,0.7926598313358103,0.6127932092825672,0.7778352115496693,0.8143786364809382,0.7886083855599155,0.7268373229871293,0.7011868907173879,0.8052050292376173,0.24765127122249322,0.8075128723617326,0.740251122508986,0.7747294881934419,0.6549108523912246,0.6556307257978387,0.8247318750172404,0.7946252688114009,0.3277189347845455,0.6593422166070437,0.7426060598897173,0.6568361308029073,0.28837563557646106,0.6305022724459048,0.604299363415185,0.2579063738843803,0.7637366240278759,0.7137104837005457,0.7587436286792214,0.5493968441098106,0.5911495969057905,0.7657818784754983,0.35567662507756487,0.8262978551535659,0.7620785171001172,0.7990731446428408,0.7162211612469734,0.7384236544365248,0.016911831879048232,0.6184834349459692,0.5823548079171034,0.6321636636120646,0.33058280539563556,0.7393363092655336,0.654571279365902,0.6125393488323799,0.7776994452945248,0.5565403443718684,0.44244239793384876,0.8000527711287407,0.7025473186023706,0.4596324424133721,0.684797767510849,0.6698284720516434,0.5034942807157125,0.45724570496249,0.5178474012692612,0.6710389485653875,0.44001559481198704,0.3104989778205956,0.7765431055856425,0.43747364609178896,0.6220021844444166,0.6896707006179634,0.41426684044265166,0.7585499934497698,0.7353360871935483,0.8007008524813802,0.6541087483228321,0.4258744778331374,0.7665660182774532,0.7525548869106724,0.5943554786565801,0.7391006023743784,0.7233785838784994,0.787063778265939,0.5333359856009875,0.7741829245261836,0.8024158092665978,0.7290629825985305,0.7186891733339094,0.769074744001473,0.6633576562479253,0.6858888405916962,0.6317654998222183,0.7963317953052451,0.7889235719435516,0.6526053632573735,0.6600385009457425,0.49188102004473266,0.37495291514369006,0.42744474581474456,0.7436598168721347,0.7087360140257928,0.18374249393371922,0.7428161981729556,0.7160669868497898,0.5236230189112033,0.5575528869034779,0.6571513224459532,0.7712546405228148,0.14545652953812918,0.7296466833907729,0.7567966619892308,0.7652534392774881,0.7814914030168943,0.8414279699727046,0.1676424390799975,0.7862117372448326,0.6703407713084535,0.7661063744488822,0.7619204748413184,0.7787082320593701,0.6106832792717921,0.6416860232731427,0.7422272925881542,0.6611968747304398
AAPL,0.6682308762619609,0.6596525045328112,1.0,0.4512702542759034,0.2528251498728256,0.6162721478813352,0.6685836695441568,0.4740563371934437,0.5738461005255427,0.6756536153291801,0.08247960292015184,0.030637254603468177,0.4679743216568522,0.4554719365388284,0.6204455095973089,0.44579996631507585,0.5793211364423396,0.4908898332217123,0.5166370858423702,0.6131362731627069,0.5877234654339019,0.5257478583782436,0.657605799088683,0.6888586021623021,0.6513639123145327,0.24188279760820391,0.6333151022281437,0.4676838792580245,0.604076841523835,0.5931321408372456,0.5400068415064299,0.5437078869998075,0.5813525251228461,0.5694574506761937,0.6196688568276517,0.6858573651897439,0.2998495533121111,0.5619166783755312,0.6504166703920392,0.4248952084449856,0.38980180686286675,0.6262232715389582,0.6128175614056489,0.35907996900242045,0.6263129374205761,0.5504547264414239,0.41752796057443664,0.6025024131910693,0.5266419391939573,0.4229989717380528,0.4480873705285966,0.4618545042543606,0.6368939018033134,0.3275228064660101,0.6096820867635094,0.4211513016234832,0.3827620742030872,0.555861102407996,0.5934757638835182,0.5893710603850125,0.1759133156141053,0.6915379411999271,0.49167351593950526,0.5763800711856636,0.48348337039347355,0.5640368571902378,0.6740730190446136,0.2212664087056121,0.4793566792751292,0.5956100830532876,0.687073109976902,0.44981887661257214,0.6263558127516713,0.6614459419490177,0.4902383128821766,0.6215314003780261,0.4128962864911357,0.6437368617394919,0.4683960772891194,0.5030910591579699,0.5630189950211967,0.5044262648713413,0.5331899564527445,0.1044461152332716,0.6048400186927498,0.12480440266871644,0.5527604107561609,0.5546098771304633,0.606258209784245,0.7095293559088606,0.10311427932806093,0.22456230890708434,0.5760787866323518,0.6087831062329242,0.5168390403531563,0.6062652302283332,0.6185683332750884,0.567949268115594,0.3109610691288832,-0.0011037281433043677,0.6530114760763545,0.637549588745791,0.6070758442210337,0.6391006266504276,0.6576595268401483,0.5920369227619833,0.30511131661362034,0.6681082689556694,0.6611229478581584,0.46728701196474093,0.5610280043543245,0.0576879474253407,0.6518756090499691,0.6891621895788753,0.1343277666455351,0.6389635715892583,0.3819833361083777,0.5331956628944129,0.6612260197826115,0.5865818492529113,0.5438940337323489,0.580530056286461,0.5328924666193057,0.6777194818046695,0.6700094828536622,0.1312923109668839,0.5221717413910955,0.119415126913677,0.5310830401504778,-0.05878432972303247,0.311303213668143,0.44835488638728216,0.5638327632148203,0.6467688940831052,0.5949991064655488,-0.03084890760474522,0.6146830939011817,0.07586436467614859,0.5759886257375038,0.7105704603566521,0.6741514259141141,0.6623111590681816,0.5814450052773017,0.45016843777875765,0.527629973805345,0.5390477372566896,0.6382938662930815,0.6713702220515246,0.059015548837428024,0.011744187206650098,0.6512922076755893,0.533010030425943,0.6740214548367599,0.6315620806821409,0.6463909817430055,0.16840249632264684,0.6148274417099823,0.024536279910568958,0.5002424450236521,0.5626686502039882,0.5713270452301766,0.6230288810750091,0.5529806843105303,0.6297529336983029,0.6681187837731232,0.6644134410158553,0.669202086374246,0.5555400268658671,0.6207583597303094,0.32414748309121033,0.580449336641692,0.6065587181151804,0.6136332364656909,0.3095942365836382,-0.010157284749971766,0.6624848446409121,0.4275605545312278,0.5747912420759589,0.6087701453804046,0.5357990952277789,0.5562151039386771,0.6646445256010558,0.608231087960025,0.5970006883428943,0.6376852167264656,0.56417600919067,0.5762763466177375,0.48149810481758626,0.31848897682665,0.340764848249592,0.5145570432850267,0.5826407280389904,0.5954452237521195,0.6769228409547561,0.6610324859484175,0.6787866722022643,0.5973731667026198,0.49505793020705163,0.211578313826826,0.6728359790235308,0.4912666582821534,0.6178645439681145,0.10717588901982517,0.38944696452780125,0.6341922995154549,0.6285657923937462,0.6258129113612849,0.5932054773247977,0.6480657959442314,0.6126455339866382,0.6541443817229258,0.641895847100874,0.4414161194399149,0.5302527484597042,0.6351672185791917,0.6624002827362083,0.6356016298088903,0.715547600366899,0.6768095701254832,0.40532438046401004,0.6844322346015472,0.6674100012266242,0.3251644173115475,0.621069849638074,0.63544064537439,0.5527894817522406,0.6114603824399447,0.0480238180238281,0.546245877750007,0.5201618353073771,0.6878263602066342,0.027070959493764465,0.24363006353383324,0.2359310944283069,0.45077483260825574,0.6045914051605562,0.6183751250301449,0.5703421240132096,0.41539897167431755,0.5451930502847442,0.6695748270216474,0.2273680003176582,0.6144637728047435,0.489322644583879,0.6197565754700458,0.1804215653289248,0.49388192697575517,0.637163044929072,0.5086639158651017,0.5963816875487972,0.5639774118559044,0.6156273560545938,0.665677512268117,0.6278124967951388,0.5732730072606297,0.4371859189269053,0.6581014380553909,0.45896627111200955,0.5924753367049641,0.5395866761169217,0.4604765013544055,0.6081517548369195,0.38514468123363055,0.3057285362811029,0.5501685078012793,0.6324950107858798,0.16542048462269007,0.5903635410118746,0.31099892934738027,0.5747838023621482,0.5404424162589377,0.609861720274707,0.547178795095124,0.6599189705384889,0.5853030605379547,0.6437186390272459,0.6069614281661618,0.534403372065235,0.5696344856535686,0.6002924951348394,0.6113731346604023,0.30549480150116237,0.22198717023331646,0.5762241175367662,0.5597196454013543,0.624394878155897,0.631236934478136,0.6768666889151712,0.5555369718049374,0.11362450682671835,0.635830327867411,0.6696614266078579,0.5972586404511251,0.5897112637414929,0.6101561203392316,0.6143184394931311,0.6488263297451277,0.6602936785005366,0.4496515731877306,0.5884226561734246,0.5875304306032831,0.5199045163049999,0.5401948439398357,0.6643580317032299,0.004277610036928048,0.5205085884249513,0.6655022737980147,0.6589380652065362,0.5670638739094592,0.05278300384958354,0.14162308607345422,0.41888893198954186,0.6139850565992299,0.11421007120134147,0.5433631587865978,0.6761881207446776,0.5576530446304363,0.6186670848103029,0.6542612422641803,0.3235388259726284,0.545227465844357,0.0998802120910748,0.14921220909852317,0.6398893271478886,-0.008813338708193865,0.6159572384572027,0.4739716974442656,0.6074670299464143,0.6355085871728962,0.6029425655816049,0.6841534161380189,0.6597768409705668,0.6502636170865398,0.1960068606940855,0.616444935098784,0.5445948173571192,0.6493186425216786,0.6359924787194311,0.6373939632313176,0.6803902081785308,0.6649124989146917,0.4054038739148622,0.5103243095173915,0.5585464947975279,0.5252696867743407,0.2595670449497137,0.5076246102605428,0.6241017762447165,0.09895687895434242,0.6074483596122907,0.5230154132257662,0.6020450301040252,0.4842498561267429,0.5299100863081248,0.6125128918498863,0.2678406334620666,0.6229331273544992,0.6051009776186554,0.6665737302015116,0.7118366899681072,0.6210696211689266,-0.08466239789028086,0.4877072705276762,0.5138992322628999,0.509398865454698,0.15784337426318587,0.5515393854735628,0.5066117641506814,0.4430513054025331,0.5782180609870298,0.4271951610508793,0.3162427178258625,0.6794616812336126,0.5137004755337685,0.29906635468984644,0.5376815165197164,0.5885866398718514,0.37002316496498666,0.3103089317676759,0.3417485481188615,0.6438891136570308,0.24916787060171897,0.15404632449347563,0.7047636486672401,0.40560148885611313,0.4433092171188225,0.6636074229287813,0.4669339860143577,0.5900490310328251,0.6062297105782183,0.6335855926973266,0.4476194397158992,0.2806060422532699,0.5997641605892021,0.64823272392343,0.5122691221513255,0.5791707776400034,0.6811493323686574,0.6741285110393773,0.41232075327612233,0.5997221358805607,0.6563240450221479,0.5992972984869406,0.5433730698784606,0.6346268106240821,0.5778597644523985,0.5422556842441463,0.588832460870478,0.6133591031475313,0.6305340408314078,0.5010246635959911,0.6205283391885738,0.3558239385077619,0.24092474114492918,0.35513623527982274,0.6192542397274444,0.6355161142660564,0.050308084265805554,0.5565843460138962,0.5910438692804882,0.42174234397540117,0.4206100900864692,0.5108935858855459,0.5958278369750053,0.09074047794219083,0.6154178382892733,0.5924102749409598,0.666070867664543,0.7161362128857054,0.6256994299100633,0.03236426324935567,0.5911513779030805,0.6270206115709707,0.5301036131364645,0.621243087699276,0.6454756784551201,0.588472894358093,0.6036568472497957,0.5793586255169345,0.5296365292013641
