,A,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALLE,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANTM,AON,APA,APD,APH,ATI,AVB,AVGO,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BDX,BEN,BF,BIIB,BK,BLK,BLL,BMY,BRK,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBS,CCI,CCL,CELG,CERN,CF,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COP,COST,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLTR,DNR,DO,DOV,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQR,EQT,ES,ESS,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FB,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOSL,FSLR,FTR,GD,GE,GILD,GIS,GLW,GM,GME,GNW,GOOG,GOOGL,GPC,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HCN,HCP,HD,HES,HIG,HOG,HON,HP,HPQ,HRB,HRL,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LEG,LEN,LH,LLY,LM,LMT,LNC,LOW,LRCX,LUV,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHK,MKC,MLM,MMC,MMM,MNK,MNST,MO,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MU,MUR,MYL,NAVI,NBL,NBR,NDAQ,NE,NEE,NEM,NFLX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWSA,OI,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCG,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,QCOM,QEP,R,RCL,REGN,RF,RHI,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCHW,SEE,SHW,SJM,SLB,SNA,SO,SPG,SRCL,SRE,STI,STT,STX,STZ,SWK,SWN,SYK,SYMC,SYY,T,TAP,TDC,TEL,TGT,THC,TIF,TJX,TMO,TRIP,TROW,TRV,TSCO,TSN,TXN,TXT,UHS,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WM,WMB,WMT,WU,WY,WYNN,XEC,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZION,ZTS
A,0.00021003943256349335,0.00010102786391987904,0.0001040713341910642,7.065671941296676e-05,0.0001129335638267681,9.714429513756691e-05,0.00012420802465060532,0.00012376191978314812,7.922152132301302e-05,8.59352972043456e-05,0.00010752712800322244,0.00015108099199269572,2.7581541962337952e-05,2.2510183680566284e-05,7.140585302332255e-05,6.80584764437408e-05,8.856699329045465e-05,8.358923333636733e-05,5.118928391946703e-05,6.310955639702812e-05,0.00011317559648461116,6.224815196588031e-05,9.24620736678753e-05,0.00013779512126664895,0.00014416035855688227,0.00010199225571568712,0.00012615723972521503,0.0001089079862273655,0.00012737500155264654,5.112910720069822e-05,0.00010720424591996983,7.878910995584744e-05,8.761032665152252e-05,7.668034327992292e-05,0.00011996685230819833,8.930176573099691e-05,0.0001015049462623507,0.00017267650512088248,4.449727010423598e-05,0.00012695555554299417,0.00015378529269838526,9.828687426327765e-05,8.203731505701375e-05,4.7802946510322757e-05,9.952323883552178e-05,0.00011398226834042497,9.066273502874576e-05,7.228209904086584e-05,8.684237480910664e-05,9.441535458698915e-05,9.871493539656976e-05,0.00010916447716049207,6.360992249584562e-05,0.00010751970441027846,9.812793141466614e-05,0.00011765421230398029,8.088292044306621e-05,8.008741994220798e-05,8.034503470750527e-05,0.00011954756029205712,0.00012473301230868825,6.622607978818005e-05,0.0001195895780558195,5.225934235501823e-05,8.30339317992761e-05,0.00012393431863337733,6.370774347455718e-05,7.52643854325887e-05,4.148158854404599e-05,9.605197649269198e-05,0.00010505163028080947,8.720309548631139e-05,0.00010353312368962057,0.00017447727052868217,6.757893209058134e-05,8.092705019486135e-05,6.986460742454573e-05,5.0523346568020956e-05,3.1293293917639765e-05,0.00011302797116236139,6.653134176843669e-05,5.6122128457083724e-05,5.8303078117558734e-05,9.889530302716919e-05,2.165475176226292e-05,4.848503252703629e-05,0.00012564651361792758,0.0001033962028982252,7.685378443136664e-05,9.837531071667497e-05,5.243725531511464e-05,3.1733366699652654e-05,0.0001314663085326041,0.00010006907512833595,9.662404572882316e-05,8.841348474585066e-05,6.372298727106752e-05,9.645626057214288e-05,9.528381476775638e-05,6.582312839864132e-05,7.904438742704393e-05,2.397107544643939e-05,0.0001025814024351912,0.0001060614076815537,9.220943998852558e-05,5.2040648367334116e-05,8.368649230796066e-05,9.833869339859873e-05,0.00010482187739358971,6.286055252246225e-05,7.851907777051232e-05,7.818927351178e-05,5.7800996333356125e-05,0.00021113537498499503,0.0001128687594696641,0.00010186727298185707,5.403271473273225e-05,2.2059129038214508e-05,1.9750344892710307e-05,7.808854103891854e-05,0.0001261222300154588,9.97127121955839e-05,9.808616109172219e-05,7.708619961410209e-05,1.5013491419101809e-05,8.445640027260645e-05,3.079579736514944e-05,7.277501324075999e-05,0.00010972766460849369,0.00010295157133034782,9.551463441509124e-05,4.7764229686035754e-05,8.250146926340137e-05,2.2268458063707757e-05,4.801490435622702e-05,0.00013183206273979214,0.00011017796958883276,2.8530716469971164e-05,0.00011684786293873584,3.381707342169753e-05,7.856925928735397e-05,9.613074983461607e-05,8.249786969789795e-05,8.803913992829252e-05,9.43110366455248e-05,0.00018823155448830707,0.00010304832597265934,3.178146681874202e-05,8.935133760716195e-05,8.484170235510722e-05,8.369572236308258e-05,9.824124110737703e-05,9.257953824328121e-05,0.00011541893164402317,0.00011714685182785484,0.00011310432024676228,0.00013048847940129227,0.00011671209947051806,0.00010988121024865696,8.330919650923708e-05,7.850717009411768e-05,9.652299834761628e-05,3.982538903425453e-05,0.00011471007919014576,8.990535280300045e-05,6.458511851374867e-05,0.00013906931211864193,9.683273269196119e-05,9.587764089031642e-05,7.197382036771854e-05,7.2865030985242e-05,8.339095710943645e-05,0.00010767573139513799,0.00010942925102572828,6.805675184132653e-05,0.00010233855511813799,7.200472907792409e-05,0.00010331123579210377,3.454926925804083e-05,3.615222652411328e-05,8.353314042018765e-05,0.00011957012949295078,7.373063602054976e-05,9.859952162725755e-05,8.763358689469e-05,9.819891793678694e-05,0.0001101258620718096,6.265287656656981e-05,4.630429411149522e-05,9.144147751163862e-05,3.753988091391818e-05,6.738070219849382e-05,8.049850589775342e-05,6.677421905525609e-05,7.823269555484733e-05,0.00010573131761308653,0.00011037511990484145,0.00010532319724957475,8.29347072013451e-05,0.00010085097316138437,5.7849116350040545e-05,0.00012271338903990838,9.900564604863182e-05,0.00012586340557783354,9.449210881044805e-05,9.649119110718962e-05,6.181308406207365e-05,9.043248692107477e-05,9.979694268032593e-05,7.435733245652297e-05,3.875191213589921e-05,0.000108247381181877,5.31500150029021e-05,0.0001220629280737895,4.156723422967294e-05,8.384981135901921e-05,9.50234871164818e-05,3.693161635932606e-05,3.944306763260458e-05,6.963185996896543e-05,8.790507306699116e-05,7.63459171550325e-05,6.749363065902468e-05,8.72551474242131e-05,9.370095670125817e-05,8.32167022165984e-05,7.595303464440896e-05,0.00010855901628606358,6.059877755429346e-05,0.000136783321849136,8.403526907705285e-05,0.0001388900569739706,8.635348883060438e-05,0.00010736308731991793,6.902053303640551e-05,0.00011331737613394845,5.821434261468902e-05,0.00010344977589184295,0.00010776720034165546,7.687167822376769e-05,4.7047700263650166e-05,0.00012628897952228583,8.168880255890647e-05,0.00011000627308835829,6.615450901734523e-05,8.974737109911495e-05,0.00010901560093347645,9.609915919930705e-05,4.2105354167233305e-05,8.707830934506232e-05,7.467580128095139e-05,9.008599385523889e-05,0.00011377923251461464,7.800561969710705e-05,3.980426668329979e-05,0.00011264994651456236,0.00012251029368408724,7.613880665992429e-05,0.00013997808696402682,0.00012441103012494832,0.00011020567889639169,7.077325376170239e-05,9.044926419535304e-05,0.00017065673386052518,0.00012426700369246572,0.0001253577160821338,9.53095086074924e-05,0.00011444746806489282,0.00013742128408551708,6.911176155347448e-05,0.00014484159636600738,2.341454121790329e-05,1.886312927617132e-05,0.00013013896526247357,3.217915674618481e-05,8.425484224508009e-05,8.397724485918746e-05,6.623872161369748e-05,0.00010186181218591029,9.89816140151083e-05,9.356500458193786e-05,0.00011364869137553523,0.00011041851918029606,0.00011124622600434099,0.00015878102337669225,9.973064719753148e-05,9.907051941134745e-05,0.00012470352487149706,9.458508483643585e-05,6.419757877692096e-05,9.264389804055375e-05,5.45670434961757e-05,8.126071672718737e-05,7.84621329263169e-05,8.401035775525266e-05,0.00010890835131259041,0.00010557436891044445,5.382418711171521e-05,7.922636328493483e-05,2.895183990164945e-05,3.922106025520307e-05,7.484402753808163e-05,0.00011676074545105538,4.061473777666077e-05,6.730903997356443e-05,0.00011183890655301959,8.895276300885438e-05,0.0001477170157959857,6.69970208907868e-05,4.8783543056923984e-05,9.219437123688538e-05,0.00010535715183513319,2.2596851468801897e-05,9.658678164310328e-05,3.7634385056265714e-05,9.089493980351953e-05,0.00011817851622051618,3.194382620238558e-05,8.886946524700061e-05,0.00010557541585798294,0.000102099245725183,9.79626859648643e-05,9.268145239718466e-05,0.000141788263765134,0.00011810340196855011,0.00012067243076441142,0.0001137543415879221,0.00011330453378879752,0.00010841604932552024,0.00013790627373423813,8.988830170233827e-05,0.0001152168581710892,9.937962228723784e-05,6.977480463826922e-05,0.00010146154878644686,4.921156270461787e-05,6.483838690986915e-05,7.115549396828973e-05,0.00013277346570841493,8.245819932359957e-05,9.111122518976507e-05,3.329181942378641e-05,8.341862663558643e-05,9.125054182515634e-05,1.516484251155522e-05,4.300217048279391e-05,6.926523750324126e-05,3.5520537491903374e-05,0.00010121615436692156,0.00011934323815691926,0.00013514480687605506,5.878495693929481e-05,0.00011332811836995079,0.0001129036754256224,8.900718602013117e-05,9.084319354516271e-05,4.628703171948925e-05,4.06702577634257e-05,6.219868009553603e-05,0.00011235949374501305,0.00011147088021129704,5.194058877997316e-05,0.00015096508541071109,0.00010369560905318835,6.775750534825847e-05,0.0001426632191012695,0.00011362362278400487,0.00010193260027819399,6.307377658004632e-05,8.298881935636753e-05,5.128890083499709e-05,0.00011223880845342978,0.00010627724527370477,8.414707048624223e-05,8.539473175309742e-05,0.00011109769777384777,9.343076207734931e-05,6.902786125652008e-05,8.735764684496728e-05,0.00015902950762549197,8.373425440077855e-05,8.602998671830916e-05,0.00010342026469302497,0.0001052619474155683,8.028289995544429e-05,8.657731642389352e-05,0.00010110826505316728,8.891902140710495e-05,6.116110213325974e-05,0.00010387112863265735,0.00014227308504868603,3.3653467548655057e-05,3.701696460187134e-05,0.00013162653299587853,7.868620786040846e-05,0.00014858781486150614,1.964875691630858e-05,8.631146230625481e-05,9.781114008528838e-05,4.916356880552466e-05,0.00012934304998472025,4.8798534977666146e-05,8.03903448745607e-05,8.411460397980039e-05,0.0001308569510004388,0.00010940607448853469,2.1492538681703018e-05,0.00011526125857490718,6.88409188220713e-05,7.666198061957033e-05,0.0001053643298780368,0.00010129383730969983,7.078080128858503e-05,0.00010839044564118064,0.0001009627725927083
AAPL,0.00010102786391987904,0.00024470990258172173,7.450627136007025e-05,5.622820636225577e-05,8.863053489023025e-05,8.961848661819777e-05,0.00012787778154947735,0.00013580010687770836,6.735120046543509e-05,7.991347980508872e-05,9.156442240306617e-05,0.00014491328279361758,1.7216268319565465e-05,1.3961828407936738e-05,5.635498360312808e-05,5.51501636796302e-05,6.771015062794175e-05,6.68036402471931e-05,3.588405685031585e-05,5.112800631143784e-05,8.96001608950949e-05,6.150571552845521e-05,7.745174126293892e-05,0.00011881379336691581,0.00015601825355233417,8.792180737626154e-05,0.00011205690636020663,8.597325511833737e-05,0.00011128660838332308,4.4799144005238976e-05,0.00014179761026334828,6.76315841244104e-05,7.123224019419229e-05,5.918208700132602e-05,0.00011264238538388519,7.298665635839371e-05,0.000100735296463078,0.0001542625536810731,3.4785549446276854e-05,0.00017010938348050074,0.00012301297855001536,8.86727970312653e-05,7.266490998815973e-05,4.789823481167532e-05,0.00010147786617738637,0.00010164197963353171,7.245227923914616e-05,5.789493261927051e-05,7.409293257142462e-05,9.797647575253243e-05,7.227020388872883e-05,8.658631244431585e-05,5.8309683509077334e-05,7.438962453239352e-05,7.526788670800578e-05,0.00010030776918962557,6.544930943752933e-05,7.262160719675637e-05,7.667357521058157e-05,9.040493928491551e-05,0.00012117255114233232,5.085016584743812e-05,0.0001092215136022073,5.299233422471289e-05,6.81665037241862e-05,0.00011391352351459146,4.145691296662203e-05,7.86521337668543e-05,3.9743092845121404e-05,9.144036201078491e-05,8.05675402497555e-05,8.237619067601912e-05,9.697564922948706e-05,0.00017451693304034873,6.125971789040907e-05,6.768819523469047e-05,5.108300261969491e-05,4.0502348467362895e-05,2.8410462615141975e-05,8.883524800371653e-05,7.034278228284507e-05,4.6642041543811555e-05,4.761568343392054e-05,8.902118725854947e-05,1.3879743836703758e-05,3.4177153090626874e-05,0.0001244389963171647,9.554675093992385e-05,6.019747267465855e-05,9.228579353185919e-05,6.491111303194363e-05,2.956988603144414e-05,0.00012938283824033415,0.00011295842238377993,0.00010184223058414826,7.680623155457544e-05,8.50254479536821e-05,9.668451162753518e-05,8.208536756395532e-05,6.0869611220849944e-05,7.085630208565323e-05,1.5440506686812436e-05,0.00010308930109910606,9.420770580280947e-05,8.709938309589907e-05,5.4161957467626815e-05,6.344516390942661e-05,7.662955900044702e-05,7.403107188472267e-05,7.266064813283509e-05,7.86992185671585e-05,7.776195103058545e-05,6.573741871138315e-05,0.00022053844508544953,0.00012274426905725566,8.541303970484201e-05,4.631502908601668e-05,1.4187653107893823e-05,1.4312791865768635e-05,6.276045544395783e-05,0.0001231767194650266,0.00011291770898632633,9.516106086411388e-05,6.536532256505959e-05,6.828660797766853e-06,7.791448874556188e-05,2.6932941270486538e-05,6.999768999950428e-05,9.990537858476534e-05,9.289835878274581e-05,9.026975712623188e-05,3.393660097744833e-05,8.819995357288289e-05,1.3366774840380994e-05,3.796149958518396e-05,0.00011261991792395977,9.293042595265167e-05,2.0645097827047586e-05,0.00010394269450907208,2.7771912720842355e-05,7.103433684521367e-05,8.525291852105189e-05,7.103969151506119e-05,8.621140573389562e-05,0.00012798367759728075,0.00014337713702688128,9.748679051788663e-05,2.8418666697517903e-05,8.897276362443594e-05,7.90592485509239e-05,7.96760986215658e-05,8.192032056035186e-05,8.465666689233307e-05,0.00010739623289342317,0.00010857356356094081,0.00010402511392283886,0.00012658457641901333,0.00012303063088342966,0.00011850249466069967,6.705511596233297e-05,8.087825575950023e-05,7.574985105465699e-05,3.40667851258978e-05,0.00010903521408326686,8.452333122340805e-05,8.75783379448778e-05,0.00012579298294984042,0.0001231646517192067,0.00012168801022345189,6.0221968292749555e-05,5.994168914835632e-05,8.380342335220248e-05,0.00010687319655550416,9.83278084056313e-05,7.098181912383532e-05,0.0001013248863216083,7.453241042279765e-05,8.104420178986073e-05,3.0205067204895708e-05,3.0779583281537895e-05,7.481184182749091e-05,0.00012368404546269406,6.291279856380252e-05,8.512399258642622e-05,8.193629820217297e-05,9.218375228664705e-05,0.00011642136383427163,6.185892278490614e-05,4.256474817662546e-05,7.916937364352213e-05,2.6751911815990854e-05,6.416141456205519e-05,8.085559671931851e-05,5.770892768655094e-05,6.46146901744286e-05,0.00012239160041232656,0.0001094606934856266,8.60441858798889e-05,6.998868075359718e-05,8.236047809071673e-05,5.414847458487179e-05,0.00010730551658289775,8.667941366884007e-05,0.0001041542769770275,8.510797696560042e-05,9.208374202483306e-05,4.800680129697883e-05,8.547220140221566e-05,8.915120254196784e-05,6.602625890854615e-05,2.710021775334594e-05,8.811495588328902e-05,4.361336103791103e-05,0.00014063783881458524,3.1783653570188506e-05,8.140867694689798e-05,8.71098093775791e-05,3.295023632672028e-05,4.07331920225376e-05,6.64356268639948e-05,9.394495595765981e-05,6.510488754320681e-05,7.714366212808525e-05,7.784006095487584e-05,7.642873469052522e-05,6.619677906678641e-05,5.4653665981150625e-05,9.452191830181169e-05,5.690739455398473e-05,0.00010779404515660184,7.874485634702502e-05,0.00015742661928594932,8.62918235713981e-05,9.919184112792594e-05,6.429785383328249e-05,0.00011880921264184712,5.311965651593543e-05,0.00010283679003110178,8.601617905632296e-05,8.625832837514371e-05,4.368697830203243e-05,0.00014311010583455111,5.788713311669844e-05,0.00010176789759055549,5.5584543677284184e-05,6.424291104693738e-05,8.700172580644087e-05,8.301907172507107e-05,4.266789267007654e-05,7.246532001760648e-05,5.7978813930277967e-05,8.279703781967248e-05,0.00011518653198670331,6.557058827646355e-05,4.612229578390232e-05,9.877810701618683e-05,0.00011888543122341685,5.359711624997249e-05,0.00012471294641165976,0.00011647480940468921,0.0001298207784228392,6.668038928642108e-05,6.863964521741407e-05,0.00018694303719054114,0.00010325845808217331,0.00010966939867960879,9.015565508344657e-05,0.00010388179436217793,0.00013796792391347325,7.06795377163243e-05,0.0001506038620571827,2.0688490471463383e-05,9.907173475618273e-06,0.00015063432667961716,2.76990634191334e-05,8.296795876980265e-05,8.111185543396779e-05,6.148252527467409e-05,8.799240710352595e-05,6.17047362755016e-05,8.930148742445197e-05,0.0001281695956698183,9.43622568312672e-05,9.409951036850714e-05,0.00018100094695674827,9.789984158392698e-05,9.147350192723688e-05,0.00010712284747647934,9.054683430849733e-05,5.646678627612275e-05,8.947717365555018e-05,6.354161409929933e-05,7.437704978992772e-05,6.406865989470413e-05,6.626614189998404e-05,8.47416150656603e-05,8.936153833489306e-05,2.922349487177272e-05,6.70728254355018e-05,2.056915219811655e-05,4.1969953124397045e-05,5.666635911303416e-05,9.244589334761763e-05,4.101508666737693e-05,6.527776317474479e-05,0.00010251653144338557,6.752407538121173e-05,0.00010524762160128061,5.494090608716641e-05,5.3167528214457126e-05,7.488359157763106e-05,8.681063357800272e-05,1.4669639257663258e-05,7.511741692397289e-05,2.9231663252664045e-05,8.223296044885499e-05,9.983274949575486e-05,2.587146523762493e-05,9.142012314997758e-05,9.000595307586248e-05,9.056102708704936e-05,9.343581201191019e-05,0.00011866202430993802,0.00013125648014756283,0.00010317978779500716,0.00011507049020758064,0.00010768998539477473,8.412653671933567e-05,0.0001037174625962835,0.00013125760393096464,8.003345044295667e-05,0.0001058453206729447,8.05981804021546e-05,7.786571019083103e-05,9.952992217531354e-05,3.9304122086637744e-05,6.178112743008799e-05,7.262711652107607e-05,0.00011045856357298719,5.983473120734015e-05,7.141592586766587e-05,3.603315896673086e-05,8.060979442568691e-05,8.159653474553755e-05,1.11585320703148e-05,4.354332970126926e-05,6.630175765028286e-05,3.3351679623241066e-05,8.098294580858579e-05,0.00010155992273481363,0.00012471605895312743,5.9655349224473196e-05,0.00010284034410533618,0.00010428689848978241,7.644569672099579e-05,0.00010180255922474773,4.489152897046486e-05,4.40267582918306e-05,4.6452762856001406e-05,9.247391698784095e-05,9.964675605584699e-05,5.6229671206280504e-05,0.00013557524804085148,9.185516939205584e-05,6.243347860773965e-05,9.312381380251203e-05,0.00011667840724799341,9.314369528945981e-05,5.2173878955514956e-05,8.09823168765046e-05,4.157873831108623e-05,0.0001295727692397553,0.00010700849753243261,5.9058108881851996e-05,7.540697338446268e-05,8.445092046956329e-05,9.133189954770233e-05,7.101288779906398e-05,7.308852260926221e-05,0.0001472268938503314,7.212886526246663e-05,8.146172014779963e-05,0.00010428432407280721,8.35901281957567e-05,7.121365383428764e-05,7.488794097869907e-05,0.00010133930449003434,7.970906557806391e-05,4.7133590262782734e-05,8.667854278910283e-05,0.00011497313792606124,2.6800570934491095e-05,2.842647432811776e-05,8.190773001417492e-05,7.656924999773679e-05,0.00015068546547536486,1.1577729403412384e-05,7.488357402968078e-05,8.137007810504897e-05,4.182059662266491e-05,0.00011392898205386408,4.4508018197721936e-05,7.29618157136161e-05,7.100845068928112e-05,0.00012943652492149128,0.00010148414753945272,1.3772727640956518e-05,0.00012971084158157077,6.816435783519203e-05,6.224086284802893e-05,9.122901077780575e-05,8.09912129691174e-05,6.569746132135306e-05,8.601529471096029e-05,8.175183097984794e-05
