,Unnamed: 1,A,AA,AAPL,ABC,ABK,ABT,ACE,ACS,ACV,ADBE,ADCT,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,ALL,ALTR,AMAT,AMCC,AMD,AMGN,AN,AOC,APA,APC,APD,APOL,ASH,ATI,AVP,AVY,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCR,BDK,BDX,BEN,BF,BHI,BIIB,BJS,BK,BLL,BMC,BMS,BMY,BNI,BRCM,BSX,C,CA,CAG,CAH,CAT,CB,CBE,CCE,CCL,CEG,CI,CIEN,CINF,CIT,CL,CLX,CMA,CMCSA,CMI,CMS,CNP,COF,COH,COL,COP,COST,CPB,CPWR,CSC,CSCO,CSX,CTAS,CTB,CTL,CTXS,CVG,CVS,CVX,D,DD,DDS,DE,DELL,DGX,DHR,DIS,DOV,DOW,DRI,DTE,DUK,DVN,DYN,EBAY,ECL,ED,EFX,EIX,EK,EMC,EMN,EMR,EOG,EP,EQR,ERTS,ESRX,ETN,ETR,EXC,F,FCX,FDO,FDX,FE,FHN,FII,FISV,FITB,FLR,FNM,FO,FPL,FRE,FRX,GAS,GCI,GD,GE,GENZ,GILD,GIS,GLW,GPC,GPS,GR,GS,GT,GWW,HAL,HAS,HBAN,HD,HIG,HMA,HNZ,HON,HPQ,HRB,HSP,HSY,HUM,IBM,IFF,IGT,INTC,INTU,IP,IPG,IR,ITT,ITW,JBL,JCI,JCP,JDSU,JNJ,JNS,JNY,JPM,JWN,K,KBH,KEY,KG,KLAC,KMB,KO,KR,KSS,LEG,LH,LIZ,LLL,LLTC,LLY,LMT,LNC,LOW,LPX,LSI,LTD,LUV,LXK,MAR,MAS,MAT,MBI,MCD,MCK,MCO,MDP,MDT,MET,MHP,MHS,MI,MIL,MKC,MMC,MMM,MO,MOLX,MON,MOT,MRK,MRO,MSFT,MTB,MTG,MU,MWV,MYL,NBR,NCR,NE,NEM,NI,NKE,NOC,NOVL,NSC,NSM,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NYT,ODP,OMC,OMX,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PEG,PEP,PFE,PFG,PG,PGN,PGR,PH,PHM,PKI,PLD,PLL,PMCS,PMTC,PNC,PNW,PPG,PPL,PRU,PTV,PWER,PX,Q,QCOM,QLGC,R,RAI,RDC,RF,RHI,RIG,ROK,RRD,RSH,RTN,RX,SANM,SBUX,SEE,SGP,SHW,SIAL,SLB,SLE,SLM,SNA,SNV,SO,SPG,SPLS,SRE,STI,STJ,STT,SUN,SVU,SWK,SWY,SYK,SYMC,SYY,T,TAP,TE,TER,TGT,THC,TIF,TIN,TJX,TLAB,TMK,TMO,TROW,TWX,TXN,TXT,TYC,UIS,UNH,UNM,UNP,UPS,USB,UTX,VFC,VLO,VMC,VZ,WAG,WAT,WFC,WHR,WLP,WMB,WMT,WPI,WY,WYE,X,XEL,XL,XLNX,XOM,XRX,XTO,YHOO,YUM,ZION,ZMH
Unnamed: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,,0.0005019734328250281,0.00042339842699762743,0.0002724250790983196,0.00014723939714212942,0.0004373516410004852,0.0001090544471047639,0.00024662473813863965,0.00016953604551478443,0.00013905606012481632,0.0003031583635770823,0.00032064904208255516,0.0002481938106409671,0.0002507177851517267,0.00017687550349308992,0.0002977146523671977,0.00019669073446792565,0.00017267945084192653,0.0003182296128754652,0.0002259484577982151,0.0003508172658642021,0.0002052279453023069,0.00043791316400337523,0.0004398250227627131,0.00030110920897888377,0.0002679999468564531,0.00028211318727243954,0.0003292616050432561,0.00037613808027492856,0.0001603596768614391,0.00027908870057519696,0.00013491570408194348,0.00031160528339758514,0.0003422100353003572,0.00027666750827060055,0.00017758893670591998,0.00035175451320088513,0.00047073955935439057,0.00022118318542110925,0.0002591429961428751,0.0003778800374375287,0.0002376673609252425,0.00016993537360584057,0.00024010993112769094,0.0004286203138532151,0.00012072001268092113,0.00023412579534059854,0.00029904340352589887,0.0002796485507228818,0.0004927123611451698,0.00011659568906007163,0.00026154904232875104,0.00011181840466775057,0.0003688676455987623,0.00013977132264204615,0.00031624492483043454,0.00019778907843985194,0.00033195023187214493,0.00035546744108219534,0.00022435621970747806,0.00022191201012298703,0.00022710850797213425,0.00015721207600298767,0.00023253151254756913,0.00031891189592435555,0.0002543864252937429,0.0004522377851418526,0.00024479901061150205,0.00011594161580806034,0.00017215510844932668,0.0003132914924857782,0.00022346914395562678,0.0002861058904805787,0.0002092358681026592,0.0002976322127008414,0.00016753665793495877,0.00029649070176220775,0.00038104257883256044,0.00027022734129399166,0.0005346951852131565,0.00013398890313155888,0.00011945372661439923,0.0003203141033286911,0.00027568701595944074,0.00043930622365517114,0.00019450460129601802,0.0001878765372924831,0.00042752036783007236,0.00031695647084604647,0.00024037614767790074,0.00027263747483979324,0.00017512172227021592,9.445755857858851e-05,0.0002581841886831976,0.00023190819306423015,0.00028539340202125363,0.00030821461805919666,0.00021498661496600639,0.00037608064672450857,0.00017929282031836928,0.0002661245199381173,0.00024365045162578962,0.00016856686106919225,0.0002478712478502572,0.00016729384745900637,0.00028527970967259705,0.0003402768938361727,0.00033351028321552316,0.0002518490252030092,0.00012060960665217853,0.00020946942652380732,0.0002687400330815502,0.0002800538511093608,0.00030814279136007477,0.00024131242715854813,0.00018583295261186288,0.0001528685338123385,0.00029779220829029746,0.00036652321004395483,0.00026165668386048986,0.00020224001795713032,0.0001256000770739272,0.00023116691488333726,0.00021021996055895913,0.00034492160833726786,0.0002545682742809673,0.00029821334134830886,0.0002801472486033307,0.00030977781043532406,0.00036412916313362703,0.00035994036261465396,0.00028037333530262935,0.00020270203848982428,0.00028177744326044553,0.00017017591800541501,0.00021775754906694773,0.0002902447073101114,0.00044256852476377097,0.0001533534379635054,0.0002483499320540183,0.00020589213818332652,0.000338351574513024,0.00029155711468150676,0.00021498477822682157,0.000434265878175808,0.00036508578231466576,0.00035177372470716786,0.0002483645789721467,0.0001948939577912958,0.00038318413245264294,0.00019566652846760024,0.00019223339116192342,0.0003452931904459382,0.00019785775783378727,0.0002627362298083836,0.00016524971552557446,0.00017059734991552107,9.398266400962229e-05,0.0003137083615417169,0.00018817349201543176,0.00023898091795314006,0.00027094873775108713,0.0003418650722822111,0.0004420966418193515,0.00020680586076921994,0.00032709761440727033,0.0001928610830915991,0.0003984611869058247,0.00024351595622062482,0.00047406224850169923,0.00025376033731575764,0.0001365915289869015,0.0002614429739628228,0.00024000757920104445,0.00022064701239732953,0.00016428690971462907,0.00013292151273093706,0.00020380060811459494,0.00018488570087646388,0.00020315221161961464,0.0003253120827445092,0.0002825152406181436,0.00020925718975507146,0.0003497655107064319,0.00034267065829960303,0.0003332779053953641,0.000250530989630671,0.00024590594089039027,0.00037446052536360935,0.0003157534024345444,0.00028945294867057975,0.0003840322166412755,0.00012377639780898815,0.00048620353795468654,0.00042594558702081217,0.0003564822626833009,0.00032951707516018513,0.0001218036100725817,0.0003650108971020843,0.00038928983518090986,0.0001761616943088272,0.0002974028130918303,0.00013019723999729485,0.0001388192465674375,0.00013483017627703952,0.00023984483612041668,0.00024954317021923955,0.00010984575710218738,0.0004163601782455651,0.000189758658800169,0.00021939546241642497,0.00019026659603438333,0.0001634540251939386,0.000557746858521967,0.00025107597140898766,0.0004050987666371697,0.0003917348046456887,0.0003110983893917618,0.0002323052340720851,0.0001929382649282628,0.0002998239681535804,0.0003225312805595677,0.00020014054522571415,0.00044058326699054727,0.0001479853922061196,0.00017953142046630367,0.00031753139402641796,0.00025751441594659377,0.00014483003017109713,0.0004325843766311444,0.0003299526223063367,0.0001501722649598838,0.00041359834229304226,0.00018565781906854914,0.00010441570495201954,0.00019109295806001223,0.00020027110703345168,0.0001385459555587374,0.0003144539737987473,0.0002706929230681975,0.0003167006199609441,0.00017719751270253028,0.00034941260697260044,0.00023543520586048438,0.0002606998068052094,0.0005216124374993506,0.00040522329457472433,0.0003196567808947927,0.00022993972308377937,0.0003571550171526851,0.00027637136214312693,0.00035482759667586746,0.00019248518222080517,0.0002036067061639366,0.0002092803175890383,0.0001838802548314204,0.00025695869895256857,0.0002845186897651389,0.00029941465770451814,0.0003185845740635357,0.00032410077164730716,0.0004001261528353016,0.0004153515266781403,0.0002763352911817558,0.00027868279947912997,0.0002558806805487999,0.0004782200223217156,0.00022453613893265464,0.00041366807515025967,0.0002507010383948073,0.0003264063520321344,0.00020650800967018706,0.0001611220198510965,0.00019634031062068318,0.00036568012695602833,0.00014508051425438873,0.0003200712253470933,0.00021718847554171966,0.00012833005791907962,0.000174608832676149,0.0005274170861531418,0.0001371421372370071,0.00014926818479660882,0.0002495733535518708,0.00028575960574176394,0.0003505134161891151,0.00026184601593137394,0.0005344912048927037,0.0002659317754320988,0.0003930198222746881,0.0002889895384079908,0.0003166123176607422,0.00015361434812020643,0.0002735619386351284,0.00019197807143941359,0.0004957184592090386,0.00020690205615836083,0.0004644581854014314,0.00027923790338219354,0.0002800190477743225,0.00026594571890322684,0.00022257363813652902,0.0002991959938105077,0.00011865892988435229,0.0004041957697823123,0.00037987731188349834,0.0003042712664809913,0.00031310677371921853,0.0003328823762302409,0.0003137939295838301,0.00023428914618466492,0.00016120991286984907,0.00022621755999941676,0.0004554883570403667,0.00026705418346816516,0.0002584130737629267,0.0001860481163485488,0.000196618759705189,0.00024121097799888088,0.00031482327795208853,0.0001922201770743898,0.00040977337446013103,0.0002561246403160793,0.00033344460679895333,0.00011533419025282771,0.00039646334087303667,0.00028814814674822344,0.00021831081773164297,0.0003369100933226594,0.00016719375637818152,0.0004023930670213431,0.0002965897019898,0.0001938036395574338,0.0002775045654700431,0.00015760830879152168,0.0001743776780001132,0.00022575861370444756,0.00016926975502028058,0.00020274270166068857,0.00014474830656158985,0.0002114183041021646,0.0003905561009389942,0.00026489492535445875,0.0002784986051441998,0.0003119083857957868,0.0003383228681478875,0.00020402309435218682,0.00028625545625400736,0.0002994509997642433,0.00024247051808562917,0.0003851224930562255,0.0002602730730184116,0.00024852857940293283,0.0004053290656055661,0.00026225531796501085,0.0003704222939971979,0.00021796442168200782,0.0004022427294434517,0.0002606213804551155,0.00020560580113139102,0.00027465066577883406,0.00023072730805283055,0.00020850895797128549,0.0003378840865588109,0.0002675272597047195,0.00018641276965570172,0.0001784084369342403,0.000226928169742886,0.00034252490106399797,0.0002995270422055487,0.0001813703762423518,0.0003605207451428052,0.00012388030871656578,0.00015657565941043486,0.00030224057146197345,0.0001547990541253445,0.0004959525065410052,0.00014677375012065287,0.0005378215637899135,0.00026230733229447143,0.000222280642552451,0.0002988201109558543,0.00029506747441675337,0.00023056269700178804,0.00022371031922807522,0.0003769929524051305,0.00017561431071012773
AA,,0.00042339842699762743,0.0011238389152531394,0.0003626606805760419,0.00020310103919443675,0.000676131559457734,0.00014137377482438223,0.0003776914140095035,0.00024184226071936163,0.00020883295594222734,0.0004132486290323144,0.0004886578829639568,0.00030111814180800193,0.0004438014326327418,0.0002570573529367486,0.00041834896997944575,0.0002995351544012847,0.00025715314271360676,0.0005521478360306292,0.0003403518779345896,0.0005618660573763619,0.0002723540846393947,0.000736527367068612,0.0006943688816426968,0.0005214425309155301,0.00034889143476171203,0.0003949974222716197,0.00043519928052643226,0.0004908085173404769,0.00022197194478869493,0.00040891168324752326,0.0001753181177929096,0.000582725509418892,0.0006230699284278523,0.0004563491029221683,0.00020216802003835454,0.0005676085711335942,0.0008589534822651547,0.00037463642993566256,0.0004152165189726107,0.0005749796094115509,0.00035314158676483747,0.00023944280303103032,0.0003831741514784685,0.0007265786012486684,0.00016889940096383545,0.0003192739676186251,0.0004833030884308812,0.00037955486677977403,0.0006807902236773413,0.00013829590493557084,0.0004076872010699812,0.00016136108548430128,0.0005669634101757975,0.0002166046481628139,0.0005911950973028306,0.00027501043706339265,0.0006486529618185272,0.0005149542391807072,0.0003622674219684878,0.00029736755303267585,0.00033613698438989063,0.00023810338511420459,0.00037323848872964884,0.0003772734195661083,0.0003716367759698699,0.0006596741102266487,0.0003394223478098178,0.00015895620885406482,0.00025516844524130076,0.0005262625627925626,0.0003233762260064684,0.00046700017983124746,0.000320124237102272,0.0004332995554101764,0.000272645537406647,0.0004643937079960925,0.0005481581940105529,0.0003792341543479328,0.0007825970379884188,0.0001852115562941913,0.00014614117592856823,0.0005076136951549019,0.00040702539418749356,0.0006942869253750524,0.00028562340233648004,0.00028757303426694524,0.0006708860654767751,0.0004598297551534637,0.00037366497037585845,0.0005126510617395381,0.0002525812186060519,0.00014690119973600967,0.00039066726428944724,0.0003285357667818704,0.0003834354413757147,0.000506736863914346,0.00031520786459920274,0.0005470810501630775,0.0002741596161314612,0.00036928450286603516,0.00036998910304724493,0.00021929397871247452,0.0004470768699788278,0.00024748670407615995,0.00045876008702972414,0.0005289902719366457,0.0005827360311856519,0.0003728396054841272,0.00020109560245154873,0.00032265784447987243,0.0004109039827721267,0.00043675781435050404,0.0004795271964795822,0.0003449294464054771,0.00028303458315110004,0.00020584346907488247,0.0005631904328956472,0.0005750963714293962,0.0003769256986520619,0.000301671203110378,0.00017836402383732746,0.00035242060197951814,0.00031667586960265306,0.00047011284063331444,0.00034965532357189805,0.0004927026117540191,0.00045684114488518315,0.0005766582804752183,0.0006485020147138021,0.0005562268457953419,0.00037663898938537993,0.00030626288325036967,0.00044136428755732276,0.0002803936530409143,0.0003644130191003582,0.0004883191833042239,0.0008882364143402248,0.00016814125795739564,0.00039589768320644463,0.0003144966626128774,0.0005018632764102352,0.00043469115935883333,0.00030986848206342697,0.0007355734393630878,0.0006466131036486195,0.0006207331336514497,0.00037355139467585554,0.0002867735359076548,0.00063584058142968,0.00024780017824382276,0.0002805615431353548,0.0005321538125504196,0.0002796466152273825,0.0004265752137031058,0.00019392117035667115,0.0002167624775724534,0.00014544542078452388,0.00044242134831014757,0.0002584320969671704,0.0003773043134930238,0.00041038476947083787,0.0005168963443989602,0.0006675989537208737,0.00031428200859264703,0.0006082273381922351,0.0002778903723474358,0.0006345261647155814,0.00032562220214528783,0.0007660566587336645,0.00045379663499340835,0.00022359037555098248,0.00040436709735041645,0.000323867953285952,0.00032281884053708416,0.00023910027980664865,0.0002039508159013176,0.0002838421058866512,0.0002707698799962946,0.0003388241990285837,0.0004797009834019137,0.00039813875946463227,0.0002815536677270499,0.0005436382722484554,0.0005448404076560056,0.0005484069763755357,0.0003826853527698203,0.00039390897842679856,0.0005281417206685776,0.0005258014153737986,0.00043143064631527545,0.0005287191610518413,0.00017514142287187578,0.0007471434443992874,0.0006972766522468525,0.0004983590391347719,0.0004571442505016312,0.00018637831550745597,0.0004948617418300784,0.0006424971210011107,0.00024984410016289685,0.0003935127811090767,0.0001817649517042169,0.0002103611208151988,0.00019081766533721558,0.0003298152894526672,0.0003726956250816452,0.00016839913129794044,0.0006682975108935761,0.0002721073135091528,0.00028305852511025117,0.0002642279894368979,0.00025163402084574585,0.0008808812028012174,0.0003426762782183865,0.000633035519413018,0.000521385965049801,0.0004452116080562881,0.0003252126901100668,0.00028490630887635914,0.0004486270279383902,0.0004946681501077351,0.0002868223124586692,0.000744694139973116,0.0001933348414932661,0.00026521742774924,0.00047072691272719236,0.0003492303848217741,0.00019923172055411062,0.0007040509028026975,0.0004712890845517842,0.0002420330667940379,0.0006453946125117652,0.0002556023755041809,0.00016682724320510529,0.0002664990916609398,0.00031462103346795026,0.00018193859271453,0.00046963419155461106,0.00044860581882453696,0.00047898758187960304,0.00025764925984117867,0.0006312468912868535,0.0003535107978778246,0.00040219519416234825,0.0007363962862421506,0.0005641474580977201,0.0005017302400391181,0.00032088993705098,0.0006911656194210024,0.0004154092604132859,0.0006489749970259412,0.00041151592481558993,0.000307685628773059,0.0003138518569296691,0.00028209037063197707,0.0003948309316985482,0.00046519780871256456,0.00040270130822808324,0.00041706276248556004,0.0004764301804133023,0.0007695626602607889,0.0005573013152088521,0.0003685146427011712,0.00040468097212719686,0.0003685116071934338,0.0007441925863190441,0.00034832818953435145,0.0006243577068280122,0.0003546979194933603,0.0006088691630495698,0.0002807822255212858,0.0002243349652664429,0.00030627759065420863,0.000551746205860584,0.0002190433132660705,0.0005160731963670345,0.00033714593570313977,0.00018809652242950277,0.0002547928789153994,0.0008315959465315751,0.00019331138705100856,0.00021725675825569324,0.00035432346342454784,0.0004644198430175365,0.00048083422839334197,0.0003550367954743827,0.0009496220338334748,0.00040564071370486417,0.0005050842937044239,0.00042406080360084687,0.0004968723284607669,0.0002241905695251259,0.0004291321035079833,0.0002964007544544144,0.0007616480610347582,0.0002795616071052545,0.0006616299997513443,0.0004656897542165238,0.0004196932818858573,0.00035083011792802406,0.0003136086146501346,0.00048165870769354064,0.00015796065011818713,0.0007362502986710597,0.0005979704739320374,0.0004262626349627512,0.000565516412391376,0.0005346452710971762,0.00047818914525772855,0.00032170309378157046,0.00022902163938510697,0.00032481920599872476,0.0006545464646009937,0.0003732856066790912,0.00037618704279429084,0.0002821772449059588,0.0002721471941752483,0.0003798897056003423,0.0005742008151178061,0.0002877347032715492,0.0006490432633942237,0.0004123761286427449,0.0005387793759828931,0.0001735731971387655,0.0006073953454936653,0.00039689582439904125,0.000309328232840408,0.0005699406886255071,0.00024105057812690104,0.0006449650790190964,0.0005376303025154426,0.00033119449917058365,0.0004137806164992541,0.0002238144966512237,0.0002563695141893857,0.00035324310320294873,0.0002370911624390017,0.00030362189947191206,0.00022864967946515437,0.00032724053143627494,0.000529941882809202,0.0003641755955495208,0.0004170568345347765,0.00044085401675621075,0.0005499662575332348,0.0003009301913317105,0.0003798621997781326,0.000467321376103146,0.0003192534997555949,0.0005768447609851139,0.00041591086384389384,0.0003062988262201243,0.0006623765693862605,0.00041943295231042026,0.0006070758111211207,0.0003357172885400395,0.0006155452418596,0.00041772310686798673,0.0003078113120320715,0.00044822352078903,0.00034795616073399666,0.0003189893157463746,0.0006006199898816402,0.00044939663421515616,0.0002665781837583413,0.0002500186304510999,0.0002771653363510591,0.0005735364590013027,0.00043500977426348696,0.0002711360414452979,0.0006396907450857698,0.00016478861223136337,0.00023074806946491003,0.0004964484729634682,0.00020923889629480041,0.000990221997632561,0.00020661921375646618,0.0007701553910196144,0.00034658215966327084,0.0003870835114421982,0.00043777722343724487,0.0005495654312279633,0.0003883776604276761,0.00030308500645142954,0.0005205923123188104,0.00027311089655613876
AAPL,,0.0002724250790983196,0.0003626606805760419,0.0007153512540354058,9.852154815347217e-05,0.00040518920036900765,8.341881619928785e-05,0.00022547455863396228,0.00015064207254403167,9.459352206656017e-05,0.0003055414803843061,0.00029241086056010365,0.0002460027932103381,0.00022275268563701512,0.00015430891540453427,0.00030096291690722224,0.00014445416151011238,0.00012933926964010066,0.00023357624985858991,0.00020303588643150308,0.0002872519284680409,0.00017007174499496897,0.0004571049398948941,0.0003991190965417563,0.0002517000407247389,0.00027299275249556413,0.0002863743771990916,0.00033666827952790574,0.00038892379996467393,0.0001619031242010555,0.00027579540632912585,0.00014961101264312517,0.0002915276960296081,0.000319663148155262,0.000255790269069395,0.0001975139541247647,0.00030703910809535694,0.00047551255323408244,0.00017107958049369124,0.00023736789748170125,0.0003637404804802968,0.00019538956700236888,0.00018770136077739016,0.00020415953196792935,0.00043379038861810924,9.567419417981586e-05,0.00025593470689303134,0.0002962338784124638,0.0002673013368053301,0.00042017332794284733,8.106922730172695e-05,0.00024102669990131047,0.00010319043412362989,0.0003558441451079289,0.0001222372982814109,0.00027672250049436007,0.00018023908498142718,0.0003079840667226166,0.00039668809381152985,0.00022038388379054408,0.00021454298242257197,0.00021406569992216847,0.00014719172854806974,0.0002069866609400903,0.0003866704697504759,0.00020145699921034365,0.0004617616862996949,0.00023468933228692977,8.031408725040811e-05,0.0001269359663258157,0.0002746218230242572,0.00022650589948399141,0.00026125990764570676,0.00015880728871323546,0.0002799557356722853,0.00016151942592693445,0.00022605197369652964,0.000369418067867614,0.00025646484569600024,0.00046805098557698246,0.00010901055086146923,0.00010231121986365093,0.0003149192144672991,0.0002392138575132845,0.00040479258748621577,0.00016434857235228802,0.00014583943883063246,0.0004004779547303096,0.00030498362131322867,0.00021242781169612828,0.00024986764880187786,0.0001825490687424111,8.084567208676152e-05,0.0002235109234624753,0.0002053980676865056,0.0002797518229870108,0.0002582404213280355,0.0001932916884693138,0.0003338440239579879,0.00015100687346451217,0.000280719449459102,0.00018998838658095595,0.00017325901529119633,0.00021793933118245164,0.00012632513969511422,0.00023983827960601833,0.00034870293440250567,0.0003353381291439114,0.00027788830320393495,0.00010179307608670067,0.00021072525720782458,0.00023754273508143123,0.00025739624632202773,0.0002600987032923017,0.00024562089916006763,0.00014101372888282953,0.00012943151781121933,0.00027798365501139515,0.0003524053383270174,0.00029065815977048033,0.00017297907663158936,9.682356279574534e-05,0.00020774228747468196,0.00016013138626260574,0.00029299038254400117,0.00028214812322228705,0.0002500157841570135,0.00024905389192923506,0.0003149641321685735,0.0003343406876672,0.00034458669693112996,0.00030287864496209656,0.00019905700206359364,0.00025640198604653686,0.00014169406021438167,0.00018924099523143502,0.0003357955006819535,0.0004366955586465226,0.00019325107008671925,0.0002239187621428887,0.00014893742608072458,0.00033293641595489947,0.0002901233947239658,0.00019939534858688809,0.00042411589597819336,0.0003591670655022757,0.00035410312616858267,0.00019801539084851727,0.00014754670689795643,0.0003828497817830357,0.0001286790448218974,0.0001681635729489928,0.00029092740338984666,0.00016403518112432033,0.00027165956802135255,0.00016355090245428097,0.00019228175354682434,7.286642705857477e-05,0.0003136303730543381,0.00018140672681712857,0.00020791721631635077,0.00027365586442964503,0.00036325628889889125,0.00038678031668799623,0.00019306859353245473,0.000309852537308757,0.0001991850848142754,0.0003766580709817442,0.00023598772013682423,0.00038630533189053484,0.00023142350632509543,0.00010484856837059875,0.0002183115523456921,0.00023757682913855567,0.00019619142722605203,0.00013639515896893552,0.00011937159623254614,0.00017318454866955337,0.00020579263697872722,0.00018733041593919914,0.00031496793431095443,0.00028492209139440724,0.00019883521021432678,0.00029757210936483735,0.0002823540136183756,0.00030700733137109217,0.00024356081142277585,0.00021940861223562,0.00035644717189386624,0.00026934522414569646,0.00029305189663140054,0.0003737970350922228,9.697585959522004e-05,0.00045217487028883634,0.0003743324109450236,0.00037243772185997044,0.00032097164272058495,9.586106794287478e-05,0.0004018818493284887,0.00039498385091005114,0.0001679854905415198,0.0003059762691339319,0.00010419643778076835,0.00011793498141326382,0.00014106123094815795,0.0002467672803842301,0.00022818923522162856,0.00010674476195834034,0.00037953716917834174,0.0001536992904970767,0.0002271373559716742,0.00014200154982589892,0.0001367069297413536,0.00043335173372093997,0.0002543024069833786,0.0003775861324795184,0.0003600783948976282,0.00028025463697053265,0.00019243139387767406,0.00022520604688130882,0.0003062919709226911,0.0002833565148259037,0.00017842257820624647,0.00046155983587466484,0.00014516704275524775,0.0001374936265418146,0.0002953197094638561,0.00020923816738095986,0.00011212814126164037,0.00042910293472943947,0.0002975240277714816,0.00014820322357512685,0.000398428962316698,0.00014453343190759486,9.112699216899779e-05,0.00016587503479495677,0.00017950983468247923,0.00012805762484520284,0.00026058877455037226,0.0002530199217155375,0.0003245039082207467,0.000160293223607985,0.0003080640258711943,0.00023397847679002142,0.0002475118554033672,0.0005267114918674024,0.00036988135804094457,0.0002660239634226139,0.00018660180892254323,0.00031100026041959406,0.00023434449243581255,0.0003392687396322514,0.00013026260940719712,0.00014997115280055307,0.0002178617951903776,0.00014592685565721744,0.00025043650752614615,0.00022947127289580532,0.00032513680640997434,0.0003652894221575705,0.00034591444496353277,0.0004121178291923172,0.00042514228118096603,0.0002922946523114901,0.00025038395745841595,0.00023563972983608526,0.00044121320866763187,0.00019058719133484666,0.0003493250461626064,0.0002684212753653746,0.0003097292345563788,0.0001818750866587271,0.00013627109680014725,0.0001756648258751674,0.0003563561788414202,0.00011313892579657021,0.0002933908403907521,0.00016780043711533702,0.00010521670978734381,0.00014510132493938613,0.0004725198215003214,0.00011219859793644427,0.00011229551067672139,0.00021974403200888379,0.00028117609204358354,0.00038230943602994994,0.00018828803791957782,0.000509466416901644,0.0002283687154112739,0.0003906752092445585,0.000271948891522065,0.00031526065148777214,0.00011855414419744865,0.00024333594228271148,0.00015452939151785268,0.00042980306419105805,0.0001938036132631228,0.00046783306078933946,0.00025717975681193697,0.0002449804158382406,0.0002837826022590787,0.00022655094824289366,0.0002585248126163821,0.00012238003865621812,0.0003557842069963039,0.0004000983419197341,0.0002562371904976745,0.00030730225314264397,0.00029417566991510975,0.0002472021626831147,0.00022690712934139183,0.0001368798399009866,0.00019553956680041693,0.00037044062746760395,0.0002583453916465042,0.00022797655238298103,0.0001562316980450774,0.00017124877636449825,0.00020992472476113599,0.00029241289268593497,0.00015594113799978558,0.00040327237179758034,0.00024401191338933593,0.00027219709562316917,9.984829461903408e-05,0.00038729638035586033,0.00026698950766772494,0.00017364825480456868,0.00032670937670578284,0.0001257930247398808,0.0004132746447928706,0.00027820809944429064,0.000186697370525332,0.00024253796646564682,0.00017110567984193357,0.00014371836850805733,0.0002299474469476546,0.0001380785956510217,0.0001986771895752917,0.00012379455454052652,0.00016880810864487473,0.0003776121696591279,0.0002569217432808622,0.00022321704174452052,0.0003105231178839916,0.0002955183420014118,0.00018709107845643142,0.00025136459277446196,0.00024231690704328292,0.00018473927645300088,0.0003730203794080368,0.00020868115073549475,0.0002461872214310637,0.00037328893591845894,0.00022419730949567278,0.00032683939873378914,0.00022930056004561418,0.0003308408129420722,0.000231132981849064,0.0001647270384562862,0.0002790875512000534,0.00021268920228173505,0.00020055428362772808,0.0003154115880492471,0.0002688262410500621,0.0001697152578602892,0.0001641281788232332,0.00018872162262414572,0.00034330280186053254,0.0002522406931805027,0.00015101859274000912,0.00031717095166124284,0.00012537450735733205,0.00012601021736025113,0.0002787527177252933,0.00011862496501597893,0.00048428596749710976,0.0001180786394910624,0.000480633949168394,0.0002711571179263901,0.00019260368234344624,0.0002772986036424307,0.0002750668794276672,0.0002672607826106605,0.00019130026667921594,0.0003524047270649182,0.0001364559747183208
