date,SRCL,XRX,NOC,CTXS,DIS,ALL,LM,NUE,A,CCI,XOM,KR,HRL,XYL,PFG,TGT,NTAP,LEN,AMZN,AN,ALLE,FFIV,ALXN,EOG,STX,DNR,CSX,KO,TJX,INTU
2015-01-16,0.00975116284465887,0.014707040868067237,0.0028832513069087812,0.019922967354055923,0.00611400429459002,0.021211575772056377,0.004831555607750634,0.0019544074830103106,0.0030121171710194325,0.009694410858872224,0.022332459971696653,-0.002956395832968247,0.006030700283227126,0.005303411662718446,0.01173089414915102,-0.009897519948410947,0.005245078835289063,0.012337640463654435,0.009622016428612693,0.03189213099907931,-0.007995704189886047,0.01574686863478497,0.03554047521542132,0.0398403925955776,0.015797220484421937,0.046512450276248056,0.022601463664305856,0.0029861855363262717,0.018059949252980108,0.013235302790618186
2015-01-20,-0.002164850072386083,-0.006994711686603695,0.002945798902801946,0.00880437042996094,-0.005017794470523235,-0.005079151174742103,-0.0008397644473807885,-0.006321135079039547,-0.008500355309960203,-0.0059923992546192925,0.0018279408457411387,-0.006114952836591466,0.008034559028656452,-0.0035960407437545692,-0.009039021502282016,-0.01501417903362259,-0.010086934013152452,-0.020024668597458283,-0.008750277581730834,-0.004506281529900788,-0.011188313627273657,6.546633033584925e-05,0.021279648946364346,-0.006176131191980616,0.00033280946735953117,-0.041911687907425436,-0.011038806909396532,0.014104336227605752,-0.006138887641678478,0.013231631146507173
2015-01-21,9.559763341829546e-06,0.0035892283384997264,0.0017588017161331423,-0.005378061072572637,-0.0057526851885161615,-0.0008279793066433738,0.007236507540396186,-0.002597198512538415,0.0038174317219085716,-0.00809655032526821,0.010709522632901307,0.010514372501664846,0.020363539024834745,0.019907750064698825,0.0057365610944227095,0.0017000660949458447,-0.003359999386241343,0.020577308228413037,0.020492865789262717,-0.009856348750108285,0.0014651627743049846,-0.0028686601489000046,-0.016782425803461738,0.013496530700209374,0.0010097603835517225,0.054300090353936105,0.0016317402575964702,0.003960246009014659,-0.004337389876343038,-0.013244151780720042
2015-01-22,0.008209001018523598,0.031157216531968433,0.016002510393693537,0.022122648272617253,0.011453503606066855,0.02359271702979709,0.04063565598392037,0.01938224912133677,0.039751778173165817,0.04518089242651153,0.011480410668115075,0.015737402492996398,0.01233997233937532,0.008828423055469391,0.030457108271046827,0.025963784486771467,0.03286177916744012,0.018223730841784667,0.04590708849721186,0.02670244705296316,0.028840006998027034,-0.09403930753136465,0.009271961930496786,-0.0008927801245931298,0.01341370261369474,-0.007816247194148616,0.019344987564648048,0.007645714144046885,0.02347877355041962,0.028648457478757897
2015-01-23,0.005640236875027099,-0.015581152582712013,-0.0025750994956473187,0.01502698403476499,-0.007673872717325708,-0.008160878421719172,-0.015552812860020956,-0.017344703501331236,-0.018759910990696464,0.01627504398522514,-0.020236897423402185,-0.0009087947149667057,-0.0012829816540947713,-0.005206586689791069,-0.01295296887818982,-0.00413542062850719,-0.003330407025623712,0.0010864646928389274,0.005295418580830335,0.016613987728190564,-0.0004912461486960271,0.005020294115920684,0.008764867033096282,0.0006247025298487825,-0.0065630814124350645,-0.012588601344698793,-0.018308792557232313,-0.010998955015663524,0.005567137210194356,0.008622425644524449
2015-01-26,0.0040393890995025095,-0.0027104509865867365,-0.003605846982806824,0.001516230022562359,0.0020535719955728044,0.0027094177432968013,0.010091714414679891,0.010202025574349675,0.006057291667650623,0.012385951402776374,0.010878424970341742,0.011885212559133789,-0.0021894902760062167,0.0006864926950216083,0.013528567259919286,-0.0017750655502568736,-0.0146816147842366,0.024315938487037798,-0.01448941107978352,0.006342499075335476,-0.01100790455160506,-0.0018418619031440016,-0.0012771417013589732,0.017844442864276097,-0.07607910728135087,0.020354941814017195,0.014460772445183784,-0.005916306093923946,0.007928543810123225,0.002205667760113218
2015-01-27,-0.009970644002522275,-0.010237190780371667,-0.018060700731138194,-0.01672354986535853,-0.01213971106327676,-0.0067628860058314534,-0.01438801215036981,0.011820071831253063,-0.011095988664730563,-0.004356103583132898,-0.00998868124177663,0.0029042543198324884,-0.010330175475500424,-0.014585849101644663,-0.015207002803970762,-0.005699525608184574,-0.02118356237881391,-0.000652283754403596,-0.013254376094494232,-0.001168596179464228,-0.004518076986024425,-0.011655967146634822,-0.01757066714564726,0.006868553951311897,-0.03013678254627466,0.02671643894072251,-0.017238410613039077,-0.01696045613040854,0.0013653165269073566,-0.01310871719514103
2015-01-28,-0.0050020640526240836,-0.021114793064004947,-0.006415762758055095,-0.016046629428724514,-0.014715533463210922,-0.015691713464393395,-0.025507374592069063,-0.01818718112869707,-0.020223576912775744,-0.007780202615459119,-0.033580341047277404,-0.009344737283299756,-0.011551826230791996,-0.015305168027830768,-0.016896606939911983,-0.007801539379904453,-0.001482776279801578,-0.008808810438527995,-0.008693661953295573,-0.0035366576073631176,0.008281280257318167,-0.002648196259459422,-0.016789794479726894,-0.052711516791432524,0.010563808890898927,-0.09985786400097621,-0.02104108019927145,-0.010357836133694752,-0.012671252552444933,-0.010568782838733956
2015-01-29,0.002998841864602364,0.02523249768983873,0.03678524375082816,0.02882225398969135,0.006998882975350629,0.009021261562453945,0.010140651679392295,-0.007795035991477722,0.01007292413892127,-0.00439432911348735,-0.004664814724524391,0.00731428684731626,0.0034266698939794983,-0.0029246628230645746,0.006060494710835465,0.015064095516860547,0.00413940940255455,0.03540016487281592,0.027394479568661763,0.014229268832927508,0.009391016151469282,0.010564340215648971,0.05837888888408603,0.007618706034823635,0.020395819000536823,0.0023729452521260392,0.002217486704669075,0.005957254469959737,0.004594526362755938,0.012659355584355872
2015-01-30,-0.02071222470899306,-0.03124801772758665,-0.005369683402422999,-0.021989035331357487,-0.026091768034619302,-0.016964946146874764,0.021924441570816237,-0.0015338599694143587,-0.01870593031252089,-0.005635723454216755,-0.0005079900850101504,0.000980861910399481,-0.025210308255400864,-0.0017683882541610007,-0.022649996333246915,-0.02670416843386197,-0.0038542720164058326,-0.025275612875036723,0.13198718076917326,-0.014830830617778113,-0.015130764069515761,-0.018725491674365578,-0.019616882747890363,0.0016099578541023405,-0.03853853883546314,0.05261901018278902,-0.011763729815130526,-0.022925672821992146,-0.02672120326709504,-0.020065262306514203
2015-02-02,0.010863601972511013,0.011509638361566203,0.014951289608915775,0.0115663629089702,0.008187928975797946,0.013663016923386596,0.010275585882116177,0.012411649525116026,0.018111824760010133,-0.011942058029955788,0.02002244275784188,0.008980338290713099,0.008686463193686753,0.016735529947645655,0.025573355319968502,0.006997618833195986,0.020338813596000073,-0.003938969711463796,0.019928095318326906,-0.00035023415921878187,0.004773115411060885,0.011773792189901046,-0.034808361742595696,0.029651296172901527,0.03549233224673996,0.06664265277935838,0.019301065259304778,0.007100293417558719,-0.002655465730892403,0.013403415165108595
2015-02-03,0.014027427739309862,0.0036139570975998138,0.007904521884320094,0.02561109662686751,0.020449509590184357,0.016562592406996864,0.013012033158208501,0.033851633818876306,0.026556092629051495,0.007120298982351366,0.03081743036873604,0.012351366122370103,0.011586958879021595,0.017317173747495723,0.01963307794560637,0.022963883691231344,0.0251714845106329,0.019916143724476185,-0.0018601108359056653,0.06485439568958651,0.011303116357914793,0.0010259659204507206,-0.0006469056789726786,0.041030607177502794,0.023699234152724416,0.11345709458552693,0.028780665608069432,0.00037270495371957127,0.020925324533633667,0.02481655000180869
2015-02-04,0.0010337237751209534,-0.0023534463208281053,0.006154061689084335,-0.009192120607633051,0.07409730019174247,0.006114994042575811,-0.003534534716341734,-0.0023925434992906297,-0.01165153084579932,-0.009967608303813012,-0.006637096731523781,0.007121763192351086,0.03302766490248405,-0.01760604968020104,-0.014281526521840357,-0.0037140088428759565,-0.012328075900727193,0.02293942585120274,0.0019010086519663236,-0.013073673711748023,0.010601331653299514,-0.023398230945746192,0.0025459720267296823,-0.009026581883090138,0.009604932214807453,-0.03587089627791621,-0.004746404765723597,0.0009394527374268177,0.008558241762726909,0.002371776275471587
2015-02-05,0.013348313994442475,0.0046238592871556536,0.0026926787630679027,0.005050893630815332,0.015144868123021193,0.0020337972400830385,0.014401505834879124,0.052321741451250486,0.012955475794127088,0.006703691985414589,0.015607852804259317,0.0007147397327082455,0.0021930360293046535,0.002154332061109697,0.013548016432557599,0.0016284662011857294,-0.005456311213234106,0.0006685732218053029,0.027994507423186793,0.0008035773586284062,0.024871568886446673,0.008191040781775306,-0.004211015003044051,0.01598434002042578,0.01698034283882718,0.10298380356860218,0.01904389789866905,0.0007245538671771603,0.010716538473708567,0.009218057469227752
2015-02-06,-0.031062648235827894,-0.003225714181407106,-0.006765718446826904,0.006218879219588362,-0.00461674926912414,-0.0191280487207144,0.006129428439938769,0.01174331734833651,-0.008287337273966864,0.0003373999352888626,-0.003515687843518072,-0.0011484868683937451,-0.0043737592959367695,0.006243304266842417,0.014529965491816649,0.004237263008474134,4.700099201178278e-05,0.030807827061765873,0.0009679801414541931,-0.0059675582629148075,0.007044044261654885,0.006674667027999949,-0.01766057962358691,-0.007323563468853487,-0.0018453132677489152,-0.010004782238358663,0.003625868490021622,-0.006220138131115543,-0.003366431116573156,-0.04478832614344435
2015-02-09,0.005874819436362524,0.004811517529622542,0.006400217580017502,0.009934573220165336,0.0004051817817348701,-0.015171491062492892,-0.008752744766073602,-0.0002470070955983075,-0.011116037641838014,-0.003692328472350088,0.0030939659696501325,-0.008876625585011573,-0.011677408891940515,0.0017367311273356126,-0.00661139162186589,-0.010157750292512702,0.003065838614212206,0.012201299625657937,-0.0066647078575064285,0.006373469357197779,-0.010506367321669966,-0.01076783435426613,-0.02606462210576521,0.003318412133014377,0.010886190307398107,0.005613865687051767,-0.0036422186423933686,-0.004525753958880396,-0.013405355196669317,-0.000367885564718233
2015-02-10,0.004822733873974284,0.00833106025854099,0.009883637838917977,0.0173209923160164,0.0016653676463662735,-0.0011984687744817704,0.006516506163542829,-0.0044066651669502944,0.014166888980807807,0.01131961856690308,-0.004655504131120047,0.012685644176453244,0.01928500900124265,0.006929984106351321,0.006833984681725455,0.015531295159858596,0.01357192080946828,0.023300764363087083,0.0020901991960457517,0.013978589096260489,9.041439262740284e-05,0.019749529392738,0.028271632122069842,-0.007541012252968333,-0.004532354083656456,-0.07926340984637241,0.0052234258601077084,0.02718835959468657,0.012922850681850853,0.013919696566386768
2015-02-11,-0.004327782048330834,-0.0031970438365800176,0.009688945722299667,0.0033802718795407386,8.415644426964489e-06,0.015445365919068576,-0.0009913309032148236,-0.0036292803363738267,-0.00898383357838249,-0.0011090362142202866,-0.004682390380618863,0.004896789783932671,-0.004071661125474803,-0.002303767978482568,0.007279656005166582,-0.0040995413923051865,0.009119793650378861,-0.006675004204230509,-0.0017629003896916847,-0.007612953084309958,-0.006368958583193449,0.010281110971419951,-0.013594170837233816,-0.022066223512388947,0.006504083608649458,0.009228320369518294,0.011674831548151661,-0.0020763123420333464,0.0003107538977343005,-0.0058831102048132345
2015-02-12,0.0056577911280655604,0.00829269499464753,0.005948980055581383,0.0026985311525503045,0.01527767642185962,0.00605424140966972,0.009145458352023735,0.01399449449538091,0.016795092770423334,0.0050331742294862,0.020484488010642354,0.010340167950178997,0.0032371612926556216,0.00926651291140479,0.0219536927909169,0.006987075796345367,-0.0726494280891069,0.02137824583121988,0.00788370370837019,-0.004456103962657493,0.021045786951896153,0.016544036200224224,0.01983294966378651,0.01707897316461687,0.005520312370271343,-4.9626711229509195e-05,0.017873571853317456,-0.0037313000687224625,0.007020012920789978,0.007032809246104405
2015-02-13,-0.005431148493672997,0.015847736088180634,-0.0014660335217623068,0.011339612356514905,0.0096126166199436,0.00016490006765077468,0.00022769008256983206,0.010052593860025667,0.003026463664061469,0.004769801490478596,0.010326706337506632,0.008650105599240801,0.029956122490895524,0.017174029356189308,0.010080803936949287,-0.0018903234170701661,0.032227684593587894,-0.00304408296667755,0.015812758248454458,0.008567368748145489,0.016631387542429186,0.011930997917038083,0.035967684059690884,0.02523026289696746,0.014968063068922198,0.06229883301480732,-0.010819302773205194,-0.005956764643243475,0.006540770989034838,0.006851726843632227
2015-02-17,0.007440470775882948,-0.0051624858808988275,0.0024229339150230707,-0.006943506345247926,0.0016108502036676952,-0.0031661636689953652,0.01552781792553182,-0.0031550526011698736,0.01028124274567296,-0.0024045159115276393,-0.0008261997663490191,0.00503877834596034,0.0006603054211548542,-0.004584765881451586,0.0036936813706220724,0.007352106167727146,-0.009099758344174922,0.009822119153326443,-0.016321117352919183,-0.00886366542279489,-0.0016327799173621912,-0.00217136332782804,-0.01668258890482484,-0.002305571971519999,-0.007801451594490525,0.0509939491456771,-0.0099789547777226,-0.003045301078462173,-0.00892978940641542,0.003012927745047107
2015-02-18,0.02046206914034928,0.010529862975259591,-0.0007468018578649118,-0.006388769978239087,-0.0042120194004757056,-0.009343977717472932,-0.0035861678462253558,-0.01039686454511692,0.026672346434134478,0.00463076905243986,-0.02210029965228373,0.0036248712855635563,0.006312475619393661,-0.0026982747951047647,-0.009721954670197468,0.008212450358695285,0.0012216096598090867,-0.005553296199996505,-0.005785987560209484,-0.013656242731611479,-0.04356558726736355,0.010600702713562258,0.006151235875261242,-0.013380488399590721,-0.0024869529418361427,-0.048958951514815316,-0.011985547324456816,-0.003706170591640674,-0.014388511873982527,-0.005166486107633458
2015-02-19,-0.008876655613665917,-0.003946020568527325,0.015755851253606522,0.009190336697384473,-0.0008905290068162417,0.0066669617330654095,0.0015145170479976661,-0.005934096791635164,-0.006655463079149847,-0.00778189054918643,-0.01860867551063068,-0.009493365908271975,0.024095967491186025,-0.004191672625282582,0.0048690635232624515,-0.009553445562773242,0.0031092811987038175,0.001786292573819636,0.004883096125376667,0.0017611457441370898,0.02595338398245338,0.006510448050678081,0.0046150117046484885,-0.020830234223337962,-0.00013502285484221985,0.03054888783316666,0.005946160911151693,0.005754878687297665,0.002729746320831192,0.01385119502140176
2015-02-20,0.008543500407815704,0.01805952020834048,0.012150565717340002,0.00966289550614247,0.008373534113159335,0.008431758605230662,0.008473831079980301,0.005934653212094946,0.018708132402890095,0.011184759097635033,0.007030166681296566,0.007745135673368056,0.007929972373175099,0.01046231425107398,0.01419509596749436,0.0032660822899529046,0.010508481317667897,0.0013482768300650276,0.015088685600461817,0.004773182574233341,0.019494333511915117,0.014449653644773741,0.029163156492883285,-0.028924556383740762,0.012784782771064691,-0.009376685627068532,0.001192475041741259,-0.001434797448962097,0.015501999029895696,0.06439021205515195
2015-02-23,0.0018491284837235146,-0.014855392664438655,-0.012477153915314586,-0.03370819006910523,0.00339894448482535,-0.007907399579136214,-0.005485328005523812,-0.012534654775722295,-0.005152255613779567,-0.009283696508761445,-0.011465377972512134,0.002282033097250085,-0.0002541322624736572,-0.010526594457674262,-0.019394826945129808,-0.010774554525702862,0.007742351370961487,-0.012750288018289344,-0.013708597853705439,-0.0018467728330944118,-0.005146267357525651,-0.014609846211447595,-0.009071521832147598,0.004988172277411928,-0.007066934673856972,-0.010431982009025557,0.004571875577671634,-0.004254829115136557,-0.0068531027037370094,-0.005510916741429405
2015-02-24,-0.0038510000608074687,0.004028069880234875,-0.005236217786557517,0.0036112131360304545,-0.005179042910220954,0.005419870793821202,-0.002283314444144003,0.010367417821785692,0.008457213008704665,-0.014961780303474944,0.0017566019888755418,-0.006199692447369185,-0.0031058345158294673,0.002467247266254681,0.011408610683768226,0.0007502388027135183,0.0002191084495453755,0.027449927471380826,-0.006675213605286868,-0.0097930410963868,-0.002004874398046916,0.006794694767730905,-0.013002875774787249,-0.004495422459422612,-0.01950149982680672,-0.0017574083136100327,-0.006822766452569967,0.004932145119301838,-0.01817495927594011,0.008207052762802222
2015-02-25,0.003433132719953506,-0.018381876420606572,-0.00944276426131848,0.008206269662898582,0.006967813628213169,-0.008087965458694777,0.0013973949544352688,-0.016330446737471166,0.004055493228646354,-0.0031966298120886657,0.0028038106821547783,-0.0013753856369378018,0.012992333977717272,0.0009938865595791855,-0.0019041735297474082,0.002277643322615147,0.005663532382160605,-0.009192819353903404,0.019477891298538195,0.0007102337681758684,0.0034082499539975506,-0.004267788487381516,0.01891326458621881,0.01500394067646718,-0.01223397454191231,0.023949138587781273,-0.005870251402153571,-0.002959392732478147,0.030572833716291492,0.0017904398744846691
2015-02-26,-0.001007465885861359,-0.027821090651702504,-0.009146352080502164,-0.012072073637008908,-0.006955962782390854,0.007999405051172765,-0.0030105464987545344,-0.011820952560916035,0.005001176763019443,-0.0043902187389072925,-0.008599808176483592,-0.008619045915791892,0.00043366896659688186,-0.006200270180545747,-0.0035919905010439036,-0.005484070207063583,-0.002022927111724094,-0.012067827315656268,-0.004081618546489988,-0.00962883457467423,-0.006543426719984185,0.0011709932048314018,-0.01051743865785267,-0.02889906231479617,0.015796446164919292,-0.06363487603314646,-0.02568039870345337,0.009955626488374855,-0.0155469317219215,0.0016285865689997742
2015-02-27,0.0016307408649465956,0.021105256724926757,-0.003933128090510557,0.003018602990988002,-0.006894830775697133,-0.009310278675263305,-0.016654675082737932,-0.003749640658214854,-0.0012411064630648014,0.0010221190432714092,-0.0008026457899725609,-0.008355657029578523,0.0009377868715746718,-0.0026829335578949925,-0.00812126807201219,-9.417645049012487e-05,0.002267615693837847,0.0008439860717801744,-0.010485268002890749,0.0019644926356181484,-0.009247971207313327,-0.004340282944759117,-0.011093077585349213,-0.005309265088751403,0.003514350494276679,-0.00024258699928513157,-0.0003390351622435565,0.019767618230590183,0.00870013106534484,9.916353268228574e-05
2015-03-02,0.014381807264731082,-0.004684080970917549,0.008542842895030522,-0.0004114546051575276,0.017666762891333915,0.0053000504606127916,0.01358659944730201,-0.00048581640317711715,0.008077230013230602,0.0010363165742638257,-0.006063416842090755,-0.0030787684242889438,0.0009691573840078147,0.01330951740034642,0.02410932613195634,0.007883976575056005,-0.006622649517555089,-0.004540998769447404,0.008498738891217775,0.01591418495214794,0.01598848013037536,0.010947241728443033,0.023186478457526007,-0.007902831026111145,0.00127348775269015,-0.007624545054214008,0.00650653552996904,-0.0020224447061268696,0.010289382687802537,0.006712366127453359
2015-03-03,-0.003602392392197286,-0.012925193995142921,-0.021194908289890974,-0.020014365184233315,0.006799817318258608,-0.0060048625505211995,-0.0008396524568270722,-0.00014296786433310002,-0.008864405058755628,8.087493333270744e-05,-0.0043019318071345035,-0.013332362867701607,0.000813605326527835,-0.0014126696337009718,-0.010538413062985391,0.004285077722353996,-0.01550494138018761,-0.011026702092390208,-0.002292461293683721,-0.0036124277603201416,-0.004534752967982357,-0.005077898423591167,-0.011459083006947882,0.01611815961869096,-0.04367855718270009,0.032652780149526765,-0.014010441826365752,-0.004763685882061452,-0.010441873155755572,-0.005128011556216281
2015-03-04,-0.008926111148166166,-0.004201712119866274,0.0001370879310122605,-0.012015885164381256,-0.008547527621128525,-0.014791582409645225,-0.017758434299515777,0.005092653694778148,-0.007197882159112046,-0.0085835987195451,-0.007195229838969291,-0.004919843580875762,-0.009066126487959021,-0.012656690380874554,-0.027269537570389014,-0.004648192810257435,-0.0062336302044998,0.008989318146568242,-0.007426961229664998,-0.007097304292289086,-0.003946877112614514,0.0015754731857380271,-0.005863682076888554,0.00039670500674393496,-0.011456649121341898,-0.010027531998602911,0.003356894702676427,-0.011977632349819476,-0.006080110790291991,-0.008414790956130947
2015-03-05,0.005452484221282354,0.010790913255770808,-0.006211325477855436,-0.0017588759475152943,-0.00586250246462911,-0.001530443561231378,0.0009243119482374891,0.0026501687180770337,0.0011536830980717954,0.003760938956875217,-0.00789331804439905,0.06550158246516911,-0.002970752225074924,-0.005864355296324695,0.00985133922899111,0.0032159841376090768,0.020169309372456527,0.0006401579402050244,0.009598061296421816,-0.009411072223324482,-0.008844148759471178,-0.0025840866571365017,0.015575694486060674,-0.01275108394224839,0.006974270570561845,-0.03252485450959991,-0.012275492791933056,-0.0035745520677850527,0.003489283792774115,0.0026623275941640495
2015-03-06,0.00024459553465004734,-0.026985719101665532,-0.01858498129554927,-0.013570735667746194,-0.014693993010760784,-0.007943320192486069,-0.006714570465447118,-0.015078205958978547,-0.014658475337494963,-0.015465859827746823,-0.01252945855210433,-0.0037854779488629277,-0.02269331224244492,-0.012182919061426737,-0.0024760487734071072,-0.017367505429054363,-0.00464386230371623,-0.03197860542238564,-0.02081307313250807,-0.023068059280053017,-0.013539666398743535,-0.011310431761086197,-0.022764745921521824,-0.013446408396666668,-0.02754461202474598,-0.0074046177567182216,-0.008049201821993512,-0.020090791676586908,-0.00981695550294213,-0.005359252743244658
2015-03-09,0.013893372702747014,0.010138986209552194,0.0028072914600986384,0.00608993710085186,0.01192291655110981,0.005268001371992429,-0.0018966363799642143,0.0012634620519701356,0.00531471366174345,0.0055624687485228185,-0.005691665017049526,0.005905459860632259,0.014024444230364806,-8.612825365725187e-05,0.0033643824439504103,0.015635794280825222,0.0063410306884658894,0.000946223220217614,-0.0026254046909732027,0.012450693410116934,0.010354020396178944,-0.028248789769946072,0.01670041660875244,-0.010980257840213255,0.0028577241556418825,-0.04221894437913529,0.006798659993527719,-0.002443002364959333,0.0028532786420631773,0.003132757728096812
2015-03-10,-0.008638572852915607,-0.03859364917054224,-0.01962948507250304,-0.028844279077675287,-0.02063754446151252,-0.0170013613945611,-0.02950416654798126,-0.01960903870238852,-0.02590440381102355,-0.010825796314934851,-0.009375069506502015,-0.015246004952892125,-0.022912252424641046,-0.01553902608905371,-0.025007383341613967,-0.011401583030494548,-0.01231488757283323,-0.007709526198584161,-0.023189775903229893,-0.010903692432434114,-0.006294051480254317,-0.024788743325301524,-0.022085917046216992,-0.01690632281351346,-0.04531468150566305,-0.05260913837635249,-0.013570083635213948,-0.016861454823419008,-0.008572572419264133,-0.02147794408761441
