,A,AA,AAPL,ABC,ABK,ABT,ACE,ACS,ACV,ADBE,ADCT,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,ALL,ALTR,AMAT,AMCC,AMD,AMGN,AN,AOC,APA,APC,APD,APOL,ASH,ATI,AVP,AVY,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCR,BDK,BDX,BEN,BF,BHI,BIIB,BJS,BK,BLL,BMC,BMS,BMY,BNI,BRCM,BSX,C,CA,CAG,CAH,CAT,CB,CBE,CCE,CCL,CEG,CI,CIEN,CINF,CIT,CL,CLX,CMA,CMCSA,CMI,CMS,CNP,COF,COH,COL,COP,COST,CPB,CPWR,CSC,CSCO,CSX,CTAS,CTB,CTL,CTXS,CVG,CVS,CVX,D,DD,DDS,DE,DELL,DGX,DHR,DIS,DOV,DOW,DRI,DTE,DUK,DVN,DYN,EBAY,ECL,ED,EFX,EIX,EK,EMC,EMN,EMR,EOG,EP,EQR,ERTS,ESRX,ETN,ETR,EXC,F,FCX,FDO,FDX,FE,FHN,FII,FISV,FITB,FLR,FNM,FO,FPL,FRE,FRX,GAS,GCI,GD,GE,GENZ,GILD,GIS,GLW,GPC,GPS,GR,GS,GT,GWW,HAL,HAS,HBAN,HD,HIG,HMA,HNZ,HON,HPQ,HRB,HSP,HSY,HUM,IBM,IFF,IGT,INTC,INTU,IP,IPG,IR,ITT,ITW,JBL,JCI,JCP,JDSU,JNJ,JNS,JNY,JPM,JWN,K,KBH,KEY,KG,KLAC,KMB,KO,KR,KSS,LEG,LH,LIZ,LLL,LLTC,LLY,LMT,LNC,LOW,LPX,LSI,LTD,LUV,LXK,MAR,MAS,MAT,MBI,MCD,MCK,MCO,MDP,MDT,MET,MHP,MHS,MI,MIL,MKC,MMC,MMM,MO,MOLX,MON,MOT,MRK,MRO,MSFT,MTB,MTG,MU,MWV,MYL,NBR,NCR,NE,NEM,NI,NKE,NOC,NOVL,NSC,NSM,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NYT,ODP,OMC,OMX,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PEG,PEP,PFE,PFG,PG,PGN,PGR,PH,PHM,PKI,PLD,PLL,PMCS,PMTC,PNC,PNW,PPG,PPL,PRU,PTV,PWER,PX,Q,QCOM,QLGC,R,RAI,RDC,RF,RHI,RIG,ROK,RRD,RSH,RTN,RX,SANM,SBUX,SEE,SGP,SHW,SIAL,SLB,SLE,SLM,SNA,SNV,SO,SPG,SPLS,SRE,STI,STJ,STT,SUN,SVU,SWK,SWY,SYK,SYMC,SYY,T,TAP,TE,TER,TGT,THC,TIF,TIN,TJX,TLAB,TMK,TMO,TROW,TWX,TXN,TXT,TYC,UIS,UNH,UNM,UNP,UPS,USB,UTX,VFC,VLO,VMC,VZ,WAG,WAT,WFC,WHR,WLP,WMB,WMT,WPI,WY,WYE,X,XEL,XL,XLNX,XOM,XRX,XTO,YHOO,YUM,ZION,ZMH
A,1.0,0.7379367987080651,0.6493185064984089,0.36126548916838913,0.08995058718092781,0.14855854307677194,0.45556200792647955,0.6139706724895913,0.45398495458706584,0.7680230695657996,0.5821645126672041,0.6391524660661593,0.6096088936318766,0.7128301944451182,0.7048274509264086,0.5123264549580088,0.4444613857102778,0.6001394939009924,0.27219347575270086,0.4709989424880012,0.58569239287127,0.23762655661603316,0.48216923776925164,0.46191973510385104,0.6256784308378055,0.6584695396228135,0.5732903166398469,0.5536819073102656,0.46329287047986545,0.4600697666211374,0.3606492074603797,0.5666716364542681,0.5764819574227835,0.7934030803996109,0.3167568664547682,0.652078334921325,0.7025501180837039,0.6005127981639911,0.7637851164224149,0.5047742008553374,0.5459518987855422,0.4424784427354426,0.727491971736076,0.23661152838126703,0.25491743312860876,0.4644583377369778,0.24484673999788958,0.5378165365658374,0.5007886735123853,0.3551368950033944,0.5520273529449073,0.29488612521849594,0.6178774100682847,0.5386944641733435,0.5928487782472827,0.4331161586598525,0.5791071597178957,0.4464325383218229,0.7304918949498456,0.6990320945954572,0.6887781495554014,0.4438300565735631,0.6578800785864042,0.6028446623298247,0.5153103227112273,0.24916425917468998,0.7452959690565523,0.3748643309934329,0.4875745824457307,0.7584717393484253,0.468721390797677,0.7453026278147256,0.5368365064467464,0.5285555220999275,0.3762355623609905,0.37948378630585083,0.5988378740528736,0.4436514024174313,0.21436186580980673,0.4342686706951282,0.44727435211251027,0.1964886072907322,0.6854881523558333,0.7667754950981716,0.5581898905102012,0.48357365694459337,0.3615289310771291,0.5727792364365536,0.7542914845320134,0.5833499929998026,0.5076097592660312,0.29834353280536946,0.6789939556258029,0.7005594634495841,0.7771605209974436,0.7044443286857244,0.6644679962923599,0.4623532140214046,0.5342890006024846,0.693108632476242,0.5317070851912425,0.47852503321400836,0.591697554307503,0.48022635148926596,0.7639514577538181,0.32772139147474694,0.7267178848298373,0.6643413607813814,0.33752466760643013,0.7568343714591204,0.7575790350404276,0.7383528525961048,0.6926893161576432,0.43872424706956936,0.5044090744580474,0.4252268217570787,0.5295008496079131,0.5483409182883416,0.6503333743514658,0.7102827102794657,0.4291540671185207,0.7220453329034074,0.5246147845339801,0.49298317623568566,0.7224199662822962,0.7094662391919956,0.7967445129895395,0.5403913419127068,0.6163286151246001,0.41743717111899487,0.6843836598727745,0.4330352548277633,0.7583084592526711,0.4424697364251286,0.5225882526757726,0.4825981012600239,0.6396554859465186,0.17263248456820685,0.611569138346654,0.49387311689200053,0.1903135892027188,0.5142254863147687,0.6766871646725316,0.18202831321021823,0.6914298338061873,0.029869967362954525,0.6550585775578639,0.46547630768734927,0.032136088555517375,0.5144532527225683,0.547795237009827,0.4752717800009917,0.6853787201062655,0.5225284687798475,0.3720892564852082,0.43232106196916453,0.27770368257267436,0.7113242953489163,0.6529612251850985,0.5679080670966336,0.7388230225838273,0.4991691572223861,0.6271188280536759,0.7190428095911368,0.5851374206745877,0.536249935217839,0.11464083158040701,0.5058843982074676,0.2684265815172306,0.27050504590678476,0.5336870505795496,0.7890898261393715,0.7581108945669426,0.5046307971414393,0.4690611184231478,0.4425527843813494,0.23017231194490487,0.7466073139364459,0.7342589295435517,0.60723220853799,0.7431035762732796,0.648642565843484,0.6427613952486859,0.6713653145540942,0.7381493121967548,0.7628456128177779,0.7761276454345375,0.673023155276213,0.6845282423067177,0.4492667611122655,0.5977722280307542,0.42151241042967513,0.5366448341451497,0.4828363639605734,0.2927555072352022,0.44054362523984714,0.4368748833612597,0.3389330979063834,0.1918075890343634,0.38553396545738955,0.6475638120338479,0.4985105878079475,0.4737688268662732,0.3467716502343604,0.4448436619696974,0.5570052398603023,0.36843323046078225,0.40639701731349365,0.6882391918641475,0.6360151547627796,0.5220165447117632,0.5522105635866289,0.36434434912483765,0.5098897952790015,0.5327499482793396,0.62893889629893,0.5228973137891187,0.4542278572497584,0.5349975362266499,0.5609507737506835,0.49446777931029784,0.45797632445163244,0.22063459071582314,0.5472969552157133,0.41604008942010023,0.5737839888098154,0.5517016995715353,0.3937931380152119,0.45215681496743987,0.7220021224795053,0.33031363950313036,0.18494427064348445,0.6715721158392646,0.3626720031536234,0.4760089493214735,0.7331059050558729,0.4251354650325461,0.7711013783687368,0.6567262322354458,0.661132775268399,0.40691701700666594,0.6131447230037231,0.7516912158046236,0.22534809675854373,0.1967605470298545,0.6198975432401868,0.684291410023131,0.553105782986084,0.5766395405811517,0.673473008958104,0.5752297812782589,0.47360422568096,0.5746540457143277,0.6157159010591786,0.6443980824254749,0.6730856868973895,0.6950026748941365,0.6564471974515362,0.7157687175278169,0.4737192004710343,0.6975272358449655,0.6772063367527769,0.6205721369038267,0.5922930059932784,0.3829449945328319,0.5282674202761081,0.7660650969724121,0.4668749970417143,0.7597684284661069,0.5716040999190176,0.6977659728287111,0.46758426247368357,0.6918637411119659,0.7410523127771578,0.3812258879545985,0.5694533897803173,0.49319501236062113,0.5000156830700961,0.4737498244806492,0.46751825436071365,0.5139535742002097,0.422736494245173,0.5209239023238236,0.7673710089989797,0.349183019495933,0.7178738335814092,0.5632453231194187,0.7611580469467738,0.6160980551134848,0.7232207750470779,0.24021530353278353,0.463401092511069,0.7622677722116997,0.4763199700626591,0.40517064320619733,0.4720069592464243,0.5409717072567185,0.7744150309423744,0.5699419502454884,0.7217595217175163,0.6554334418753355,0.5842186051134393,0.3512892618326127,0.5915780325076243,0.12354351069488512,0.6952006849800154,0.5611986424482233,0.7616370176418054,0.692389410593103,0.4114856119982129,0.594872801615492,0.6186660051420158,0.5597520747142676,0.5939297324775565,0.605999008463182,0.4009249601141069,0.5308111013003144,0.7771890170763537,0.5930572878744143,0.5186793295773722,0.38525320311012534,0.6932895309528321,0.17240573500076445,0.3668761872360327,0.4833324389133808,0.6266847008274987,0.6063481106199777,0.15700682440567928,0.3569068635648847,0.4205041462076638,0.5702865390337597,0.4745034552004314,0.6632859642125372,0.3631877325741761,0.47529472124554784,0.616741179064236,0.5508923672694892,0.6525723000526381,0.47670340265394956,0.5583813441704241,0.6545723435267171,0.5001918968139369,0.37883045584887504,0.5667858728713683,0.4338887405787381,0.5075454251965883,0.6572009491616868,0.441364268074409,0.7086947268810461,0.5379131624004502,0.6884143487743619,0.671276438333695,0.5919313280477995,0.7377056483801064,0.4228991470474763,0.28926167309329653,0.504181731348382,0.6781972921727846,0.660942241937528,0.26491411325892694,0.746848424532416,0.5024502719247469,0.5940074813112703,0.5545994614855082,0.6370079220404149,0.5548454706034847,0.6095563165813321,0.23088629140613087,0.4918914145651256,0.2949161410609777,0.6257421686506625,0.3827971067374669,0.4646452609544182,0.6697389687530995,0.43380971697268345,0.7075649541252318,0.4621524508922317,0.3073485869472177,0.6544753806080807,0.5726059422097342,0.6475611745852394,0.5160888195898888,0.5311814600382168,0.6289887494254491,0.1775237875881177,0.4885759067328602
AA,0.7379367987080651,1.0,0.5425065029022101,0.2724570170731833,0.08558355871692572,0.04063289414669874,0.4342294923931553,0.4917651787082142,0.3685271849972134,0.661445553258822,0.5649376224087317,0.4435764813483836,0.7269910081081215,0.6180884938483628,0.5889328572513378,0.5080360265855561,0.4191093112645679,0.7106107637763374,0.23431543502467972,0.5263738350993303,0.49408304849550316,0.28004879847224773,0.47191400739768946,0.48444685752121297,0.42660262771088214,0.5127863817232907,0.4460618997103955,0.4506482164167439,0.34866888893274656,0.3580072354541432,0.25688618041732997,0.7538064261584781,0.7638153362266561,0.8178970948337541,0.12914413194849247,0.7062952564181514,0.8009102332620437,0.5760861470838058,0.7456574877223227,0.4948550845596333,0.5654364308412654,0.30379191630054025,0.6954589985707852,0.2830218360701941,0.15952942375713938,0.29057062169065645,0.23471735843559013,0.37792937562072376,0.44683992775597253,0.2107858544909773,0.4894176528371212,0.18750812666091463,0.5649103372888571,0.49721607881496105,0.7768853750693158,0.3259257218317329,0.7780455899450157,0.42004369033527966,0.7203339210353173,0.5557593073262164,0.6128782502478803,0.33686616665703173,0.6580403560740299,0.4176391164748097,0.44623044238643866,0.26685331762084996,0.6295937036100682,0.2762114735106675,0.3963673493207503,0.7960446328773044,0.4316514049913366,0.7582439339687976,0.47950037334521245,0.43655594071993953,0.41076248842322716,0.3711419784118551,0.5583150421154673,0.40928030527517223,0.25869388048940556,0.3120857125838814,0.25598206557567704,0.1985416672435029,0.5936469240876486,0.7930783305770447,0.5469506971619426,0.4831680018741295,0.3661377992207365,0.4574457896114903,0.7015301181923781,0.7710388392902263,0.34413204973473016,0.18274760788160432,0.5926904420291931,0.5909505688957948,0.6312165246965074,0.720522834635041,0.5219372164401109,0.3768031240166476,0.4756555961944838,0.5692396339826532,0.5011061021080055,0.3446388962158204,0.7460434356193553,0.4881952392087195,0.7743999868853918,0.26931197397845874,0.8036579443670641,0.564988313745434,0.3153319598263425,0.6943843035319708,0.7079396850803733,0.7222836588525401,0.6967479594076842,0.30467736238555204,0.47798133683390925,0.3684602195806006,0.7330779546495911,0.6419253747638566,0.5795103792273192,0.662898312929195,0.3636278196743802,0.6295878907603275,0.5269079634146693,0.3965329895751932,0.5870033031126527,0.7623749972611834,0.798933319261278,0.7315061512125598,0.782715855636263,0.39251509567989945,0.5856027172213863,0.36123473621421404,0.7568966707615274,0.47128781050008145,0.559808141227331,0.44256809491227733,0.8128992594665408,-0.043897130743894716,0.5292984143912207,0.5064265148940253,0.15967790821437616,0.4764236186451395,0.5422082236560843,0.22415786853336742,0.8157306807097945,0.09531155202733599,0.5911693286258062,0.4516800470464145,0.09567364891013147,0.3743638329504944,0.5057449522753632,0.48263420608099056,0.6129883607212897,0.5172060583327305,0.1889325140263981,0.29180206484354765,0.22447297922187273,0.616893291962377,0.5010877282672058,0.4914570907445489,0.6885095697912073,0.4931107955949069,0.6108071318289554,0.6507552597296618,0.7656197161767186,0.4170683614197762,0.14771615599992818,0.3558268165705947,0.3042856708874678,0.33793016220497063,0.48857343374072143,0.7528592185298038,0.6421624052393702,0.38251696980120337,0.357336614841084,0.32395809164796663,0.2087696234164337,0.6269905919151265,0.7397440074046712,0.5699297942933199,0.5894903590342093,0.46918185515612887,0.6824834731804437,0.6142376948215568,0.7565877162793101,0.7130093900843857,0.7430540587676319,0.5758448433023153,0.6733720807250911,0.35974999206660163,0.5467641042234702,0.32665376881380337,0.522257144426159,0.4625527168701635,0.2677230277977893,0.34505083501060047,0.3408568097681849,0.2704973439654473,0.22966810616134903,0.32793386807760616,0.48873302283813413,0.396349150325577,0.3759780308171326,0.22406182730763366,0.29860115685027033,0.4783391660540708,0.27950513680666933,0.3920974712663512,0.6083400055140444,0.4583139237602671,0.40625447844777546,0.4973594561729927,0.40720652463490414,0.3595752884480583,0.5408498688576158,0.4957734349980297,0.40980400760972024,0.318816867441527,0.445605172789633,0.49322860321178236,0.46530198434559844,0.3310170215130643,0.2274282868356017,0.3889932566621153,0.3532675753339353,0.5029349262083777,0.46350048561760665,0.31124709158093444,0.46378983650781663,0.6431872023865464,0.27230525424284907,0.20403087285868995,0.5885699767115153,0.28768984182979934,0.3744259904126476,0.688194585181975,0.3650729416940385,0.7175264844290241,0.7429014448513117,0.5956742400385984,0.3230423469847579,0.7830839464976491,0.6473616037944752,0.2098655008195681,0.19034490349852182,0.5326558829440604,0.6858932380052759,0.4835026985032563,0.7777603036553937,0.6690565322769734,0.7541727869370861,0.6573967341367039,0.5668003425835041,0.5221813969845575,0.5983287191964459,0.642529644236712,0.6968405141235112,0.5312763959356828,0.5642749238803415,0.42573565135712277,0.8219140281804908,0.5797215820510491,0.441993157017482,0.5215158758885802,0.3771010327857607,0.5077461752406457,0.7395340925867376,0.39962156126091697,0.6310323138500528,0.7602700969079887,0.532539546075961,0.3778230696545815,0.6089077174084961,0.6821149304832536,0.35351698073153837,0.5408158889471614,0.5158018973459845,0.39487839723793267,0.391838798688602,0.4759842159373271,0.42275805897064894,0.3787683219893549,0.5020388293528009,0.7603804110927167,0.27466994604363243,0.6602994737574837,0.5905979546275404,0.7329212267419238,0.4534919214279645,0.6180776005978971,0.2523018649004528,0.4274888887673496,0.7314673026016002,0.48127915350789646,0.42600729155901956,0.3945701618837537,0.49825973528478756,0.8180542547077942,0.5194994266237832,0.5692303927924742,0.5699281503804531,0.5527575373357215,0.2803982243148087,0.7818767833450366,0.14116272775827543,0.6212614064867812,0.7497412587416332,0.7644994561597975,0.7032657105284603,0.2909634238492009,0.5045742498548109,0.5386975664731403,0.4979476134966074,0.454141122781251,0.5253811075342673,0.33623457783925026,0.40380841125952155,0.7671722571482734,0.78102518785097,0.4639475587482745,0.4229915026961868,0.6642032268524175,0.1792399775642795,0.3162070728780049,0.4582772936861488,0.4821300718333793,0.5775360396516138,0.17651575735277464,0.2679185378906169,0.42966859610865127,0.739366875759538,0.4344603127355508,0.6229584064027704,0.25940059100522034,0.3809251639545308,0.5042051512092487,0.3970956933931607,0.5794939160076442,0.4607068317597591,0.5898253810219808,0.5416417992756963,0.361448883658652,0.3644485769874899,0.45302120382738087,0.4858318381723755,0.3803421857476168,0.5069877525326691,0.4594925930764534,0.6085632687493978,0.4922574025063956,0.6631185022328302,0.4907249632353566,0.6061263740616492,0.7156225284864645,0.42454920955968595,0.25333205106821427,0.5195945535970294,0.6835344380275241,0.5759145897763851,0.27307782983460055,0.6866739467155212,0.41144224309296584,0.769037131391726,0.5485126951182022,0.506858641401806,0.41477143556487667,0.5031157485652878,0.25366814465688664,0.43586564302329267,0.26089077646580944,0.7935144254354864,0.2040703506219099,0.3700645313973024,0.6755340036889719,0.35575597711334594,0.845350685652249,0.4217131691472899,0.3035796172810328,0.45950085332491003,0.7057348240246247,0.5857058669861075,0.7176365268417843,0.5293500350749692,0.48484006801004215,0.1839964675587125,0.4525168021752463
AAPL,0.6493185064984089,0.5425065029022101,1.0,0.057465801840970915,0.14872611428537535,-0.08237931691787394,0.31448436388439366,0.4523687016096783,0.1805451087952461,0.6852912600351585,0.5358961048973482,0.661130413404141,0.4318703762298294,0.5289210721434143,0.6638622075429276,0.18784686111347262,0.14205991131230672,0.3047169339561043,0.08479682714881727,0.37307116658688483,0.3412659343266807,0.23029630232748957,0.4530886190219711,0.3139406427534178,0.6551529615465653,0.6784397522028899,0.6207732635359552,0.6082984835750234,0.3017834899051313,0.4375570222770666,0.37575320507292703,0.41605604120693057,0.42510323010877177,0.631503799682399,0.3336654173210079,0.5498480355622076,0.6429150604174693,0.3600293483776843,0.5903353628769483,0.4669374685447197,0.2702092133103492,0.440510706641054,0.5215242173160481,0.27852020065749605,0.0020799729855812675,0.4853231011933877,0.28922362443807303,0.5099065994695708,0.44085074878027686,0.10411287071452609,0.49639251616936975,0.08096481063915484,0.5677222117269073,0.31106791502268377,0.4435396825526056,0.30521613797466246,0.4294239748210226,0.45751326736219705,0.6107538358569488,0.6356204708453849,0.5875577742387748,0.2550657462690468,0.5618881623774276,0.7084888768341178,0.24436434737558177,0.2943100547358353,0.6581818020158307,0.09245817757103916,0.18553891598212044,0.6304063943575103,0.3976949911431,0.6018898879492599,0.2442479775911251,0.4996877061956668,0.16988207269875585,0.15861641041568303,0.6263805809669183,0.36763355976535417,0.2387097715446483,0.16049559182433543,0.25988238085096954,0.23503978627385724,0.5162866446100338,0.6576467738276743,0.299145183504583,0.18100636384921953,0.3649383202387035,0.543315768769092,0.5459305332443843,0.41349184489783863,0.48074545127788465,0.06791930816709348,0.5094494525237477,0.5206054621552146,0.7265591519198942,0.5723304370437137,0.5301352625312711,0.38220613508568574,0.30677124729162814,0.6989492927715127,0.37080545793047737,0.39371290486920785,0.38839642416762726,0.1879900420141134,0.6015776653384803,0.38023101545388527,0.6495456914304348,0.7068525530915897,0.12107122752564073,0.6438936580102351,0.5655433300780414,0.6436689948749998,0.5299422416839619,0.4264829093439515,0.18335122386293123,0.1507168975793744,0.3781452670257735,0.44792759586103276,0.6557299878685272,0.4936772135959526,0.13547116905417378,0.5838368266489257,0.2179671300380095,0.44107972767251447,0.7047395087817884,0.5665837808576845,0.6231807548582025,0.42153238399806847,0.42108615562937635,0.42994015238073957,0.6642879914491999,0.2765189645871464,0.6280964237866097,0.16325188587950173,0.25662587179140806,0.5388879066056484,0.5415922335281164,0.2525598295550428,0.49859205382658617,0.18302308883872195,0.24352833690557876,0.5282615953399981,0.5451405121750768,0.20984337540316994,0.6008073653565864,0.10055560517631967,0.4815873201559808,0.1696511455411648,0.10937832365582968,0.2544824403545462,0.2963942997934166,0.36781301860090687,0.4473929046132128,0.4823651241363635,0.21847362153694352,0.3458080794894802,0.017134311626184662,0.7043989610078502,0.5562568019108055,0.44079263955479275,0.6102322706546768,0.4859708769640819,0.5475077409568888,0.6214381017117058,0.4393969779135107,0.5189139678630945,0.1694790316554772,0.4789405131531522,0.2028509510161053,0.2459781575581883,0.23045916961814716,0.6045317702207693,0.6853193178111792,0.3619029451953418,0.22165312860257042,0.2478945927697707,0.04625456083832647,0.6885231779828243,0.5727549013580522,0.575642732138435,0.7184294940253275,0.588771296826939,0.518125101265954,0.5609685565279099,0.6139672834598651,0.6228932600368446,0.6247198352746935,0.6080274104888302,0.5611741205844434,0.46497420830595837,0.6095323925831936,0.13009159130982034,0.5179491909920126,0.42943054601286096,0.34092722694440364,0.46503800660225963,0.15902960216195744,0.4288187564023564,0.22353475714272103,0.20294498898218202,0.6798926632633656,0.2359948932384929,0.21666569637155517,0.24052722041478838,0.4520730786128977,0.4901186288514938,0.17259458995458643,0.40101385190325767,0.431174657158342,0.6781359966182663,0.22429811154099638,0.2902729400240092,0.2653819453100076,0.48987696710232875,0.5007971712289471,0.6440635284919872,0.48015597169778657,0.37141100476832156,0.5582654886925092,0.5678717584711308,0.45349288223637346,0.3682181832889182,0.2809419633460268,0.4338186895667444,0.1367563545620994,0.48682272606583477,0.4299787451823262,0.1033661003876714,0.39570213847502544,0.5537416251446319,0.13723234792784386,0.22172494739710583,0.42177197198724353,0.14034966818083952,0.37622277824203954,0.5668470601797896,0.21111318884915,0.6364620013941811,0.520161525738824,0.5733011459683173,0.17037399403186018,0.44287439636384246,0.6329323371871852,0.2648764970665978,0.2549502027984579,0.5663926690942553,0.562451592273034,0.35002588754861574,0.44588076656843767,0.5550394699641762,0.44207734355099837,0.3108358875830039,0.2661209735456839,0.5485684155691288,0.3499998652805608,0.5863233947026807,0.5729271689339995,0.6987423272304965,0.7332860208457816,0.4844300046600194,0.6124833547128431,0.7120359849779493,0.6646766295671664,0.4467745197618888,0.3736557801314843,0.4455859448434078,0.5560521351443115,0.4154748623365837,0.6992126122237455,0.42461615456861007,0.5710610763727265,0.24125884016569707,0.508319117841269,0.6589398149894691,0.10036690795377921,0.5235419983821994,0.20284269142748404,0.23938550442643533,0.23500908827000808,0.39291557313983616,0.24041292664216185,0.11632949421543953,0.4056619529236543,0.6424331424955001,0.4179691043565679,0.4380288191869869,0.48755148404438636,0.6158820281375718,0.678614573255851,0.6173706966819804,0.2875529583998248,0.16196799267338935,0.6232943301640516,0.1902649433529609,0.31231021759321065,0.42220681191622544,0.5314848236509025,0.5956774869713631,0.39246668630413467,0.7170157956075593,0.6234115787155522,0.5193731910002796,0.17199830216297365,0.4586937698065809,0.19328393883441652,0.5973108462559487,0.44020547681198446,0.614791731108143,0.5030575422284714,0.40629081618608537,0.35275063395574396,0.4150905083006303,0.47299152164262553,0.5464355713425804,0.5303842546677034,0.20252298055237206,0.4793053269916766,0.5746764324760022,0.45616108442906456,0.23878646477039017,0.38815988189530354,0.5580918446612894,0.17225183872551747,0.10341517773012196,0.4922166168396723,0.5419667190482255,0.329224734880983,0.2094194437930045,0.12877869595713784,0.4209775129781193,0.42864917367418076,0.35624536053830674,0.5500146547290754,0.2219040841379124,0.23511863950313755,0.5805802918543426,0.33312314587229047,0.4669012315253063,0.2728559110952422,0.2848570216486021,0.6609385899124229,0.4964223122466188,0.27331832837069336,0.5442307813745026,0.3842861196109205,0.46435523877816287,0.5780981991687887,0.3150705554660854,0.447666756012388,0.5272240654076225,0.46045438803312827,0.6821324256923647,0.5277778744822762,0.5686149992085153,0.33637832430116693,0.12923203161703362,0.36150044233569134,0.5858919817127598,0.4680976573528464,0.2983663064438143,0.5719151973836435,0.4870699941038842,0.4561866094421835,0.53338701376416,0.4790908193560025,0.4104649899747739,0.3711411311593714,0.27536746550089886,0.44429332126722165,0.08977990973113863,0.4559848622859968,0.3047352353530686,0.22392132207170368,0.5731618754929186,0.18543035606881944,0.6071788173160281,0.17143687275336034,0.2740170260697209,0.6768746184256892,0.36085414460662557,0.5902351769181184,0.3784498410417788,0.556699509119322,0.5062202017306573,0.2201763946526265,0.2568047968259095
