,factor_0,factor_1,factor_2,factor_3,factor_4
0,-0.019671811458091448,0.02038634169275354,-0.036607544506849,-0.004214956431673418,0.007514429801505111
1,-0.024862175828480132,-0.0035392289550839583,-0.016675842221563614,0.03802495952198317,0.02925792819283903
2,-0.012904712210808652,0.003618414420167378,-0.011483312870847733,0.00148830202324387,-0.00348112992976395
3,0.002704694827076472,-0.010216643471937039,0.007995479019511455,0.02161189753855588,0.008558289347557443
4,-0.003796766948156256,-0.0015125948639796265,-0.013138732918150025,-0.017917350363960798,-0.0059498749327902695
5,0.004450921387127531,-0.0070938299095885385,-0.004030568103703182,0.006909167904047371,0.011891590716542815
6,-0.01069849937388191,-0.00727103392808367,-0.00687542681625311,0.02010362750543576,0.04565910906325957
7,0.006607893012650043,-0.015559601380228417,0.017326746478469584,-0.01276933755768301,-0.011187542665279306
8,-0.009293983886020953,-0.014182077584367502,0.025205673624674046,0.016181714471539897,0.03239590967339698
9,0.011613555104206355,-0.0026976786231523177,0.009243718074994543,-0.014798779525564775,0.0017389148082894875
10,0.015110736610632796,0.0021946769680325174,-0.0005267853730315,0.006324808258590918,-0.01794210677743006
11,-0.012902867621822014,-0.010695345780110119,-0.006858336495364951,0.025384828441788587,0.04170487344856851
12,-0.013418177316285383,-0.012685181511041924,-0.011005314003728478,0.004930468180153315,0.006430387734779603
13,-0.011550095417319021,-0.009926538936356585,0.013612650383418188,0.010763701981532309,0.010807038272593682
14,-0.010617346367045888,-0.011044427153424208,-0.00440921244713995,0.03908238113670569,0.027709078996953886
15,0.0029303518585099154,0.005629786991419477,0.014380461904866053,-0.028309025886825576,0.0015799918275082021
16,0.009281015566648178,-0.011517610514975074,0.00769038239560635,-0.010960035874194085,-0.03147461254845632
17,0.0047555732619068035,-0.02113674972037991,0.00711338629117675,-0.014336324234489826,-0.00741849705520287
18,-0.005911099925511406,-0.0035509476884937885,-0.009006324611356227,-0.004457999324575591,0.018022374540420116
19,0.017319932018522628,0.006730459381665646,0.012595680100198405,-0.00521359505860628,0.009404924965504642
20,0.010384939447019886,-0.0031686505566264327,-0.003683484946208934,0.014717396925527607,-0.010834922913590877
21,0.007000697561538514,-0.013264853046771205,0.011353067208058223,0.0016284393064657605,0.006746694065767139
22,-0.003414086474337269,-0.005044952364713487,-0.0012548016307561527,0.021201071117449406,0.02972382871011703
23,0.017787009279264125,0.0032903751325373664,0.0028773702674434886,-0.02172087257351555,-0.04917455139152743
24,-0.0018830462664204285,0.010165629778720271,-0.006967968635041534,-0.0084495822373656,-0.0016746287827388506
25,0.002516295158457332,-0.004762651723120059,0.011206837804291023,-0.019869530745955925,-0.01565731612703798
26,-0.016296799837710665,-0.0049673124662608995,0.0043939795070803145,0.034644024681052155,0.020779689516388124
27,0.0061714007986772065,-0.012607265311314992,0.031170326427758254,0.009948290636273302,0.014058276818351093
28,0.015095715080698709,-0.0020077258922062934,0.011961158941630499,-0.022355206216301028,-0.04833199700335153
29,-0.00026035734875545254,-0.005677423238254701,-0.0026761003088130995,0.00970628399050105,-0.009227437059478833
30,0.004845511664638988,0.006556593228661806,-0.004708753508985838,-0.007181352433220672,-0.007403244734309746
