date,IBM,PPG,CSC,COP,BLL,MRO,PPL,DVA,VZ,TIF,BK,BA,BBY,GME,LLY,GD,JNS,HCP,AGN,WY,TE,RRC,AIZ,RSH,CVX,NBL,COH,CHK,SNDK,GWW
2010-01-19,0.01603743055903622,0.030312972226338615,0.01719079372897552,0.010388163365732454,0.008957546968991467,0.012144357207724523,0.006706782339303025,0.014381220230360177,0.020290483961129775,-0.0287197381330686,0.01386070505602368,-0.004203243757201633,0.00425962729916666,0.014782181593543968,0.04260718536534661,-0.0003294974748210904,0.00814080319931947,0.028132857189683363,0.025622005586786088,0.02259981128358204,0.005095667535997316,0.000618511728348016,0.008073669278190157,0.019581511526367112,0.003113841615147035,0.012947952645267193,0.014656899650702942,0.005885876755069205,0.07005718699558527,0.010333563184842423
2010-01-20,-0.026348252263823296,-0.008267393771017909,-0.000560614754425549,-0.00429420125253317,-0.009573664148662737,0.007043457357325277,-0.01056931976871171,-0.0006225399077989168,-0.014370509205803865,-0.024164675131720565,0.051310666698255826,-0.006577720966412205,-0.004488654108782812,-0.014866700736991487,-0.0004787615801106096,-0.01717716347598843,-0.015476618629680614,-0.014407516394685314,-0.00968150472454437,-0.016805824320341663,-0.009139358780297022,-0.01768185766895307,-0.012757172859752284,-0.03950178699665478,-0.015471117542398974,-0.012630318909108904,-0.04518532569313249,-0.009288400416519975,-0.023207899812335224,-0.0013036656557548014
2010-01-21,-0.011369632391723257,-0.06433008897243304,-0.027797642984277948,-0.016618287798570122,-0.007443707072958534,-0.023616635489454592,-0.021438828222050357,-0.00979908427284527,-0.00486186717109769,-0.028414920098075634,-0.009523868553100489,-0.016437415789474292,-0.016494350978624447,-0.005018826712201892,-0.03054557576475968,-0.01800784808902391,-0.03518656452943852,-0.033067504686589456,-0.024042988303628002,-0.04574037896310061,-0.020838596774997397,-0.019366107966560252,0.029325858616256122,-0.01592339823124351,-0.026604454790721096,-0.00909242729041122,-0.03404025606426941,-0.023575503638244975,-0.00021432272536558387,-0.016697471229176808
2010-01-22,-0.027367868783775822,0.012947659758531165,-0.03044414217392886,-0.02592543903596431,-0.002197892226866156,-0.021190403883573766,-0.019806680003068317,-0.016256598265315107,-0.006619011143294209,-0.015568350544489627,-0.03599973341763899,-0.01943988821426113,-0.02709924036244851,-0.01794910829077246,-0.013437245945765466,-0.011437682207289836,-0.051497068428205096,-0.010616706515744988,-0.014649297998034314,-0.0025956967382276507,-0.012694927023982675,-0.013533160795903883,0.01443407077837074,0.005738382480021027,-0.015928528671712044,-0.009505618678203475,0.0006707964089403414,-0.00964927496015724,-0.025059703458737086,-0.005750345342473257
2010-01-25,0.008048804315666373,0.018141485677348863,0.001501883604507397,0.0019803994978619417,-0.001543785309827777,0.003830756560367428,0.004282714071719096,-0.0051433891686342124,0.00960070627145528,0.015437235177091217,0.014052690922863086,-0.0028708348483243817,0.009621661372390261,-0.004606094336713456,0.003984492838274762,0.009059246793511319,0.022989713958673868,-0.004209499790176498,-0.0074566246704396415,0.0032654301869047657,0.00972979523636252,0.017137809058185523,0.006698501854351513,0.006411281912078361,6.76367903646285e-05,0.02314643263429939,0.0020142773596635933,0.015376108983782326,0.02127154941951498,0.017214219962402764
2010-01-26,-0.0043850106455709205,-0.021026405104329536,-0.010414236628857218,-0.00926199473872865,-0.009450965990462737,-0.012417014925233406,-0.0008534266772232121,-0.003908377883221291,-0.016058939679289994,-0.009418204771147798,-0.01697076570216696,-0.004041045111950719,-0.013411779236242755,-0.016898734224486858,0.010101632534048222,0.01090871933425849,-0.03189721433827384,-0.03088041172620685,-0.008134240840253763,0.002626683867151528,-4.288369666257839e-05,-0.039737223075793006,-0.02091951411124752,-0.017833496892669255,-0.007631377396951017,-0.02194306331062997,0.013855560892799783,-0.019338262948485046,-0.0019469579354111479,-0.018137903585426402
2010-01-27,0.0014681578083352454,-0.014646133682742604,-0.009155719425740423,-0.015354549145432484,-0.006626362555686854,-0.0054722630183404114,-0.017942337583341544,0.0016154901445196155,-0.011552175257308712,-0.0048264163210211455,0.01048089191201326,0.07178157100139715,-0.013005867325431481,0.016867025659706006,0.006126988254244946,-0.02509791662612545,0.0059780505486597395,0.004201338644667881,0.012646457241173586,-0.014865704882686029,-0.006914529788523852,-0.01755606918958594,0.008922290017845167,0.003662341514362875,-0.008020716101874985,-0.022906932119006563,0.00890013100787789,-0.02558015508357342,0.022321333971069873,0.006098272374205957
2010-01-28,-0.023626837262778255,-0.012454680751891958,-0.01000599593726801,-0.0297405575472265,-7.113782695876859e-06,-0.014482245702859838,-0.014364671619315735,-0.014493532273388324,-0.020908307354008452,-0.015336675622891604,-0.01748607034621958,0.0016114104393160442,-0.0252590525550708,-0.002577616476076381,-0.01629466855776926,0.0021615908225170255,-0.0236030832788853,-0.010585089389240621,-0.025454863796466755,-0.01951744362867699,-0.0041285931106015954,-0.012825436048677714,-0.014657839075810856,-0.016162090658887303,-0.007203267220262808,-0.013541144591041915,-0.009937274549878423,-0.026433821301307572,-0.04251664258290914,0.004363113855345791
2010-01-29,-0.011123064837045069,-0.011748256171994754,-0.014421172921279148,-0.011116522209287485,0.0019235902285229711,-0.015862165358396796,-0.010271556608341875,-0.009549520633362816,0.0005246583621200131,-0.010077709409687954,-0.0032048527791651957,-0.03160531478669307,0.0026323428948476528,-0.002671141056451341,-0.016942111912669606,-0.012649738212488484,-0.057859806252290126,-0.011638450247113467,-0.0035533423160835076,-0.01763339856721854,-0.012403475090339493,-0.02540867813384749,-0.008092373590386734,0.01206245148298113,-0.016303134290120067,-0.011621133512342504,-0.007394582101466872,-0.032934475965443716,-0.12014682591404378,-0.01553035914382817
2010-02-01,0.02276385639125057,0.014050650114046794,0.028045961682631057,0.02282418486087063,0.0046527145109470525,0.03018186902287835,0.0032925905261810195,0.009946111653131653,0.005057362656354116,0.013980574514990194,0.017706700486275862,0.02100895101862775,0.00893032838220037,0.005107152605287487,-0.006811220774847077,0.04054202105304424,0.022325471269178,0.01997504128804806,0.014321584215661518,0.03065986497812007,0.015782388782838223,0.03085394737994645,0.010984718130369515,0.0009730785568298605,0.019068722089167378,0.02405300942321516,0.016747758704862212,0.042573368151788145,0.031213935229433054,0.007913813356884916
2010-02-02,0.005635267454151092,0.0053369685098272925,0.009818817952006023,0.02106259077558299,0.025025316394250364,0.009895341367095509,0.0009204487474260588,0.017789672856682277,0.005157106909362359,0.021513278738365657,-0.010897205960730643,0.0025180651215808364,0.011456125411241747,0.01301801450641686,0.015247342909719014,0.0077299279882521,-0.031242775838511667,0.02452440166279635,-0.019252223038492056,0.03178762241209607,0.011360088263872673,0.02675021641583066,0.013821718245630957,0.037253861537065225,0.010941299080431876,0.01878192055778969,0.009226597256207112,0.015410745066886607,0.021145849436227084,0.022640085773892947
2010-02-03,0.000594358569620324,-0.012438216227797115,0.002652268452579435,-0.0038718986179309867,-0.00960355212121728,-0.016364027593304464,-0.005160271434573127,-0.00683096297653493,-0.015973013055901333,-0.013745815520082992,-0.020254459763088463,0.001233594643624758,-0.006143470780311294,0.014763097795182124,-0.009466805033299606,0.002904276347363245,0.0004261896139130263,-0.009224086402863643,-0.0017604534899871625,-0.012784367709875784,-0.016554084462075985,-0.0066531966361355966,-0.01194667938178506,-0.005816179423456345,-0.016399571255868564,-0.004063797707519112,-0.0038173196153173695,-0.01246322392129886,0.004088742462247086,-0.0009111649018272739
2010-02-04,-0.022613712760456945,-0.028769027038318996,-0.031612572941376794,-0.03767261810477788,-0.03206361418221835,-0.05143648502847081,-0.027587099579819988,-0.019169255151107862,-0.018234349874841318,-0.04171913314989089,-0.0461363969672091,-0.035512132945392134,-0.044172028440945664,-0.01537377894463748,-0.01877898829344239,-0.02839168482711306,-0.040890354014733114,-0.05248800456507375,0.008007953412769307,-0.03483737935864145,-0.035685328173045774,-0.04760591410000095,0.0006962135307911493,-0.05668258706478377,-0.026022827868935932,-0.052521553322089194,-0.03334542053315614,-0.0651660781948762,-0.047812664840980554,-0.028020717138735284
2010-02-05,0.005214477745178867,0.009143887805076117,-0.003225255496749271,-0.0032404505701850482,0.010352956765949177,-0.011359129708290415,0.011229609308150285,0.011155544668408662,0.0026106624111682745,-0.007424829678287743,-0.0080457934779488,-0.016865041827453613,0.008063103509059862,0.009066053232868864,-0.005608615367839611,-0.02183984001599317,0.021090990257469047,0.004232748212575986,0.0036101551167825787,-0.02279322287714099,-0.015046300406951471,0.0022909504026483395,-0.028084178085105396,0.019108000698980603,-0.0017402593725367032,0.005900373676468353,-0.0042473724564924846,0.014672729651458941,0.017654740481897142,-0.0009161954125012333
2010-02-08,-0.006251704969155827,-0.00542985235184804,0.009971418800064944,-0.008902983418049917,-0.0050963674615711685,-0.012073758145923525,-0.01053309921461839,-0.0020367103710254367,-0.012645560084503567,0.002823793013637044,-0.010406352253053313,-0.005121318625220193,-0.0034360786665570218,-0.023602637613925587,0.008457367234721421,-0.004293337901956373,-0.017485729785430167,-0.022809305781784757,0.0011634406748081904,-0.0026902643259715535,-0.01022110570868404,0.007406573728503221,-0.021999596662778682,-0.024514042478981958,-0.010843019924838614,-0.003200543117066309,-0.0027635977606590336,-0.0018882921119123836,0.012417400343594367,-0.004807980112600676
2010-02-09,0.009238736165074495,0.022675317173353287,0.01501393278566579,0.02183890819872807,0.003240660081527243,0.01962020780797077,0.008618406352566018,0.018680296614398066,0.01301697482389111,0.004582802029580488,0.004666021052504434,0.03180716481382244,0.009889290939128782,-0.039493363308293346,0.0119972869456208,0.024350527266246633,0.007673627716734399,0.006352954870484461,0.006764045170138559,0.012286500354191168,0.015794966381816697,0.020593776534551182,0.004711310867002027,0.042743130226379024,0.0156078491426244,0.024193484230635273,0.012421715084487613,0.00877252976205593,0.014435422942797429,0.016458031627702287
2010-02-10,-0.004379809321203929,0.007409845468820669,-0.007266981963462262,-0.007248607790131038,-0.011877921061133409,-0.011785687851249916,-0.005186813796708985,-0.008497378238325547,0.0037115296584673088,0.02208707966017792,0.008851637547282049,-0.006174922958239437,-0.02416951263703819,0.015741572576230885,-0.017542022124960442,-0.007763126446950934,0.004869833669582833,0.018681237183646348,-0.006208124665987003,-0.018990692620909647,-0.007348073831805527,0.00048799060809068305,-0.006150624918956275,0.0029789152108373952,-0.010360890016752805,-0.0199558278556698,-0.0005158765894456649,-0.008118827322059824,-0.029499054030305526,-0.009576277265235656
2010-02-11,0.006034053861848572,0.005591035647028891,-0.002459556507711825,0.009388106436949815,0.017416745133931398,0.013461965247375147,0.011734288185378422,-0.01897467119944511,0.0030192789514494676,0.006377785908267244,4.967614803739855e-07,0.013854762230399165,0.012771583540462495,0.005208805791857855,-0.004263516163680896,-0.0007444763446644359,-0.0004309772161922962,0.01314020643745588,0.01709983975337614,0.007160694081402476,0.020542494308470806,0.013773399081081274,-0.01687432987959904,0.03595195428656386,0.010000450845763053,0.02098995826188088,0.014347333079288132,0.02441680003834464,0.018329079960599973,0.006497657873257128
2010-02-12,0.002547289225999771,0.0006397294333223367,-0.015258520298030383,-0.004889989500177167,0.005630052046021974,-0.00029280795176548626,-0.0031824315421258727,-0.02129056564154845,-0.00512999277703006,-0.00023586466682146053,-0.01583431782993944,-0.016840766597482557,0.001717939106215311,-0.012748066794338573,-0.006737705807392183,0.00015903402438113834,-0.005426649449103477,-0.01907080434436548,-0.0032626590919803233,-0.003720591712853585,-0.012141050161822044,0.01829764904485017,0.002036511417249089,0.007093305406018496,-0.0008684585667749908,-0.007376087797188452,0.003660855664057034,-0.004573240159380836,0.008489550140522764,0.002889275595374151
2010-02-16,0.010486539606265093,0.02015687023788502,0.018132056715349048,0.02520180054391985,0.014495728777204703,0.03976724133416082,0.021804570431367815,0.009928763846076823,0.008807964619989958,0.012948166714165436,0.02600193318922176,0.02860153184224125,0.019775832060436104,-0.00802896265398213,0.004161176412679622,0.028224132228437206,0.04001346864945359,0.050520077644510095,0.00594634366644087,0.02666296454586941,0.02128270148467878,0.06591761407737348,0.031648052070247235,0.03842872952426979,0.029230855993949423,0.036196409503483115,0.020008950627765608,0.03892213450755977,0.015032581238179164,0.0142500657118167
2010-02-17,0.010370302858888686,0.018110663657284625,0.0016234109538119062,-0.012472909409949284,0.0039625227655895835,-0.00018817237120460797,-0.00668746702769698,0.01614790309917683,-0.0008708451739292605,0.02420764252984965,0.006003495220615452,0.010912112110367907,-0.005563327174317299,0.010720501543285708,0.00783918551569724,0.004846059767206797,0.010886334941025783,0.017777523928375734,0.0031121281500266955,-0.001348688444483152,-0.0018309786740005806,0.006518579705662651,0.0005257742972709983,0.01400086650303702,-0.0014291706567590846,-0.004812242367197614,-0.002224809074308809,0.020266039365560554,0.05374685723567426,0.0060923129751359875
2010-02-18,0.009703202190484022,0.004553929611556363,0.005541471659999485,0.00045824742542567673,0.013006371262094477,0.010958161400950843,-0.004655948064696561,0.013663222724234305,-0.00015855331608040553,0.002568951456974819,-0.002446443414653284,0.01533660032929926,-0.0023734165062738897,0.009160119819514822,-0.001511312865823419,0.022134070447804903,-0.0004966758202608278,0.014425144233676386,-0.008036240980547962,0.004596639155037708,0.008013437734297316,-0.00048455484823281244,-0.0013904448537856487,-0.009400824852834111,0.011007216038241901,-0.013406576110049476,0.006978314285349391,0.04440264879163958,0.0016823868967923974,0.01362148136368205
2010-02-19,-0.0054022269442006296,0.004238562268298953,0.005744822643303751,0.0007355341861567579,-0.0023863168345388125,0.002048629166823107,0.009431728145502638,0.006875832628105538,-0.004628379780409841,0.002340148821688033,0.03554404722430888,0.010826917405121178,0.007500083297295413,-0.004915174681018682,-0.0064526972549728825,0.010583346378779036,0.0004179514983256334,0.0040282335859434405,-0.0019342976665264746,0.013129165926105787,0.018956214702654677,0.011249847049808335,0.007465325373703584,-0.008129030736457519,0.0068890378022546835,-0.006222754718670622,-0.004636716196387336,0.009185170092498498,0.003898277028094809,0.00023282286425431475
2010-02-22,-0.003282497278149747,-0.008361987894358264,-0.00467751543223293,-0.006998613531481748,-0.001296754762605574,-0.017387407898572266,-0.01923426385982409,-0.006010554561437119,-0.0016951640211052723,-0.0011645395008566782,0.005081794293138632,0.004317926500770265,0.004498000016695364,-0.015830320228808932,0.005651233870388709,-0.00279094164925064,-0.007906482554309103,-0.012635743286702666,-0.006255407420870629,-0.003220679288829487,0.0013389714951878085,-0.025819354047938396,-0.0038673413212087274,0.016328204652393638,-0.017359513513478492,-0.03056503454372957,0.006087435720469337,-0.025804897294064523,-0.009891183672742627,-0.008632171017935002
2010-02-23,-0.005546593822417351,-0.013885440389463124,-0.005432921411402426,-0.019592932142877998,-0.008597706159142949,-0.024832908283901934,-0.010648552446952302,-0.011969632043231659,-0.010196021984771732,-0.017823963686395754,-0.02841544162528513,-0.02327107852937349,-0.005579153565572483,-0.011688905144506642,-0.015419524705023932,-0.013375575238969675,-0.027412969139999285,-0.023284685698404643,-0.01605165401851982,-0.011007021812684314,-0.02222968410476633,-0.044374372404447415,-0.015224931117550787,-0.07278968176043407,-0.015728203657134752,-0.024388875315551915,-0.0008986331572815397,-0.03631940344907764,-0.04679119839994463,-0.010476174611020756
2010-02-24,0.008370866939973076,0.007486010395500408,-0.007614870317434715,0.009646061415881136,0.012568397471184722,0.008758940782097949,-0.00413065564533499,0.009808205136015522,0.008069771867730672,0.014862785488230114,0.015810388150864926,0.010332218772619455,0.014742117014519135,-0.0007211175852008808,0.0020432990708830067,0.010484041795722474,0.005406006504402138,0.011020885338302557,0.00957518828273288,0.02325750207363488,-0.006204134610482651,-0.006753566523631239,0.016316517425199857,0.009677947174551654,0.004489120496285526,-0.00025098874615895076,0.012354596368201774,0.00929793768975193,0.01346436203456539,0.006192229795057845
2010-02-25,-0.004323469253180301,-0.015134987483489655,-0.009279795433564922,0.00010366617551771482,0.006459407883612482,-0.006634131570103797,-0.0012801959178674472,-0.0012556823040346316,-0.0016035409111753622,0.0018058375281813461,-0.007105877355970493,-0.011163329426194673,-0.0022989168881147556,-0.0733228677958684,0.0059318646840805424,-0.006556643869804965,-0.01704311025632357,-0.009844518661819422,-0.0007986806206111988,-0.01652922540187198,0.0001405012538235644,0.012704100052612617,-0.011618534794598127,0.022227406054673608,-0.0014513333164765981,0.004358465021986207,-0.013715627689618481,0.009132418642328048,0.006203125895542058,-0.009527076770109385
2010-02-26,-0.0015184964488843297,0.006466914429760412,0.008374403207662435,-0.0072683373810575914,0.015349284745200238,0.0006899935022009614,-0.01193752663055828,0.0025821115538706054,0.0011768147131539725,0.013836806032888383,0.003182283794039214,0.005588158423553156,-0.0124443190026238,-0.0193899058568079,0.0023349430832489016,0.004425481724121638,0.04138540543321099,-0.0076552390535155465,-0.006869198565830705,-0.01977641310747559,0.0036481720550746097,-0.008001951976837115,-0.0027363328154910785,-0.0001474817697254562,0.0024839793107418085,0.01831616496661464,-0.006294509202290228,-0.004444534720333278,0.023469356005140576,-0.00912845511971405
2010-03-01,0.00850090691071954,0.010182979918924997,0.007659058818270661,0.015828148060686557,0.005895750868645913,0.004327447246895103,0.014689379385802816,0.022248042089001253,0.0003600251669546744,0.023126665242456705,-0.006806189176065423,0.011561236386227207,0.005912681976804404,0.01443321040477212,-0.002339671989332648,0.01550557643548363,0.03405889363037477,0.009254419168435944,0.015847987120292728,0.02987492216076351,0.011416212358412453,0.010624626743358031,0.001693490341914587,0.007524017389496634,0.006251079676948372,0.0073031360742427925,0.009595295822288866,0.0017722119077048576,0.11491850679243558,0.022933336480759646
2010-03-02,-0.011792734740770562,0.0021514970621587587,0.0010540834055061327,0.015780291572988044,-0.00858497349904699,0.008305308794987165,0.0034206554858955216,0.007045038138964717,0.013241882073072073,-0.019811750779052797,0.0081931322411693,0.006534619670994464,-0.016053309674291527,0.0029554956597480507,0.005327499551431349,-0.0008406651707439191,0.0075826326332720986,0.01024828690326462,0.0036712458347825183,0.017144041951563837,0.006279925914594702,-0.006461802181746396,0.0017769480216112132,0.010593079956561039,0.008812684410092036,0.0017797598982275502,-0.00934812574466094,0.008249750770802724,-0.004860222454895723,-0.00903193808711177
2010-03-03,-0.004719408555179872,0.0027201176985974618,-0.008501571904071414,-0.008099477758763008,0.004846184963230003,0.0007878648519520368,-0.009267562491625084,-0.012008720235798553,-0.007233650205426432,-0.0002944975536433485,-0.0044014762774934515,-0.004463253549405692,0.001752642497386568,0.016802609820053993,-0.00861887006452938,-0.018585860781431714,0.010196398673226576,-0.002567547235589881,-0.009931820341589282,0.0019423460702069082,-0.008387992860150557,-0.0020154583609840885,-0.00028614477501830767,0.06421904461002617,-0.005555918608101134,-0.006801232876384653,-0.009064497107890996,-0.0013573882434648084,-0.024962652751156347,0.004664702602817556
2010-03-04,-0.0003671336580147774,-0.0006339014785614098,-0.006550305838792334,-0.001844602935936307,-0.0025766986307972925,0.001107670971870475,-0.0035411376571496487,0.004483364186951274,0.002822856995121549,0.00811871439072549,0.0078028775752752005,0.015026532595120334,0.018679671073501627,-0.003077300753532624,0.0054627995103392795,0.0009601046871223431,0.00472231358199323,0.01051609104003259,0.006234194473849976,-0.003465749019676627,-0.008688629347516868,-0.017661749396568872,0.005297559582065795,0.00021211957872684046,-0.0010996348051447754,-0.009232129292648682,0.020760851547892506,-0.02384073819637945,0.010680641475882793,0.0014658676052402447
2010-03-05,0.0018577531541959912,0.003555110542140288,0.01700024585465798,0.020764848551605722,0.007109862869035039,0.032726259059402685,0.009985667662866668,0.011166129288963406,-0.002391748654238632,0.009466249474329764,0.026972704040337008,0.033361716878944084,0.03518717339944422,0.01451789756446446,0.015675935679311904,0.008549122574581606,0.029528529016847094,0.02725624074165115,0.03243427777536871,0.018747975084418812,0.02203911131184034,0.03532523691647811,0.020073439711022517,0.036572240717163154,0.0161875980404153,0.010839662666961885,0.009993776311371943,0.002694804867340286,0.031631100023967,0.01913234294825181
2010-03-08,-0.007353939735376222,0.003474341753118145,0.005366572757964801,0.006362050654452448,-0.007978673607033596,0.0062558911040936395,0.011223717975048645,-0.027081591792463333,0.014187674276623563,0.002624922100972059,0.0013588898389221482,-0.01132977256873249,0.012541199003841062,0.023397151172790422,-0.0040506074211816906,-0.0008734798849789898,0.005505496034751284,0.006264613104918573,-0.007546629372672873,0.006055429613831268,0.0035916987444464094,-0.01752186752748002,0.017031653199487552,0.010472043039489556,0.0035351286428088784,-0.002984257969090759,-0.0027500496012717664,-0.031531099341651735,0.00428058875578912,-0.0025779694624106743
2010-03-09,-0.00761832832454391,-0.012218573296901982,-0.0013752265743413048,-0.00043109688596077713,-0.008827950733472614,0.0008133013264670079,-0.0016830399299202848,-0.0032576265488908906,0.007472105374294914,-0.0027142565550886425,0.006137100343246622,0.004192686846017924,-0.009789632313926513,-0.02663659176349922,0.0022196354837702792,-0.0010586738665910337,0.004741999633400654,-0.0019453049266079314,-0.003591877335896377,-0.0032169270575022734,-0.002483055194618543,0.016009316545460985,0.00013870836890437273,-0.019701672998310594,-0.006931520328184103,0.002919283701553989,0.03648996030528404,0.0042599335909697415,0.000420728476176429,0.005582997466250614
2010-03-10,-0.0009687126804577563,0.008368410053887476,0.003341702295673421,0.011533280804569123,-0.0006263408858020196,0.01814118697298656,0.008596691860825248,-0.02678115900342451,-0.005915116208354914,-0.0030545273544515298,-0.006027370104247386,0.030106878612000645,-0.0027723122978666487,0.009199558656363035,0.008276182278880186,0.001126100220851121,0.011828785825432855,0.01742662022473676,0.013542844765708488,-0.01179272522006493,0.004489378063054554,0.0009253768371005062,0.0061468633546341135,0.06251861183901017,-0.006114550055431603,0.001872781477685929,-0.009786859507600148,-0.005052416631298914,0.015304747230113842,0.004168570984082
2010-03-11,0.015385502729372167,-0.008671773251903173,7.371395981774188e-05,-0.00511451491386705,0.004237566748922452,0.00132212951025885,-0.006370113025876025,0.027486542786933233,0.0008138206965878007,-0.007327262022540356,0.00195390766838449,-0.0034494046904713083,0.007260261964928945,0.059696350449115754,0.012038487166942483,0.0006766464861026078,-0.016543413251153768,0.013590626359778885,-0.0014918764576765014,0.013593572454028001,-0.003714042904961923,-0.007353094018825562,0.008299542642435978,0.0016551692738864322,-0.0017109859629136398,-0.006794336634080973,-0.0025035870006509756,0.00382720850295037,0.002099299073057865,0.0026412667916520687
