date,ADM,BAX,AT,RX,PAYX,WM,BLL,OKE,MU,DJ,NYT,GDW,CCL,KR,PD,OXY,CPWR,AFL,EDS,MDT,AA,JWN,UTX,IBM,CD,ETN,EIX,NEM,MTG,WMI
2000-01-18,0.04747768928211056,-0.006850175598383969,-0.0008190817125816887,-0.01884708847803177,0.0031027212659656047,-0.024257172431925107,0.0069287378333653775,-0.013188085045425246,0.016676986427681405,-0.012489174037790058,-0.030896177625201984,-0.020470839977881766,-0.011707916462590335,-0.01262324947300151,-0.021769019983168894,-0.005818764766232354,-0.026821390918644314,-0.06879153194380733,-0.004866946838071493,0.014848965671120571,-0.031923286250478924,-0.03013357708779502,-0.020133166422418313,-0.021177334587108063,-0.027099311642692688,0.02771559301769959,-0.0066768413768872985,0.05341690935004928,-0.05810950974368153,0.0006729505349063292
2000-01-19,0.03153955909725381,0.011610450721415007,-0.0015320491420545718,0.01771339815267914,0.019907501190351697,-0.04048946406884854,-0.017223266596484446,0.01829549819790316,-0.02919946885104622,0.009383012200808845,-0.007314010636180817,-0.029175976826260382,0.007815602382051121,0.009647984234154411,0.036998738875112236,0.015066695746158135,-0.031661887911885095,-0.05439484712664862,0.017045261217306314,0.02322135389218523,0.006437658192751144,0.03110153960761512,-0.02765179542197535,0.038540945104153124,0.006887013871323751,-0.00487396188010976,0.02795444986867354,0.0021364014721775224,-0.015569693915514705,0.023375877566283832
2000-01-20,-0.01886124286866234,-0.02713861654092518,0.008320335926785636,0.04683390190392103,0.027428073757719027,-0.05348944072823433,0.01108449764622357,0.013786254647894663,-0.029347085929458616,0.0009985869548194393,0.02459602950474673,-0.022433300844747026,-0.019231940610452868,-0.03251749276357257,-0.055248506541892416,-0.007979665554045444,0.0035920969517815723,0.0809024891420247,0.03503891684569194,-0.014306308293150972,-0.05679211502887701,-0.017532071411639698,-0.0170591301187927,0.015151301764713365,-0.033321293375460026,-0.013978817967146116,-0.010824614207062874,-0.02881054754335855,-0.027755451865602382,-0.017141058347341965
2000-01-21,-0.008143650750766698,-0.0034637920381328114,0.005604282166620303,0.0003812587411464811,-0.015110791311721872,0.02964032330273805,-0.024222064275211806,0.04093970329732556,-0.039451684584988496,0.018015645526664344,0.015688099670845033,-0.027838572107062243,-0.04418978404739811,-0.030174597048718447,0.004837211257552921,-0.02880721274865719,-0.001083361519990526,-0.044555418346018776,0.03733021472332379,-0.02099470212876515,0.025853676020631832,-0.01411146271687646,0.025876663441112245,-0.0013404736611073555,-0.04950480848320188,-0.05560377748116347,0.008025168860300871,-0.0008736669676493421,-0.025605889754723016,-0.009780169119173066
2000-01-24,-0.04776366981679171,-0.01916058193239084,-0.01982301411746961,-0.031739511821691005,-0.11991053963710918,0.030348933874054407,-0.03889126646293017,0.00783152056000569,0.03893967265790798,-0.035417798303280984,-0.03702523605600361,0.001011274401697463,-0.07056933834863725,-0.03488898472077055,-0.042939785268089926,-0.037320749113158934,0.03673569253279974,-0.021050650683364334,0.03692495896066665,-0.011603569144342902,-0.0314040628317402,-0.013355961715371348,-0.006944974122537398,-0.03271450733990942,-0.026511949267659138,0.07438226823403765,0.03736905539422771,-0.028311717497090348,-0.00894811795046904,-0.015921295747238367
2000-01-25,-0.01777448479171648,-0.02386711485853347,-9.054559888519885e-05,-0.01128923134901124,0.039702843881227357,-0.005846012265492862,-0.04054022345575593,-0.00759407031397432,-0.05687631681020793,-0.004139135647514728,0.012303625581638817,-0.004225987560668094,-0.025628767277684466,-0.005729476385248189,0.005419305062144836,-0.041013706238812654,-0.14428086131123108,0.04485831617142352,-0.0425430066090294,0.037229552927880785,-0.0015627543838720379,-0.013903201027079067,-0.054005349974762376,0.003994764543812983,0.028412386441493236,-0.024723125361003042,0.001965301254950577,-0.04686703300609262,0.004172101872120013,-0.005316405957595671
2000-01-26,-0.005869671825810061,-0.00627040534073199,-0.05539594373984465,-0.009566309297402095,0.0049530371832394345,0.05594572215410196,0.020318530198120986,-0.0023319606018407093,-0.013111546045763527,0.011415468332537553,0.02820873062833098,0.035808576489624794,0.03566368111995331,0.022330414282920433,0.005148579595506612,0.025999659257713987,0.01145575590574547,0.046587874129550545,-0.02065111972535017,0.03492781047534367,-0.0222997203092243,0.04711704246203931,-0.0012996128206088776,-0.004285157084911374,0.007557341293008068,-0.004370273645856525,0.00024418614752816023,-0.002568967671164494,0.010446855791337797,0.03684344369392066
2000-01-27,-0.02538473921324433,0.07258760006946795,-0.08306156324846281,-0.0355884896593976,-0.004501928247235375,0.0107072249228176,-0.028543180958615036,-0.0346417698629048,0.016350526329108647,0.008911074563192897,0.0028229580206115745,0.008633350585246264,-0.035453988126400306,0.02369874635339178,-0.02211916022920741,-0.011214785159979517,-0.08703895325147405,-0.013382099313583095,-0.0010578651201910132,0.000620716341389869,-0.018965176617973256,-0.014507067172719898,-0.04635118636023783,-0.027364304058230537,0.0036096583637567157,0.015339679762751298,-0.0031881484996408205,0.08859604466416802,0.0034902585636412634,0.03836841312504184
2000-01-28,-0.02255903300024499,-0.019517355874350696,-0.06316549748625701,-0.02865174736229024,-0.032940064318113575,-0.026393689967880427,-0.04901632629071014,-0.004239590944324488,-0.07141021893883909,-0.03296241248677633,-0.015234076644002122,-0.047967938922504616,0.03742472851410283,-0.014317588922784773,-0.0035013309874185423,-0.00776366846337163,0.05532345982995368,0.021800851087614048,-0.07963117102789535,-0.0389502627902497,-0.008321170073767929,-0.025903150075417256,-0.05987478418391147,-0.00576829706857258,-0.04839998356567442,-0.016481355724537614,-0.008211528584070468,-0.04404194589893317,-0.01186609392697419,0.023988806218075434
2000-01-31,-0.011593002958276663,0.008260578408958138,0.049272564313765956,-0.029391154862880724,0.03537050163593083,0.03256268589475187,0.007074012375242562,-0.007124314002026414,0.03442947126743916,0.0033160816727915484,-0.017649654976455067,0.030809037099821142,0.008338933890407825,0.047010811953768515,-0.002216334336308943,-0.004257612201603182,-0.015582630324773195,0.038236687646363614,0.030079170919962935,0.01990264739504567,0.008779351876626873,0.013531897833116575,0.002872225310005109,-3.7270372652623007e-06,0.0016228616867849201,0.016748957287369033,0.003958069371143406,0.013532124955543512,0.02184843314480837,-0.009622777051006504
2000-02-01,0.018304095548296963,-0.012690262165428215,0.06093909385234814,0.04095080469953696,-0.0008770039920071062,0.015223669663684141,-0.017294922625779016,0.0017812891144114336,0.01785351196871256,-0.006513104185932411,0.011259031164108289,0.007211840511904869,-0.00996395757187096,0.02074038486987735,0.003487799217131991,-0.005403460955550567,-0.05140460190137813,0.01657707647757435,0.02118867596652792,0.011057964392974032,0.028422330072152793,-0.01002896936605041,0.006608936873444085,-0.021052954496819563,0.08438750147469323,-0.0021129432115023013,-0.01573388926283358,-0.02811272237159307,-0.014416714359423339,0.0002482240690374368
2000-02-02,-0.01803020781077238,0.015070972785316064,0.017240908134472113,0.06649337864302153,0.0009210318811775841,-0.03360625596033415,-0.008162043385278766,0.008530927123956578,0.03276191772711937,0.003952866435829659,-0.008969690518298785,0.0009149781178473737,-0.005771890942071896,0.01699667165004261,-0.00019774065096943468,-0.008791116486100274,-0.004178707364550729,-0.003593799240333921,-0.0026454207265925542,-0.026179672405688803,0.033531550192873114,-0.00394415757062958,0.0028002590247444958,0.027833900290451626,0.03199089892856262,-0.016942141158748612,-0.010517612204599604,0.03997139013637145,-0.021534085237342755,-0.012399363638111494
2000-02-03,-0.0025286569661241492,0.0023544017961352965,-0.018712034873205313,-0.03639794843186846,-0.010667739138298497,0.013066195544923316,0.008470858239592217,-0.0017637869839469127,0.027595449245255234,0.0067402155568596816,0.037727647522372815,0.00349975188370871,0.055303015579554006,-0.010851806528571123,-0.005860953386214861,-0.011630175330501714,0.044193046382505874,0.013511132452320614,0.022737262249744532,0.015353553921067105,-0.021844609038439204,0.019849566102888315,-0.0060230841965828105,0.024983246172265126,-0.01552335054332103,-0.013894839394599323,0.03696692867230522,0.02325305895824464,0.045786404881759696,0.04356698890085552
2000-02-04,0.0024274370596174327,-0.011495789436512716,-0.0329844841308889,-0.005423000310908652,-0.013148990775014888,-0.03499184785007969,-0.026228923274221588,-0.025834073667392557,0.00012072586274410567,-0.0007390773530683301,0.009366428983582484,-0.014466597246934602,-0.010236920582463298,-0.05521081728873777,-0.014643552537105002,-0.002718144514176738,0.04147837840429168,-0.016760339574506605,0.05923662324742354,0.04680650590421266,-0.02370692054219619,0.022618110578167323,-0.03919979880513795,-0.0033137018900998554,-0.042891931151881245,-0.020573171810584854,-0.03748993878364469,0.15728138842108416,-0.0019760364867041427,-0.020375405439204457
2000-02-07,0.004511599006922742,-0.006780110127117345,-0.03836038467447156,-0.008512950478461862,0.009970600274086892,-0.03450069010454111,-0.032182355423620766,-0.02208468146222458,0.09172342660341963,0.00182935691397454,-0.040608727576377936,-0.01657635994111108,-0.07110550581948812,-0.002460558996770274,-0.015207824464900816,-0.007336972851877004,-0.0077590396223102395,-0.012226509458787891,-0.026752591504289443,0.014866136095624202,-0.028632751624462303,-0.003589515143055057,-0.0015193491387417426,-0.006827888023742344,0.006758143362185864,-0.007476724549610753,0.02469316284204895,-0.0598579977919317,-0.03083657205361676,-0.0282731947151902
2000-02-08,-0.0018015599848976633,0.0027394962874443545,-0.009015860801770852,-0.056665651233836045,-0.008263644795120382,0.02113184101667582,-0.028887493459019278,-0.014001093641627967,0.01716788491311135,0.01875055568261151,0.03980862353084191,0.027506728001932428,-0.016515516020381746,0.052593876507870625,-0.01728156258444194,-0.005411708402662264,0.004056672827786856,-0.02124003611367685,0.0031366207670305507,0.01620792955523551,-0.03405632122886109,0.03372994261613692,-0.005380616500085638,0.03861891288618532,-0.01719231471479295,-0.0015396839003360017,-0.013073416205369021,-0.03324941968380289,0.005519173192094738,-0.03447447078724523
2000-02-09,-0.030751069645958487,-0.016468288912973743,0.01244404899343884,-0.051235612455769484,-0.02631586510610304,-0.0450085462479483,-0.0025866463605531253,-0.02054645491173943,-0.03550776742616845,-0.029089674033996704,-0.01680001175888348,-0.04845167868276344,-0.0035328862445470023,-0.04508543720298699,-0.016154712507098486,-0.01448798869437851,-0.03829627289799928,-0.013524815978282494,-0.01966332673816576,-0.02068107231825555,-0.032606059775742186,-0.04564874526732322,-0.010521361149405248,-0.009671254768707734,-0.0537047292535404,-0.02464008501518978,0.012642141873846265,0.08360861783158183,-0.030406604212353746,-0.022391714921308023
2000-02-10,-0.029285054897694115,-0.03624085419565689,0.0022838995019018506,0.0025558783805028633,0.06852556127234602,-0.024160737958970818,-0.02124735162983387,0.007407598721596076,-0.0014893071488562993,0.010015374795189188,-0.009813334710868078,-0.0018055886046928998,-0.014776759822859432,-0.046972485901531816,0.009173688204921614,-0.010248175192172236,-0.03414818739785682,-0.0032881624808971987,0.020464165025094187,-0.01115039161663049,0.01798969976312937,0.002426958970854612,-0.0085727129196605,0.017142039372922194,-0.0614600131584607,-0.013307430154758874,-0.014832197292945862,0.039734886109899774,-0.029535159335245226,-0.0765444064309662
2000-02-11,0.0015210032803381003,-0.015561821777031238,-0.04535938223125649,0.005246262167645604,-0.03688565708312272,0.007288370984533575,-0.011411133127835095,-0.0392572129846291,-0.022683145465831816,0.0007942051567446109,0.011786163048857618,0.004775515192945874,-0.03748899545774786,0.03752905712265633,-0.035544511292231955,-0.02412272212511209,-0.019285883525779098,-0.03406655581320401,-0.03536910631026566,-0.056238414298504326,0.02851938233224778,-0.036668158606395586,-0.0278255835532216,-0.034277064644590974,-0.03424916452109516,-0.04448861178753493,0.013945624940780419,-0.029513830472644536,-0.0031226139337469467,-0.030764409790959357
2000-02-14,0.02122999095194531,0.007684290641026886,-0.017393732290671683,0.027188748978300224,0.06931676361979931,0.003317546191672013,0.011878099321125098,0.022427479674835347,-0.05862358222527407,-0.0025739938074698793,0.004385325180003258,0.008835144808068934,-0.11198501914902464,-0.02032108197568762,0.02317262509649718,-0.05896626665613378,-0.005320812065757373,-0.016518196215325905,0.02025241778610866,0.006791304040135404,0.07769650867411937,-0.03704165543417766,0.03817622462961238,-0.003490123229948205,-0.009222508104816517,0.023744420895262283,0.00649878056852276,-0.03470506274988706,0.005372004924000887,0.013145378294364806
2000-02-15,0.008536498027981102,0.005906119460579142,0.007724286068289742,-0.0011697265636828394,-0.002252603858934117,-0.010343063731834743,-0.008707158782987178,0.039270343222237575,0.02157059035738175,0.013814656929163775,-0.005606873974416798,0.003994605814010755,-0.03868644806984132,0.05234519645047532,0.025470186994075314,0.03926841758023733,0.15304347802254384,-0.0022226308931972893,0.026564576606744272,-0.013378112067348893,0.021812847245125822,-0.01395657078333444,0.05739253703392407,0.01871695264001558,0.014375241626123612,0.023459321553648733,0.013373711598915644,0.03790262468433629,0.015417077855938004,-0.0015702593532500985
2000-02-16,0.009549971692739478,-0.02280216356121201,0.02611126616414279,-0.0012785229957111358,-0.023504561343966043,-0.014094495752432355,-0.020925118910501805,-0.031011399141929484,-0.06449331597144625,-0.004476892058809485,-0.028057547427140627,-0.0034819848622361527,-0.07439092319256531,-0.034836389841923505,-0.027504136004561027,0.0005281897285489643,0.04857165183002359,-0.005431736464307814,-0.021548485743807414,0.005816255998401505,-0.006444701132047032,-0.05253651803598635,-0.005143928157700389,-0.027019073367684072,-0.048545068448841135,-0.004095397049226194,0.009443999258437797,-0.01848165659728937,0.02249357968394264,0.028189853548372272
2000-02-17,0.014103243360885127,0.004087999332189441,-0.030625224426919267,0.08576482233997729,0.05554387001579472,0.00013093639205753778,0.005675426087062487,0.005797565609234441,-0.009628670102774888,0.012191765527876918,-0.016748953104921728,-0.004318306688988988,-0.021864852485806028,-0.028375519586131964,0.0018000190004259513,-0.016479106516601304,-0.027547027181449628,-0.024302191458586662,-0.027523956413561177,0.027588342648683175,0.042488006648659316,0.016952394223669752,0.03413044167269478,0.007305424636090373,0.08085179238694246,-0.007252263809572066,-0.014376468641786155,-0.01508066105633607,-0.008079504668842474,0.050059175965587996
2000-02-18,-0.0002510495149785595,-0.02079805274072419,-0.04808497190615739,0.02412894027164174,-0.04875763416507946,-0.027743167302832925,-0.06057756911906019,-0.009223974806388851,-0.028165148223105237,-0.010720534414594914,-0.02119265010824956,-0.04295629107830394,0.0016100467362646191,-0.05245390345974925,-0.04031339138910279,-0.023985039687594408,-0.05260974683164596,-0.007512609019928523,-0.05538869927504406,0.034595271230778296,-0.019159072408815987,0.07119213987294745,-0.01925270067062495,-0.03159125841383643,-0.054491341388313616,-0.022555211873539784,-0.01732338364635149,0.06085235850932572,-0.033170239004584906,-0.01736798976403396
2000-02-22,-0.0006601747647209547,0.011383465856991366,0.012382824400611923,-0.04335248191864222,0.014355465841465487,0.04457451968748937,0.015124159674947037,-0.02650322469583755,0.018954849708692614,0.012387202979137707,-0.025602922705276598,0.008499645889162657,-0.021494296346491283,0.009088782095437193,0.029942987946365792,-0.0018981335818385513,0.016116726386139552,-0.0034220647420253516,0.014838019140753157,0.036642390133253266,-0.02860118055561471,0.021710176479019655,0.02332767715399882,-0.020058819466636717,0.02250943420926539,0.005874539186339326,0.005800432296143758,0.035540816813117604,0.011302990993147823,0.04525733447954828
2000-02-23,-0.036653754225482844,-0.006076282634294072,-0.02403662584922783,-0.0029360349799191893,0.07006832769583912,-0.038056183079811234,-0.017753209239521,-0.013446660917128383,0.04471376916100406,-0.013214775321443488,-0.012316147520531923,-0.019307021859578496,-0.04268628161910194,-0.007541026471813527,-0.018845636736201793,-0.02857186325852883,-0.06862297816806856,-0.022262892236186674,0.000505040678851288,-0.01109307098342329,-0.030527637162530034,-0.026923237227163947,-0.02423768281132699,-0.017701337497311065,-0.028186849272420763,0.03207084247512008,-0.013240037647271068,-0.0692085571769515,-0.027233738636284633,-0.02349612378083456
2000-02-24,-0.006180848823833656,-0.01934558473912842,-0.044488261748795596,-0.01366925085118191,0.031090577236346204,0.022397049343900216,-0.04180596478980934,-0.03373922538065795,0.03610840628868553,-0.03820100300909565,-0.0637062467869664,-0.008917705379129202,-0.05709917688904898,-0.015753188558003464,-0.054339725968777564,-0.01958672240563878,0.024038703331012885,-0.03294865685601229,0.0013521572522206234,0.016759284739023977,-0.021839992827501726,-0.055677547555976196,-0.029498239649947987,0.019153096180999824,0.00021588129820193126,0.18829538796021575,-0.059717494303009655,-0.008068409629662408,-0.03164174797099122,0.007610929515938004
2000-02-25,-0.0231406508462019,-0.005969123976538579,0.018331714012674555,0.013155828674137306,-0.06855761936161922,-0.011648052542160323,-0.008212017231963412,-0.015330923036491344,0.030042197146855968,-0.01703898161254873,0.010263652230233325,-0.0032822277749842326,-0.02336806202236956,-0.005705017202120993,-0.020289868570842966,-0.025424657323568724,-0.02342019374045882,0.005441159771214569,0.04405706975445496,-0.025306247151830653,0.020124122751873433,0.010120604600833054,-0.010029086039344989,-0.043899880937022774,-0.015966481354300337,-0.038631891661989534,0.03300908200525056,-0.0236892569801071,-0.020083523596891924,-0.008988195811836429
2000-02-28,-0.013398990181004298,0.018991577020779016,-0.002590561881014101,0.004138467584656221,0.04743666174500501,0.005908877769812642,0.007724546212870733,0.024704889855090527,0.060471064093081305,0.03725903020423255,0.04915046791787875,0.011692045976237131,0.06648624037134071,0.05424397332167185,0.027124264364632292,0.008843002813456914,0.004140084285328506,0.04335619956792165,-0.019383376034887934,0.006848826445628488,0.021033027890492308,-0.001127594593394478,0.022696239253313565,-0.020591399555474947,-0.023609516234741675,0.022159848545032796,0.016602895540182377,-0.017571254939532238,-0.0002084322429519907,-0.019370844325036874
2000-02-29,-0.05226429306130138,-0.011098160445945818,-0.008198229277891784,-0.045621785628643864,-0.011275195343458003,-0.02432230024617784,-0.05638033258486185,0.002646769921426746,0.2213978055125128,0.028860363616475967,0.01298823312001567,0.02396351835688658,-0.02548592382287416,-0.016306549511863035,-0.0323554688379612,0.007633457017315173,0.0129279516968425,-0.0073561412431184855,-0.049621451302776974,-0.0023168319162193644,-0.043186446222284645,0.03316732094470098,-0.007320082031399892,-0.021756933344218982,0.039324662361233914,-0.01023029520339136,-0.021239242244443724,-0.006016135520767024,-0.061659787914460036,-0.005479349040889463
2000-03-01,0.01792695714987304,0.023758090601228125,0.016828387522146725,-0.020120109283906507,-0.03536643113922117,-0.005666682401653935,-0.005109500703807826,0.0026495539512112337,0.04179651798789291,-0.014018317916583211,0.005885958754685533,-0.018179620280616718,-0.08369626457058907,-0.013269277586813925,-0.04135833318872859,-0.007620925687404058,-0.0418765551022979,0.004157410192240554,0.03875066155742181,0.005341284745465066,0.007139779112424057,-0.027845825927368423,-0.009997454256531861,-0.030802960647028137,-0.04171625920301425,-0.03551619982203873,-0.010318576809107674,0.02703670078457121,-0.04110206602155127,-0.018794759889336463
2000-03-02,-0.03493620917536343,0.01772345932717833,0.00219930989320998,0.02486891071124085,-0.013759225184535047,0.004275415063721849,-0.018223412888422004,-0.01383518774628508,-0.04492124523090125,0.011004098026378625,-0.020404104989570262,0.010912998453575747,-0.04145787766549469,-0.021617405595408958,-0.01442788727914392,0.04615481979354177,-0.04710849058206763,-0.022353176112127122,-0.038687934234401276,-0.0050516483069655655,-0.04569891487314894,-0.004865596796232045,-0.0073158975396840145,0.023012832118066942,-0.02415886420000977,0.011760463166778338,-0.0012895142815686766,-0.03498307940623675,-0.020577451648683215,-0.02311745104632543
2000-03-03,0.04030549112861194,-0.009489396737212948,0.016367228294973914,0.07203197964267519,0.019570646957572508,0.0320260169542281,0.004888756967358079,0.0006260228637292734,-0.03281160831387442,0.018038303123828498,0.004626126791277885,0.04914063613042759,0.007396370158361639,0.013141236409147536,0.05326236466958345,0.02432112309857549,0.02621132371468587,0.00467777670236884,-0.0032290658633524253,0.04450431985567123,0.009413166185281256,0.04925147777790828,0.021007465641303645,0.05647257965306691,0.03373476891505068,0.009305416483612211,-0.0019716159934179017,-0.0049991412330438086,-0.06517424880219896,0.014763708729144735
2000-03-06,-0.049923769605674864,-0.03570229715937288,-0.024904905050450753,0.026837371734372298,0.03924376619087399,-0.0031792593899660857,0.011529779055739821,-0.010116120664779604,0.031493197973197815,0.014120440792731361,-0.018214072694081852,-0.018812759040200824,-0.07239215854009289,0.018752924863234256,-0.03376435113337995,0.00396449285824563,-0.006312214180742955,-0.0094776096635971,-0.026255606771433276,-0.0349012897960598,-0.0270436069591823,-0.019810496834264616,-0.028828192425698784,-0.0475725572291074,-0.010866695182532297,0.06549488870256363,-0.28280246101715695,0.017916580156799054,0.049304719014140665,-0.028734439248415688
2000-03-07,-0.03080926570105193,-0.04637130501980223,-0.04886165816866714,-0.007857531377803838,-0.04519296646027046,-0.019962351540622758,-0.019324593511763286,0.004315961876209223,0.0635783707000715,0.053089777928366146,-0.01208092267781001,-0.04594821870956484,-0.003092580677995109,-0.011155117129383012,0.013014765480219521,0.032715557558542586,-0.0063238889292998625,-0.03432812812553994,-0.05481415357354488,0.001982418738163948,-0.029801162376561927,-0.03736468210687055,0.007188662886014758,-0.016212075954413804,-0.07294518396083277,-0.052604160341261454,-0.11552829360807486,0.11200867594957926,-0.030714197705805375,-0.02192580144886586
2000-03-08,0.008876435617307046,0.03835987716132809,0.012931406142757458,0.033600261116396524,0.015030833733156211,0.007987066297153525,0.039409889907103715,0.019014492759340938,-0.014616752178271892,-0.031678736220719504,0.01828443004878548,-0.021611450031034762,-0.02487235594859897,0.036464701538658814,0.014555830657937346,-0.016897742749833272,0.022507445202968504,0.004297443504768617,-0.005669162356532361,-0.011989201700593286,0.030264583701535966,0.019489399210868334,-0.034695195993355354,0.019664032449717886,0.013842058782235066,-0.032496684303117876,0.024136686165472362,-0.03340836978482378,-0.04627146808910672,-0.004931991113005772
2000-03-09,-0.016742260727224584,0.03188530799746396,0.04779813310674937,-0.018732926032216796,0.023513562560990943,-0.025421031171665758,0.024796893182424753,0.012551548727530164,0.0915935573398291,-0.009384393071267675,0.031591613241280556,0.006366737648618619,-0.032347624614723104,-0.03649683942362745,-0.006835379771803094,-0.01608139330828358,0.06393317995885467,0.007924914072321284,0.03207726173372451,0.014813224716651939,0.005802272138589281,0.024574000365641294,-0.027368879574376972,0.010142721525005715,0.06356188245395375,0.020113792720430637,-0.035540228851582825,0.029735943746811735,0.05813392246291481,-0.0016924160064047877
