,factor_0,factor_1,factor_2,factor_3,factor_4
0,-0.04702102731109723,0.05021956000971928,0.0025659909356033216,-0.010265401926605284,0.06176999264083944
1,-0.05670993895852411,-0.053676710178163424,0.0017397817383339388,-0.033826427427001884,0.017521938392831518
2,0.006218492855194825,-0.056332675028999316,0.027078929441425953,-0.026717363590146426,0.02903056830101465
3,0.024661386600243237,-0.06198926927999921,-0.0068987250731673225,-0.034817687976812534,-0.10170130768109524
4,0.04810958613699629,0.01952802171046169,0.023870575427190985,0.035048114221263686,0.02490508233582761
5,0.005892249246255998,0.09622553513092649,0.02084232480056117,0.0030892473292516978,0.07265824577609481
6,-0.021270561221608496,-0.03892243354997777,-0.00517824915288104,-0.02211714615627183,-0.014587628398340635
7,-0.002351012910306033,-0.0022567930420093456,-0.010748396152492918,0.03951195959108512,0.016281576890651257
8,0.02398121920380874,0.01508046888915165,0.004535680777114454,0.04158808212385485,-0.05302671810763713
9,0.007385997036735117,0.05187095012542274,0.01006296925360716,0.043871666827696595,-0.02910293720278901
10,-0.021663294612988097,0.03461360264433782,0.06745784451172761,-0.012728797447178052,-0.015426298787897773
11,-0.002480367875978633,0.02106182136822553,0.027767469584846494,0.010790388423955691,0.03386770570278222
12,-0.03045712717512302,0.03676867518070486,0.020401012549781605,0.04010291755570504,0.024756756395980583
13,-0.01328594197420138,-0.002153820957052223,0.053505380978145466,0.033608692993844884,-0.0024459092178364845
14,-0.045159780891660666,-0.009050254306490639,-0.015577170829303514,0.011558783620791973,0.0035411469271065554
15,-0.007424555303507833,0.051626847271590434,-0.006675744901049181,0.05911312673225169,-0.030295781228684364
16,0.010329515870297469,-0.04053649980972624,-0.05170673094566582,0.021056401013388105,-0.03860859453266138
17,-0.00548558520098444,-0.015996771759725817,-0.030498699604500003,-0.00029811761993481337,0.0006696768806532833
18,-0.05019421913803863,-0.026282465649925462,-0.010563003082299028,-0.021845242924057658,-0.002097713761561798
19,0.031940494744092184,0.0015786541400086389,0.018787820193296972,0.0785363374332659,-0.015773592087480366
20,0.012007641508742195,0.036892580029204446,0.009332851545047021,-0.00383628703323077,-0.0018765916762202492
21,-0.0038594249460973218,0.02908205476803352,0.010319911565425766,0.006321253043342554,0.012190993560747319
22,0.017489347067021373,0.05061870447797317,0.01841727019389285,0.03350898051836755,0.06031557661188345
23,-0.00852240754327303,0.046844511179778864,0.0067379779965091,-0.012099671690380374,0.0018939945317068773
24,-0.01644074587103017,0.03552903104713166,0.03500240405567536,0.03324224569490097,0.00035971725276023815
25,0.005572593080436585,0.03251331468472174,-0.019234821915395744,0.03999016994485058,0.03787106701117815
26,-0.0394313866338234,0.009256609422505013,-0.010839074985610842,-0.01032250733892446,0.043063531921452916
27,-0.015113203063213055,0.04233549895615553,0.05462626645302878,-0.01072421579333357,-0.011037377483039588
28,-0.030223789212202243,-0.008488230128206153,-0.01258500199201915,0.024266708012054796,-0.025105259166249887
29,0.0031075516174887286,0.003387539962154497,0.036571799370488184,-0.04115964019436366,0.012345868928768194
30,0.025029788882612994,-0.01731990838745171,0.02662732038828979,-0.01792683206579328,-0.05311897883917882
31,-0.015490198571825915,0.027774456875105626,0.03283685873623015,0.02207386168019337,-0.003739740340590704
32,-0.00042663942598787977,0.04375037736371328,0.02712575659522337,0.011729635925534766,0.03432975390352892
33,-0.05107277318389312,-0.005333581807807705,-0.02021012538257528,-0.02293275544568612,0.007055354093973575
34,0.013402036824983164,-0.008361583234150935,-0.021852158362907697,-0.016253763071429336,0.030652354086587896
35,-0.013473136576148272,0.07067792521968373,-0.012460887013645089,0.031194616656844414,0.01945029974141262
36,-0.030237251729814108,0.07827509587912065,0.021081981155446988,0.04584974882647848,-0.037165973216896284
37,-0.026432267408666266,0.006745632881085064,-0.03247499625567326,0.004221450351391214,-0.010115914925071622
38,0.024277626228359238,-0.027113231003864733,-0.002059810858664939,0.015358185359021835,-0.01849906650296004
39,0.01862685655541862,0.05704783078598752,0.04135985532563098,-0.0005350615367839274,-5.510808404625116e-06
40,0.007556002982724061,0.02349852850061925,0.03457748341734887,0.01862088140364841,-0.0398925485003656
41,-0.017741262196464862,0.0023815739984374418,0.04573450743245429,-0.0015204191204865158,-0.033072138068435314
42,0.03485429400894717,0.04021651163233866,0.0012676999294951021,-0.0038944805040719475,0.04608678443004905
43,-0.03163331458485008,0.055955221064390895,0.010630932966516064,0.010644063889539743,-0.05245653627856499
44,-0.05165695531413514,0.021125042889119344,0.1287616938412544,-0.0027935331413789653,-0.08546364640369182
45,0.009447437584637883,-0.014811755023683624,-0.030949627650549594,-0.04215854856790964,0.09387312353771836
46,0.035244425647582546,0.04272802696004253,0.013589848354750099,0.029495151634654288,0.022632491543558304
47,-0.005964572550313487,0.02793196005768508,0.014353646370111758,-0.007106588309312926,-0.011722140064797786
48,-0.0082462388511907,-0.023497064576240873,-0.01422020845682888,-0.0157763910466355,-0.012401358049473158
49,-0.023316289572085428,-0.04001560184465044,-0.030002982031893412,-0.015481047990311901,-0.03929863389191538
50,0.09073090042319694,-0.13039210078769492,-0.1120659358817719,-0.014456540476134257,0.010695318475057976
51,0.13425662558876147,-0.048165665507115436,-0.046852616277659326,0.012449050485736695,-0.015463469121980825
52,-0.020817986348399407,0.07943485083307866,0.000571720575785989,0.04964286419923413,0.015521900314586116
53,-0.012241655127374252,-0.009328937952558888,-0.007014047624152393,-0.05552830868266985,0.058049892033460726
54,0.03718064799798559,0.010715752586655835,-0.009974963994218041,0.04332016153392994,-0.06372557869612738
55,-0.005568170447442763,0.06042801461351914,0.017334777005348065,0.0633336296658528,-0.05171011055876319
56,0.029240720454126463,0.0008876589243251992,-0.02543086267348607,0.020446822279990177,-0.01860310498110675
57,-2.2800689910364493e-05,0.009149575111627903,0.007443062739560726,-0.0038843295733280714,-0.020633548588383316
58,-0.019880387329283152,0.025891533207505046,0.035457800333608354,-0.005948172564893988,0.03851714785680285
59,-0.007009209603114174,-0.03164182862051651,-0.04059421061323606,-0.003949487305928763,-0.038384000653871125
60,0.010356405039248926,-0.07062529903162648,0.01730567183190425,-0.057331634589782896,-0.03094287463851642
61,0.012458717218812868,-0.0902834721454218,-0.03385900464793262,-0.07352262488071734,0.005494863345135773
62,0.021291510281974648,0.019970345514412065,0.002083135527075778,0.020211751204537016,-0.015520784332810188
63,0.017343543688435444,-0.09345839710916468,-0.07094443247390406,-0.012626635192802585,-0.06364792294668377
64,-0.01317376978413872,-0.043867167816996025,-0.0011982783865748768,-0.0038904391928789067,0.10870102222434745
65,0.003650101232918356,0.03521349072910576,-0.0015593399569319847,0.015234532229439043,0.06079781029418194
66,0.016248726641039157,0.04654448255724641,0.026197113012374373,-0.009567864742359659,-0.020598916127219848
67,-0.0075368467033433565,0.0692769122211229,0.02957678702867124,0.02227298201914981,0.04893237686701703
68,0.0040391381776905275,-0.06666241808509885,-0.06799084102549145,-0.01664488257169918,-0.004155321221335141
69,0.016352796291646148,-0.05752108827650303,-0.0004277470752884471,-0.06783702021651655,0.000372683752857034
70,0.005035190142973271,-0.1334200938417333,-0.04211773022159048,-0.04439563691359928,-0.05815333303335782
71,-0.019450225897052892,-0.01840231357090425,0.03550685640659781,0.01300579837027167,0.06439693056439906
72,-0.1143130196093573,-0.057799852339303535,0.014692290298010927,-0.0474188102936942,-0.012697125245924454
73,0.025966055455570628,0.06882907383901889,0.019495981769215985,0.07122965894777224,0.08607627092673734
74,0.0332828920445972,0.08420075833676632,0.03161715965391397,0.08243498038357237,-0.05301606670756506
75,-0.012766837706566754,-0.023779289599924286,0.032156108494410425,-0.04534741616954387,0.0036422767285247642
76,0.020551633498771784,-0.028830601365537348,-0.015864906919673648,0.0014622777889154968,-0.015080501994422912
77,0.011544195897114508,-0.089294703496621,-0.031938238244154545,0.013301824301624809,-0.0016427520568561942
78,0.060205912067623976,0.07429486957861509,0.03176831083573131,0.05806345784948654,0.04298977068255967
79,-0.023891824484341802,-0.005641278828992562,0.0474657726350441,-0.018055137949962795,0.015734796170659895
80,-0.013926336476887314,0.06874245918777132,0.053460547847951866,0.003207517922995479,0.0055105782916650544
81,-0.004617831500019289,0.026002826626537988,0.0012475905844806959,-0.007962317977198497,0.01117466089572161
82,0.021061838525948017,0.010365319409133496,-0.007446828974579532,-0.008281120389121299,-0.026191357507428875
83,-0.01825337359480374,-0.05433638575126705,-0.006606198076531715,-0.07036414811313557,-0.059881105159698536
84,-0.045240809101051306,-0.04113111268920194,-0.013904483129786939,-0.015390316799921727,0.04618862130610288
85,-0.000774253523235132,-0.012996860068748194,0.0566107305130442,-0.006231489747597234,-0.0013341574605620203
86,0.01871741681137207,0.02780715688431835,0.010012462976695677,-0.017377801893668967,0.004050745407006365
87,0.001307052490126572,-0.07028050929309318,-0.015828439198621987,0.023020089105218588,-0.040688138401220306
88,-0.007848511866961757,-0.04320335653740773,-0.0268891029574808,-0.02498903801066854,-0.008643007177235604
89,-0.02467510015283854,-0.09184349883761425,-0.03024005012902061,-0.038330353874391807,-0.0009132367979890876
90,0.045828721862847144,0.031134234642146548,0.03105413995409992,0.02469163276565841,0.0010809646738799313
91,0.011741283190659023,0.038571906707229396,0.006383713328107383,0.02143644434594413,-0.05657489851370418
92,0.036675235283139006,-0.0033146413170146508,0.010010008129310426,0.040170960388140005,-0.02791450449344948
93,0.013654702239456152,0.06347550688519255,0.011301409267253535,-0.0017529036862776362,0.04594827953333514
94,-0.018800056308033115,0.004779444419323417,0.0031446582867000698,-0.01527684965427247,-0.034817720698830185
95,0.001250249274049023,-0.04242483212022484,-0.03080736133413865,0.014445840948549716,-0.02195163684605848
96,-0.03824116966428566,-0.05453284131078209,0.004317399491683875,-0.03584731232720561,0.004203543881877467
97,-0.00107077873262488,-0.038252110687679336,-0.03477454734076055,0.048389945457184516,-0.005590841212623729
98,-0.012397303065928067,-0.055338572885154216,-0.03904260611354511,-0.010388702215814298,-0.057918482313873816
99,0.015461050433706,-0.013073248564199218,-0.006921676264740421,0.08040266452319199,0.027574251697821784
100,-0.03035508000350967,0.014387191777261178,0.011286401209956413,0.0004971557551069424,0.01771087452554899
101,-0.011823896323527011,-0.022640681995143748,-0.001997264201528451,0.06952058776140328,0.00024713397314798767
102,0.044729825929050775,0.11013109502830654,0.04185286367526368,0.04605356640353825,0.01851913411124132
103,-0.005379712723646099,-0.005976922933795849,0.03886057985866597,0.022630455137139183,-0.06569888954439891
104,0.03409054022400934,0.05104134568247379,-0.006067357434236516,0.04894000052037829,0.011828617592644515
105,0.036744220246652554,0.1046644293564418,-0.052821365472043816,0.040478133765052805,-0.00093366080664492
106,-0.021586517278280364,0.03333768941586046,0.004760223847495549,-0.031513765364240616,0.02368159751411929
107,-0.021210006757411817,-0.04180814790309201,0.06507973953098684,-0.0057227005828113285,-0.008112471152124228
108,0.0014700176427246852,0.016567859290768427,-0.021132544307231788,0.07845677169035091,0.006086185825571636
109,-0.017592621797345283,0.007893142786760822,0.03221232573433252,-0.01959721898913593,0.012685911556269951
110,-0.003582589061420145,0.0032393111270988366,0.020674546463287986,-0.001501245133684386,0.04598200538133862
111,-0.014408163824100133,-0.05135064955636971,0.022396020960514334,-0.0075891884966183785,-0.06380124856079385
112,0.012303797490871262,0.02488510466144486,0.011290392159492636,0.0495874563004839,0.023470249593137163
113,0.007152575627690541,-0.021795536580584154,-0.03213958020914978,-0.05007061075388635,-0.03936036321832278
114,-0.012621388580414018,0.023161382088749495,0.02697596652606466,0.0020960129275545054,0.10696304093267779
115,-0.026101596807103958,0.0215517514094834,0.07587413260136525,-0.03910659000608322,-0.0035990738708757707
116,0.004324481248223328,0.05576842258945143,-0.023084570190043025,0.09800002265138488,-0.009190831249343487
117,-0.028059689661301814,0.02057789421814527,0.01846200073212792,0.026349871737078444,-0.006079961998461439
118,-0.004673628367198833,0.011314988282169494,0.04629841917668774,0.004645727570856723,0.0005000983139383576
119,-0.017254243443935835,-0.027592708893813378,-0.05137787907631192,-0.004690501865616903,-0.016254065560807943
120,-0.005972472278902692,-0.04306695119941027,-0.01605664671989627,-0.022489126071959742,-0.013055061424218799
121,0.008678571442780777,0.010185452380597242,-0.0027969566745108215,0.04983515362791261,0.02683756167211703
122,0.014525606077302595,-0.01838083830682807,-0.059062752265765475,-0.08146420893289504,-0.029192783272976513
123,0.0011521702484621184,0.014469252986204096,0.016996328451474554,0.03119798079815393,0.03352300453416045
124,-0.012716935104912397,-0.03220107714084391,-0.0034372876608423225,-0.03906324589314391,-0.03598170209766553
125,-0.022018680201633875,0.03897835276083964,-0.008492957111624901,0.01788487799695425,0.04395786720729184
126,0.03979075366448815,-0.011209156815191931,0.0066246681032162,-0.006586440968016299,-0.006379386245472886
127,-0.014435897057743974,-0.06245264422481203,-0.10577273330788894,-0.015546764164217079,0.007130321111007177
128,0.006437796386981503,0.024060364286082297,0.012910693863441266,0.04546443834166588,-0.0024011179216312847
129,0.023388534409368097,0.027345794428358234,-0.009425202581998287,0.03420973380069019,-0.0028584270751711187
130,0.007400340224990014,-0.003605614932789788,-0.005692509597365974,-0.032983660951918174,0.01866575036337563
131,0.01663458797439783,-0.028204386047559996,0.04715411284611131,-0.06313184845879401,-0.06921151288404463
132,0.007608402232185048,0.05300056955288256,-0.006435296859317803,0.04610835214984051,0.007191146314513293
133,-0.00048093769992648517,0.02715582282064027,0.010895125220028454,-0.00978102299021394,0.028806574820536467
134,0.012926635658955143,0.034899919836525045,-0.014250575122888702,0.04506764482881394,-0.01909502065370684
135,-0.011579653648362106,0.02646861480626829,0.010434168546439547,0.018772049800383866,0.044377011796912516
136,-0.012969078787127547,-0.03448588025763,0.008238647745759194,-0.014008726318307695,-0.012952965500160332
137,-0.015276310011297542,-0.03727070953395036,-0.0109600963662965,0.0157226389847011,0.0035060854574610833
138,0.010954882307674425,0.007595317880977906,-0.026826505950626717,0.05146503004113016,-0.03724875479700959
139,-0.019682199724901327,-0.017774356088089777,-0.03383721943466335,-0.0326105622929684,0.009397037001488301
140,-0.010690474864985349,-0.0233198940402118,-0.03112995419509554,0.001987235676089775,-0.005193326763888571
141,0.006504113168336114,0.021198461551710825,-0.0038249537950386593,0.049193209996713685,0.005047294722728713
142,-0.030538776714179806,-0.032995661806223875,-0.007649544173253649,-0.020725314382985843,-0.03883616656126907
143,0.008644092117828364,-0.06465594293774692,-0.001070972515493424,-0.009745496444793736,-0.06131707713626009
144,-0.02893341082189315,-0.03343306199869289,0.013760436216703675,-0.011938386806463504,0.008768963828710053
145,0.011741866501452666,0.04388204094003227,0.012013095319568174,0.004905261764690733,-0.009263185884687627
146,0.016863623729199237,-0.05680278259840551,0.013350377949087479,-0.0008720630879980607,0.0022622062954928113
147,0.004060394990677871,-0.016537206377515812,0.015876226829350408,-0.006197397783097537,0.006741868455089308
148,0.007395235442348862,-0.004207083496178411,-0.00932783312504905,0.07231882857245553,-0.027903722907976533
149,0.022770122566406606,0.008352907831634903,-0.014897705697341225,0.04591141367449532,-0.06737339015108873
150,0.026039398930341497,0.02682697363646281,0.026585409567974637,-0.022844387270590537,0.02277405901638149
151,0.016700986880384322,-0.006065201591017835,-0.0004019509714523602,-0.04642276462972991,0.0034920655413107795
152,-0.010861058945118799,0.01567585104920006,0.025071427402313624,-0.015826715404253757,-0.04828530431733867
153,-0.011176779068254402,-0.03033113690625021,0.003969121245047374,0.004292656902405086,-0.0031459292341349267
